sentence_index,cycle,word,target_column,target_time,candidate_class,pre_gate_candidate_count,pre_gate_candidate_neuron_ids,pre_gate_candidate_segment_identities,pre_gate_candidate_times,pre_gate_candidate_scores,pre_gate_candidate_depolarization_states,pre_gate_candidate_time_gate_passed,pre_gate_timing_tolerance,predicted_sstd_rank,actual_sstd_rank,same_sstd_rank,nearest_candidate_neuron,nearest_candidate_segment,nearest_candidate_time,delta_t_signed,delta_t_abs,timing_rejected,scenario,selected_learning_neuron,selected_learning_segment,candidate_punished,candidate_punishment_reason,prediction_event_count,prediction_column_count
1,7,want,13,0.0,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,1,,,,,,,False,scenario3,1,2267367658016,False,,0,0
1,7,want,37,0.05555555555555555,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,2,,,,,,,False,scenario3,4,2267367657296,False,,0,0
1,7,want,49,0.1111111111111111,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,3,,,,,,,False,scenario3,7,2267367660224,False,,0,0
1,7,want,8,0.16666666666666666,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,4,,,,,,,False,scenario3,6,2267367661232,False,,0,0
1,7,want,2,0.2222222222222222,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,5,,,,,,,False,scenario3,9,2267367662240,False,,0,0
1,7,want,87,0.2777777777777778,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,6,,,,,,,False,scenario3,9,2267367663248,False,,0,0
1,7,want,0,0.3333333333333333,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,7,,,,,,,False,scenario3,7,2267367664256,False,,0,0
1,7,want,27,0.3888888888888889,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,8,,,,,,,False,scenario3,4,2267367665264,False,,0,0
1,7,want,26,0.4444444444444444,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,9,,,,,,,False,scenario3,0,2267367666272,False,,0,0
1,7,want,6,0.5,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,10,,,,,,,False,scenario3,7,2267367667280,False,,0,0
1,8,to,60,0.0,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,1,,,,,,,False,scenario3,9,2267367668048,False,,0,0
1,8,to,48,0.05555555555555555,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,2,,,,,,,False,scenario3,5,2267367522912,False,,0,0
1,8,to,90,0.1111111111111111,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,3,,,,,,,False,scenario3,8,2267367523440,False,,0,0
1,8,to,50,0.16666666666666666,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,4,,,,,,,False,scenario3,4,2267367524448,False,,0,0
1,8,to,53,0.2222222222222222,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,5,,,,,,,False,scenario3,3,2267367525456,False,,0,0
1,8,to,9,0.2777777777777778,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,6,,,,,,,False,scenario3,2,2267367526464,False,,0,0
1,8,to,72,0.3333333333333333,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,7,,,,,,,False,scenario3,6,2267367527472,False,,0,0
1,8,to,80,0.3888888888888889,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,8,,,,,,,False,scenario3,3,2267367528480,False,,0,0
1,8,to,25,0.4444444444444444,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,9,,,,,,,False,scenario3,7,2267367529488,False,,0,0
1,8,to,99,0.5,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,10,,,,,,,False,scenario3,3,2267367530496,False,,0,0
1,9,see,86,0.0,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,1,,,,,,,False,scenario3,6,2267367534816,False,,0,0
1,9,see,34,0.05555555555555555,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,2,,,,,,,False,scenario3,9,2267367534096,False,,0,0
1,9,see,43,0.1111111111111111,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,3,,,,,,,False,scenario3,8,2267367532800,False,,0,0
1,9,see,11,0.16666666666666666,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,4,,,,,,,False,scenario3,8,2267458520320,False,,0,0
1,9,see,39,0.2222222222222222,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,5,,,,,,,False,scenario3,2,2267367258256,False,,0,0
1,9,see,42,0.2777777777777778,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,6,,,,,,,False,scenario3,4,2267367471536,False,,0,0
1,9,see,1,0.3333333333333333,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,7,,,,,,,False,scenario3,1,2267367532512,False,,0,0
1,9,see,52,0.3888888888888889,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,8,,,,,,,False,scenario3,4,2267367531792,False,,0,0
1,9,see,97,0.4444444444444444,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,9,,,,,,,False,scenario3,9,2267367536256,False,,0,0
1,9,see,15,0.5,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,10,,,,,,,False,scenario3,2,2267367537360,False,,0,0
2,0,The,17,0.0,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,1,,,,,,,False,scenario3,5,,False,,0,0
2,0,The,31,0.05555555555555555,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,2,,,,,,,False,scenario3,5,,False,,0,0
2,0,The,90,0.1111111111111111,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,3,,,,,,,False,scenario3,3,,False,,0,0
2,0,The,12,0.16666666666666666,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,4,,,,,,,False,scenario3,7,,False,,0,0
2,0,The,1,0.2222222222222222,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,5,,,,,,,False,scenario3,7,,False,,0,0
2,0,The,7,0.2777777777777778,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,6,,,,,,,False,scenario3,8,,False,,0,0
2,0,The,59,0.3333333333333333,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,7,,,,,,,False,scenario3,1,,False,,0,0
2,0,The,62,0.3888888888888889,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,8,,,,,,,False,scenario3,6,,False,,0,0
2,0,The,22,0.4444444444444444,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,9,,,,,,,False,scenario3,3,,False,,0,0
2,0,The,87,0.5,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,10,,,,,,,False,scenario3,5,,False,,0,0
2,1,Great,71,0.0,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,1,,,,,,,False,scenario3,8,2267431556528,False,,0,0
2,1,Great,24,0.05555555555555555,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,2,,,,,,,False,scenario3,2,2267431555232,False,,0,0
2,1,Great,57,0.1111111111111111,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,3,,,,,,,False,scenario3,9,2267431554416,False,,0,0
2,1,Great,65,0.16666666666666666,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,4,,,,,,,False,scenario3,5,2267431553120,False,,0,0
2,1,Great,93,0.2222222222222222,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,5,,,,,,,False,scenario3,9,2267431552400,False,,0,0
2,1,Great,98,0.2777777777777778,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,6,,,,,,,False,scenario3,5,2267431551104,False,,0,0
2,1,Great,16,0.3333333333333333,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,7,,,,,,,False,scenario3,8,2267431557824,False,,0,0
2,1,Great,53,0.3888888888888889,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,8,,,,,,,False,scenario3,1,2267431558832,False,,0,0
2,1,Great,82,0.4444444444444444,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,9,,,,,,,False,scenario3,0,2267431559840,False,,0,0
2,1,Great,49,0.5,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,10,,,,,,,False,scenario3,6,2267431560848,False,,0,0
2,2,Square,14,0.0,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,1,,,,,,,False,scenario3,4,2267431565888,False,,0,0
2,2,Square,50,0.05555555555555555,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,2,,,,,,,False,scenario3,3,2267431564496,False,,0,0
2,2,Square,53,0.1111111111111111,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,3,,,,,,,False,scenario3,0,2267431563776,False,,0,0
2,2,Square,27,0.16666666666666666,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,4,,,,,,,False,scenario3,6,2267431562480,False,,0,0
2,2,Square,0,0.2222222222222222,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,5,,,,,,,False,scenario3,6,2267431561760,False,,0,0
2,2,Square,34,0.2777777777777778,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,6,,,,,,,False,scenario3,5,2267457978784,False,,0,0
2,2,Square,75,0.3333333333333333,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,7,,,,,,,False,scenario3,1,2267457979504,False,,0,0
2,2,Square,38,0.3888888888888889,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,8,,,,,,,False,scenario3,3,2267457980512,False,,0,0
2,2,Square,2,0.4444444444444444,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,9,,,,,,,False,scenario3,2,2267457981520,False,,0,0
2,2,Square,26,0.5,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,10,,,,,,,False,scenario3,3,2267457982528,False,,0,0
2,3,of,23,0.0,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,1,,,,,,,False,scenario3,0,2267457987808,False,,0,0
2,3,of,50,0.05555555555555555,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,2,,,,,,,False,scenario3,0,2267457986992,False,,0,0
2,3,of,77,0.1111111111111111,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,3,,,,,,,False,scenario3,4,2267457985696,False,,0,0
2,3,of,82,0.16666666666666666,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,4,,,,,,,False,scenario3,7,2267457984976,False,,0,0
2,3,of,73,0.2222222222222222,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,5,,,,,,,False,scenario3,1,2267457983680,False,,0,0
2,3,of,12,0.2777777777777778,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,6,,,,,,,False,scenario3,1,2267457982960,False,,0,0
2,3,of,5,0.3333333333333333,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,7,,,,,,,False,scenario3,3,2267457990112,False,,0,0
2,3,of,18,0.3888888888888889,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,8,,,,,,,False,scenario3,5,2267457991120,False,,0,0
2,3,of,27,0.4444444444444444,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,9,,,,,,,False,scenario3,5,2267457992128,False,,0,0
2,3,of,56,0.5,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,10,,,,,,,False,scenario3,2,2267457993136,False,,0,0
2,4,Pegasus,33,0.0,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,1,,,,,,,False,scenario3,0,2267457993376,False,,0,0
2,4,Pegasus,1,0.05555555555555555,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,2,,,,,,,False,scenario3,6,2267367375840,False,,0,0
2,4,Pegasus,98,0.1111111111111111,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,3,,,,,,,False,scenario3,8,2267367376848,False,,0,0
2,4,Pegasus,78,0.16666666666666666,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,4,,,,,,,False,scenario3,5,2267367377856,False,,0,0
2,4,Pegasus,42,0.2222222222222222,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,5,,,,,,,False,scenario3,0,2267367378864,False,,0,0
2,4,Pegasus,37,0.2777777777777778,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,6,,,,,,,False,scenario3,8,2267367379872,False,,0,0
2,4,Pegasus,49,0.3333333333333333,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,7,,,,,,,False,scenario3,8,2267367380880,False,,0,0
2,4,Pegasus,9,0.3888888888888889,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,8,,,,,,,False,scenario3,0,2267367381888,False,,0,0
2,4,Pegasus,11,0.4444444444444444,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,9,,,,,,,False,scenario3,5,2267367382896,False,,0,0
2,4,Pegasus,26,0.5,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,10,,,,,,,False,scenario3,9,2267367383904,False,,0,0
2,5,was,74,0.0,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,1,,,,,,,False,scenario3,4,2267367389376,False,,0,0
2,5,was,81,0.05555555555555555,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,2,,,,,,,False,scenario3,2,2267367388656,False,,0,0
2,5,was,31,0.1111111111111111,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,3,,,,,,,False,scenario3,5,2267367387360,False,,0,0
2,5,was,1,0.16666666666666666,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,4,,,,,,,False,scenario3,7,2267367386640,False,,0,0
2,5,was,76,0.2222222222222222,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,5,,,,,,,False,scenario3,0,2267367385344,False,,0,0
2,5,was,47,0.2777777777777778,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,6,,,,,,,False,scenario3,2,2267367384624,False,,0,0
2,5,was,79,0.3333333333333333,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,7,,,,,,,False,scenario3,0,2267367539008,False,,0,0
2,5,was,58,0.3888888888888889,NO_PREDICTIVE_CANDIDATE,0,[],[],[],[],[],[],0.03,,8,,,,,,,False,scenario3,6,2267367540016,False,,0,0
