diagnostic_label,sentences,scenario,target_column,target_neuron,segment_identity,contributing_synapse_count,mean_weight_before,mean_weight_after,reinforcement_number,contribution_mode,prediction_candidate_identity,prediction_crossing_time,actual_positive_synapse_count,actual_positive_weakened_count,strengthened_synapse_count,weakened_synapse_count
nonpaper diagnostic,200,scenario1,97,4,2353818712352,10,0.49000000000000005,0.59,1,continuous-causal,2353806634464,0.9505589463975694,10,0,10,0
nonpaper diagnostic,200,scenario1,3,5,2353788273152,10,0.5,0.6,1,continuous-causal,2353815421920,0.894855685763889,10,0,10,0
nonpaper diagnostic,200,scenario1,63,3,2353794558448,10,0.5,0.6,1,continuous-causal,2353827118400,0.5059667968750001,10,0,10,0
nonpaper diagnostic,200,scenario1,99,9,2353794559648,10,0.5,0.6,1,continuous-causal,2353827112832,0.5615223524305557,10,0,10,0
nonpaper diagnostic,200,scenario1,78,9,2353794555232,10,0.5,0.6,1,continuous-causal,2353827108752,0.6170779079861113,10,0,10,0
nonpaper diagnostic,200,scenario1,84,3,2353794562096,10,0.5,0.6,1,continuous-causal,2353827118880,0.6726334635416666,10,0,10,0
nonpaper diagnostic,200,scenario1,62,1,2353794558304,10,0.5,0.6,1,continuous-causal,2353827106016,0.7281890190972222,10,0,10,0
nonpaper diagnostic,200,scenario1,32,0,2353794549664,10,0.5,0.6,1,continuous-causal,2353827118496,0.7837445746527778,10,0,10,0
nonpaper diagnostic,200,scenario1,1,8,2353794552016,10,0.5,0.6,1,continuous-causal,2353827118304,0.8393001302083334,10,0,10,0
nonpaper diagnostic,200,scenario1,47,2,2353794550384,10,0.5,0.6,1,continuous-causal,2353827118064,0.894855685763889,10,0,10,0
nonpaper diagnostic,200,scenario1,38,3,2353794551632,10,0.5,0.6,1,continuous-causal,2353827103136,0.9504112413194445,10,0,10,0
nonpaper diagnostic,200,scenario1,18,4,2353794547840,10,0.5,0.6,1,continuous-causal,2353827118448,1.005966796875,10,0,10,0
nonpaper diagnostic,200,scenario1,9,8,2353849073152,10,0.5,0.6,1,continuous-causal,2353821052768,0.9504112413194445,10,0,10,0
nonpaper diagnostic,200,scenario1,11,8,2353790704128,10,0.58,0.6799999999999999,2,continuous-causal,2353834610944,0.6716666666666666,10,0,10,0
nonpaper diagnostic,200,scenario1,54,6,2353813207184,10,0.48,0.58,1,continuous-causal,2353843760656,0.5062707519531251,10,0,10,0
nonpaper diagnostic,200,scenario1,17,2,2353791232112,10,0.41999999999999993,0.5199999999999999,1,continuous-causal,2353843748944,0.6185183376736113,10,0,10,0
nonpaper diagnostic,200,scenario1,51,2,2353784347760,8,0.5,0.5599999999999999,1,continuous-causal,2353843763056,0.7856635199652777,8,0,8,2
nonpaper diagnostic,200,scenario1,64,9,2353862162768,10,0.43999999999999984,0.5399999999999998,2,continuous-causal,2353844550400,0.5069836425781251,10,0,10,0
nonpaper diagnostic,200,scenario1,81,9,2353862157920,10,0.43999999999999984,0.5399999999999998,2,continuous-causal,2353844541280,0.5625391981336807,10,0,10,0
nonpaper diagnostic,200,scenario1,9,1,2353861212544,18,0.5422222222222222,0.6422222222222221,1,continuous-causal,2353844547040,0.8361165364583332,18,0,18,0
nonpaper diagnostic,200,scenario1,4,7,2353862157296,10,0.6,0.7,2,continuous-causal,2353844543680,0.5048059082031251,10,0,10,0
nonpaper diagnostic,200,scenario1,97,7,2353862158112,10,0.6,0.7,2,continuous-causal,2353844547520,0.5603614637586807,10,0,10,0
nonpaper diagnostic,200,scenario1,70,5,2353862153408,10,0.6,0.7,2,continuous-causal,2353844540992,0.6159170193142363,10,0,10,0
nonpaper diagnostic,200,scenario1,78,9,2353862164016,10,0.5,0.6,2,continuous-causal,2353844551312,0.6726334635416666,10,0,10,0
nonpaper diagnostic,200,scenario1,65,9,2353862155520,10,0.6,0.7,2,continuous-causal,2353844543440,0.7270281304253472,10,0,10,0
nonpaper diagnostic,200,scenario1,72,7,2353873348336,10,0.6,0.7,2,continuous-causal,2353844550880,0.7825836859809028,10,0,10,0
nonpaper diagnostic,200,scenario1,61,1,2353873341184,10,0.6,0.7,2,continuous-causal,2353844544976,0.8381392415364584,10,0,10,0
nonpaper diagnostic,200,scenario1,18,4,2353873338784,10,0.5,0.6,2,continuous-causal,2353844550832,0.894855685763889,10,0,10,0
nonpaper diagnostic,200,scenario1,24,6,2353873352320,10,0.6,0.7,2,continuous-causal,2353844549920,0.9492503526475695,10,0,10,0
nonpaper diagnostic,200,scenario1,23,9,2353873352080,10,0.6,0.7,2,continuous-causal,2353844544784,1.004805908203125,10,0,10,0
nonpaper diagnostic,200,scenario1,30,6,2353850529312,19,0.5278947368421051,0.6278947368421052,1,continuous-causal,2353849212256,0.5582581922743055,19,0,19,0
nonpaper diagnostic,200,scenario1,61,1,2353832040528,10,0.271,0.371,1,continuous-causal,2353849212832,0.9026571994357637,10,0,10,0
nonpaper diagnostic,200,scenario1,94,2,2353839937952,17,0.5352941176470587,0.6352941176470588,1,continuous-causal,2353862997392,0.5030053710937499,17,0,17,0
nonpaper diagnostic,200,scenario1,30,6,2353850529312,19,0.6278947368421052,0.7278947368421052,2,continuous-causal,2353862999264,0.5577967664930555,19,0,19,0
nonpaper diagnostic,200,scenario1,32,0,2353845381184,10,0.5,0.6,1,continuous-causal,2353862997680,0.6170779079861113,10,0,10,0
nonpaper diagnostic,200,scenario1,56,6,2353845386896,10,0.5,0.6,1,continuous-causal,2353862994848,0.6726334635416666,10,0,10,0
nonpaper diagnostic,200,scenario1,51,0,2353845384016,10,0.5,0.6,1,continuous-causal,2353862995520,0.7281890190972222,10,0,10,0
nonpaper diagnostic,200,scenario1,9,9,2353837567600,10,0.5,0.6,1,continuous-causal,2353862997488,0.5059667968750001,10,0,10,0
nonpaper diagnostic,200,scenario1,10,4,2353837566112,10,0.5,0.6,1,continuous-causal,2353862996336,0.5615223524305557,10,0,10,0
nonpaper diagnostic,200,scenario1,11,9,2353837565728,10,0.5,0.6,1,continuous-causal,2353862991776,0.6170779079861113,10,0,10,0
nonpaper diagnostic,200,scenario1,81,8,2353837570096,10,0.5,0.6,1,continuous-causal,2353862996624,0.6726334635416666,10,0,10,0
nonpaper diagnostic,200,scenario1,14,3,2353837570672,10,0.5,0.6,1,continuous-causal,2353862998352,0.7281890190972222,10,0,10,0
nonpaper diagnostic,200,scenario1,32,4,2353837567696,10,0.5,0.6,1,continuous-causal,2353862988896,0.7837445746527778,10,0,10,0
nonpaper diagnostic,200,scenario1,53,9,2353837564432,10,0.5,0.6,1,continuous-causal,2353862992544,0.8393001302083334,10,0,10,0
nonpaper diagnostic,200,scenario1,93,0,2353837560160,10,0.5,0.6,1,continuous-causal,2353862992448,0.894855685763889,10,0,10,0
nonpaper diagnostic,200,scenario1,42,3,2353837559536,10,0.5,0.6,1,continuous-causal,2353862988656,0.9504112413194445,10,0,10,0
nonpaper diagnostic,200,scenario1,49,1,2353837559248,10,0.5,0.6,1,continuous-causal,2353862989712,1.005966796875,10,0,10,0
nonpaper diagnostic,200,scenario1,18,3,2353780179168,10,0.6051351351351351,0.5591891891891891,1,continuous-causal,2353862986544,0.5604957411024305,10,0,10,27
nonpaper diagnostic,200,scenario1,80,6,2353780186032,10,0.5810526315789474,0.5863157894736841,1,continuous-causal,2353862986976,0.6718009440104165,10,0,10,9
nonpaper diagnostic,200,scenario1,14,0,2353780192368,10,0.5537837837837837,0.5078378378378378,1,continuous-causal,2353862998016,0.7274224175347223,10,0,10,27
nonpaper diagnostic,200,scenario1,57,6,2353780180128,10,0.4773684210526314,0.4826315789473683,1,continuous-causal,2353862988800,0.7842462836371529,10,0,10,9
nonpaper diagnostic,200,scenario1,13,5,2353780181184,10,0.3699999999999998,0.46999999999999975,2,continuous-causal,2353862986592,0.8420711263020833,10,0,10,0
nonpaper diagnostic,200,scenario1,68,5,2353780191072,10,0.6599999999999999,0.6599999999999999,2,continuous-causal,2353862991680,0.8932321506076388,10,0,10,10
nonpaper diagnostic,200,scenario1,83,0,2353780182720,10,0.5178947368421052,0.5231578947368419,1,continuous-causal,2353862988848,0.9507151963975695,10,0,10,9
nonpaper diagnostic,200,scenario1,81,0,2353780190064,10,0.6357894736842105,0.6410526315789473,2,continuous-causal,2353862991632,1.0042395019531252,10,0,10,9
nonpaper diagnostic,200,scenario1,9,9,2353837567600,10,0.6,0.7,2,continuous-causal,2353863473872,0.5048059082031251,10,0,10,0
nonpaper diagnostic,200,scenario1,10,4,2353837566112,10,0.6,0.7,2,continuous-causal,2353863473824,0.5603614637586807,10,0,10,0
nonpaper diagnostic,200,scenario1,11,9,2353837565728,10,0.6,0.7,2,continuous-causal,2353863471904,0.6159170193142363,10,0,10,0
nonpaper diagnostic,200,scenario1,81,8,2353837570096,10,0.6,0.7,2,continuous-causal,2353863472000,0.6714725748697916,10,0,10,0
nonpaper diagnostic,200,scenario1,14,3,2353837570672,10,0.6,0.7,2,continuous-causal,2353863472048,0.7270281304253472,10,0,10,0
nonpaper diagnostic,200,scenario1,32,4,2353837567696,10,0.6,0.7,2,continuous-causal,2353863472096,0.7825836859809028,10,0,10,0
nonpaper diagnostic,200,scenario1,53,9,2353837564432,10,0.6,0.7,2,continuous-causal,2353863472144,0.8381392415364584,10,0,10,0
nonpaper diagnostic,200,scenario1,93,0,2353837560160,10,0.6,0.7,2,continuous-causal,2353863472192,0.8936947970920139,10,0,10,0
nonpaper diagnostic,200,scenario1,42,3,2353837559536,10,0.6,0.7,2,continuous-causal,2353863473920,0.9492503526475695,10,0,10,0
nonpaper diagnostic,200,scenario1,49,1,2353837559248,10,0.6,0.7,2,continuous-causal,2353863474592,1.004805908203125,10,0,10,0
nonpaper diagnostic,200,scenario1,99,5,2353780184496,10,0.48999999999999977,0.5899999999999997,2,continuous-causal,2353863465520,0.506114501953125,10,0,10,0
nonpaper diagnostic,200,scenario1,18,3,2353780179168,10,0.5591891891891891,0.5132432432432432,2,continuous-causal,2353863467296,0.5596754286024306,10,0,10,27
nonpaper diagnostic,200,scenario1,6,3,2353780187184,10,0.6099999999999998,0.7099999999999997,3,continuous-causal,2353863470656,0.615825466579861,10,0,10,0
nonpaper diagnostic,200,scenario1,80,6,2353780186032,10,0.5863157894736841,0.591578947368421,2,continuous-causal,2353863474736,0.6709208170572916,10,0,10,9
nonpaper diagnostic,200,scenario1,14,0,2353780192368,10,0.5078378378378378,0.4618918918918918,2,continuous-causal,2353863467392,0.7265203179253472,10,0,10,27
nonpaper diagnostic,200,scenario1,57,6,2353780180128,10,0.4826315789473683,0.48789473684210516,2,continuous-causal,2353863467344,0.7829022894965276,10,0,10,9
nonpaper diagnostic,200,scenario1,13,5,2353780181184,10,0.46999999999999975,0.5699999999999997,3,continuous-causal,2353863466912,0.8397676595052084,10,0,10,0
nonpaper diagnostic,200,scenario1,68,5,2353780191072,10,0.6599999999999999,0.6599999999999999,3,continuous-causal,2353863468784,0.8925851779513888,10,0,10,10
nonpaper diagnostic,200,scenario1,81,0,2353780190064,10,0.6410526315789473,0.6463157894736842,3,continuous-causal,2353863470512,1.0036218261718748,10,0,10,9
nonpaper diagnostic,200,scenario1,25,9,2353800684480,6,0.6466666666666666,0.5866666666666666,1,continuous-causal,2353854851088,0.9526500108506946,6,0,6,24
nonpaper diagnostic,200,scenario1,54,6,2353813207184,10,0.5499999999999999,0.6499999999999999,2,continuous-causal,2353867207888,0.505322265625,10,0,10,0
nonpaper diagnostic,200,scenario1,61,3,2353813202240,10,0.43999999999999995,0.5399999999999999,1,continuous-causal,2353867198096,0.6180947536892363,10,0,10,0
nonpaper diagnostic,200,scenario1,39,0,2353805478416,10,0.41,0.5099999999999999,1,continuous-causal,2353867210624,0.8965268283420138,10,0,10,0
nonpaper diagnostic,200,scenario1,92,1,2353834561984,10,0.48200000000000004,0.582,1,continuous-causal,2353868786720,0.5617933485243056,10,0,10,0
nonpaper diagnostic,200,scenario1,32,4,2353834572832,10,0.28200000000000003,0.382,1,continuous-causal,2353868790896,0.6795841471354167,10,0,10,0
nonpaper diagnostic,200,scenario1,54,6,2353813207184,10,0.6499999999999999,0.7499999999999999,3,continuous-causal,2353861006528,0.5043811035156249,10,0,10,0
nonpaper diagnostic,200,scenario1,19,3,2353867198048,10,0.5,0.6,1,continuous-causal,2353861010080,0.5615223524305557,10,0,10,0
nonpaper diagnostic,200,scenario1,61,3,2353813202240,10,0.5399999999999999,0.6399999999999999,2,continuous-causal,2353861006720,0.6165505642361111,10,0,10,0
nonpaper diagnostic,200,scenario1,74,3,2353867209424,10,0.5,0.6,1,continuous-causal,2353861011952,0.6726334635416666,10,0,10,0
nonpaper diagnostic,200,scenario1,89,3,2353867198528,10,0.5,0.6,1,continuous-causal,2353861009936,0.7837445746527778,10,0,10,0
nonpaper diagnostic,200,scenario1,53,7,2353808839728,10,0.49000000000000005,0.59,1,continuous-causal,2353864708880,0.8394478352864583,10,0,10,0
nonpaper diagnostic,200,scenario1,29,2,2353791234032,9,0.3899999999999999,0.4699999999999999,1,continuous-causal,2353873260464,0.6760502115885416,9,0,9,1
nonpaper diagnostic,200,scenario1,33,5,2353779479024,10,0.45,0.5499999999999999,1,continuous-causal,2353870127072,0.6734574381510416,10,0,10,0
nonpaper diagnostic,200,scenario1,79,2,2353885843040,10,0.49000000000000005,0.59,1,continuous-causal,2353874903904,0.6172256130642362,10,0,10,0
nonpaper diagnostic,200,scenario1,53,6,2353826592960,10,0.5,0.6,1,continuous-causal,2353878175280,0.8393001302083334,10,0,10,0
nonpaper diagnostic,200,scenario1,4,2,2353823216992,9,0.42099999999999993,0.5009999999999999,1,continuous-causal,2353893454432,1.0084924316406247,9,0,9,1
nonpaper diagnostic,200,scenario1,69,0,2353861872336,10,0.43999999999999995,0.5399999999999999,1,continuous-causal,2353895185760,0.5069836425781251,10,0,10,0
nonpaper diagnostic,200,scenario1,44,3,2353785085856,10,0.45,0.5499999999999999,1,continuous-causal,2353777299328,0.8401241048177084,10,0,10,0
nonpaper diagnostic,200,scenario1,32,5,2353879975264,10,0.49000000000000005,0.59,1,continuous-causal,2353788147792,0.7838922797309029,10,0,10,0
nonpaper diagnostic,200,scenario1,27,7,2353824147088,9,0.43999999999999995,0.5199999999999999,1,continuous-causal,2353844565632,0.5079895019531251,9,0,9,1
nonpaper diagnostic,200,scenario1,84,5,2353832048976,9,0.43099999999999994,0.5109999999999999,1,continuous-causal,2353844556656,0.6748990885416666,9,0,9,1
nonpaper diagnostic,200,scenario1,24,7,2353843877408,10,0.45999999999999996,0.5599999999999999,1,continuous-causal,2353844554976,0.8954965549045137,10,0,10,0
nonpaper diagnostic,200,scenario1,9,3,2353808266192,10,0.5,0.6,1,continuous-causal,2353894706256,0.5059667968750001,10,0,10,0
nonpaper diagnostic,200,scenario1,9,3,2353808266192,10,0.6,0.7,2,continuous-causal,2353793449664,0.5048059082031251,10,0,10,0
nonpaper diagnostic,200,scenario1,34,7,2353894716432,10,0.5,0.6,1,continuous-causal,2353793447840,0.5615223524305557,10,0,10,0
nonpaper diagnostic,200,scenario1,45,0,2353894703520,10,0.5,0.6,1,continuous-causal,2353793447744,0.6170779079861113,10,0,10,0
nonpaper diagnostic,200,scenario1,3,6,2353894717056,10,0.5,0.6,1,continuous-causal,2353793449232,0.6726334635416666,10,0,10,0
nonpaper diagnostic,200,scenario1,96,2,2353894709952,10,0.5,0.6,1,continuous-causal,2353793447696,0.7281890190972222,10,0,10,0
nonpaper diagnostic,200,scenario1,71,3,2353844560832,10,0.5,0.6,1,continuous-causal,2353793434112,0.7837445746527778,10,0,10,0
nonpaper diagnostic,200,scenario1,39,3,2353844552144,10,0.5,0.6,1,continuous-causal,2353793439824,0.8393001302083334,10,0,10,0
nonpaper diagnostic,200,scenario1,8,9,2353844556512,10,0.5,0.6,1,continuous-causal,2353793434208,0.894855685763889,10,0,10,0
nonpaper diagnostic,200,scenario1,65,3,2353844555312,10,0.5,0.6,1,continuous-causal,2353793434064,0.9504112413194445,10,0,10,0
nonpaper diagnostic,200,scenario1,59,8,2353844560352,10,0.5,0.6,1,continuous-causal,2353793434304,1.005966796875,10,0,10,0
nonpaper diagnostic,200,scenario1,9,4,2353843009248,10,0.5,0.6,1,continuous-causal,2353844556992,0.5059667968750001,10,0,10,0
nonpaper diagnostic,200,scenario1,63,5,2353818997760,10,0.4699999999999999,0.57,1,continuous-causal,2353862493920,0.6175454372829863,10,0,10,0
nonpaper diagnostic,200,scenario1,39,6,2353803646864,10,0.48,0.58,1,continuous-causal,2353793438336,0.5618263075086807,10,0,10,0
nonpaper diagnostic,200,scenario1,5,2,2353874909520,10,0.5,0.6,1,continuous-causal,2353889400528,0.5059667968750001,10,0,10,0
nonpaper diagnostic,200,scenario1,20,1,2353874907360,10,0.5,0.6,1,continuous-causal,2353889398032,0.5615223524305557,10,0,10,0
nonpaper diagnostic,200,scenario1,75,1,2353839713808,10,0.48,0.58,1,continuous-causal,2353854983696,0.5062707519531251,10,0,10,0
nonpaper diagnostic,200,scenario1,99,5,2353780184496,10,0.5429999999999997,0.6429999999999997,3,continuous-causal,2353866667744,0.505404052734375,10,0,10,0
nonpaper diagnostic,200,scenario1,6,3,2353780187184,10,0.6629999999999997,0.7629999999999997,4,continuous-causal,2353866665248,0.615394558376736,10,0,10,0
nonpaper diagnostic,200,scenario1,13,5,2353780181184,10,0.5429999999999997,0.6429999999999997,4,continuous-causal,2353866666064,0.8387373860677083,10,0,10,0
nonpaper diagnostic,200,scenario1,79,6,2353808793648,10,0.49000000000000005,0.59,1,continuous-causal,2353820735184,0.8394478352864583,10,0,10,0
nonpaper diagnostic,200,scenario1,94,6,2353839837296,9,0.5,0.58,1,continuous-causal,2353823861216,0.5067907714843751,9,0,9,1
nonpaper diagnostic,200,scenario1,80,6,2353780186032,3,0.6557692307692307,0.5788461538461538,3,continuous-causal,2353893412640,0.9745628526475694,3,0,3,23
nonpaper diagnostic,200,scenario1,18,0,2353777640272,10,0.34299999999999986,0.4429999999999998,1,continuous-causal,2353801033584,0.509686279296875,10,0,10,0
nonpaper diagnostic,200,scenario1,31,4,2353777648912,10,0.3729999999999999,0.47299999999999986,1,continuous-causal,2353801023984,0.5641993543836807,10,0,10,0
nonpaper diagnostic,200,scenario1,90,7,2353777644208,10,0.34299999999999986,0.4429999999999998,1,continuous-causal,2353801021968,0.6763529459635416,10,0,10,0
nonpaper diagnostic,200,scenario1,79,9,2353868984432,10,0.2829999999999998,0.3829999999999998,1,continuous-causal,2353801033872,0.8461787923177082,10,0,10,0
nonpaper diagnostic,200,scenario1,53,3,2353868984960,10,0.34299999999999986,0.4429999999999998,1,continuous-causal,2353801023312,0.8985751681857639,10,0,10,0
nonpaper diagnostic,200,scenario1,15,0,2353868995184,10,0.2829999999999998,0.3829999999999998,1,continuous-causal,2353801034928,1.0128454589843747,10,0,10,0
nonpaper diagnostic,200,scenario1,26,9,2353885197424,4,0.49000000000000005,0.47000000000000003,1,continuous-causal,2353801031856,0.5282141113281251,4,0,4,6
