diagnostic_label,sentence_index,cue_transition,current_word,expected_next_word,previous_active_cell_count,previous_winner_count,burst_column_count,burst_cell_count,raw_event_count,raw_predicted_column_count,prediction_active_cell_count,number_of_ranked_candidates,expected_word_rank,timed_overlap_of_expected_word,column_overlap_of_expected_word,expected_word_present,selected_word,selected_word_correct,accepted_segment_count,mean_contributors,median_contributors,two_contributor_fraction,three_contributor_fraction,four_plus_contributor_fraction,average_threshold_margin
nonpaper diagnostic,2,5->6,Pegasus,was,28,10,0,0,10,10,10,39,1,10,10,True,was,True,10.0,10.0,10.0,0.0,0.0,1.0,0.925945146076496
nonpaper diagnostic,2,6->7,was,over,10,10,0,0,10,10,10,44,1,10,10,True,over,True,10.0,10.0,10.0,0.0,0.0,1.0,0.7205109971616699
nonpaper diagnostic,3,1->2,A,moment,100,10,1,9,28,28,28,30,14,1,2,True,sable,False,28.0,9.571428571428571,10.0,0.0,0.0,1.0,1.020310457088726
nonpaper diagnostic,3,2->3,moment,before,19,10,0,0,10,10,10,41,1,10,10,True,before,True,10.0,10.0,10.0,0.0,0.0,1.0,1.0543414891482623
nonpaper diagnostic,3,3->4,before,she,10,10,0,0,10,10,10,43,1,10,10,True,she,True,10.0,10.0,10.0,0.0,0.0,1.0,0.9687439271004177
nonpaper diagnostic,3,4->5,she,had,10,10,3,30,7,7,7,28,1,7,7,True,had,True,7.0,10.0,10.0,0.0,0.0,1.0,0.8898718877849046
nonpaper diagnostic,3,5->6,had,been,37,10,1,10,14,14,14,44,1,9,9,True,been,True,14.0,8.142857142857142,10.0,0.0,0.07142857142857142,0.9285714285714286,0.7801235850164182
nonpaper diagnostic,3,6->7,been,a,19,10,0,0,10,10,10,41,1,10,10,True,a,True,10.0,10.0,10.0,0.0,0.0,1.0,0.8831463650525739
nonpaper diagnostic,4,1->2,When,the,100,10,1,9,19,19,19,45,1,8,8,True,the,True,19.0,8.0,8.0,0.0,0.05263157894736842,0.9473684210526315,0.7744741726613731
nonpaper diagnostic,4,2->3,the,plum,19,10,1,10,10,10,10,26,1,9,9,True,plum,True,10.0,9.4,10.0,0.0,0.0,1.0,0.37897672459077086
nonpaper diagnostic,4,3->4,plum,pudding,19,10,0,0,10,10,10,40,1,10,10,True,pudding,True,10.0,10.0,10.0,0.0,0.0,1.0,0.9687439271004182
nonpaper diagnostic,4,4->5,pudding,came,10,10,0,0,10,10,10,39,1,10,10,True,came,True,10.0,10.0,10.0,0.0,0.0,1.0,0.925945146076496
nonpaper diagnostic,4,5->6,came,on,10,10,0,0,10,10,10,46,1,10,10,True,on,True,10.0,10.0,10.0,0.0,0.0,1.0,1.0115427081243398
nonpaper diagnostic,4,6->7,on,",",10,10,0,0,9,9,9,34,1,6,7,True,",",True,9.0,10.0,10.0,0.0,0.0,1.0,0.5122235961785819
nonpaper diagnostic,5,1->2,Everybody,laughed,100,10,0,0,11,11,11,45,1,10,10,True,laughed,True,11.0,9.818181818181818,10.0,0.0,0.0,1.0,1.0104000897972358
nonpaper diagnostic,5,2->3,laughed,",",10,10,0,0,10,10,10,44,1,10,10,True,",",True,10.0,10.0,10.0,0.0,0.0,1.0,1.482329299387484
nonpaper diagnostic,5,3->4,",",and,10,10,1,10,16,16,16,32,1,9,9,True,and,True,16.0,7.8125,10.0,0.0,0.0,1.0,1.7704185941547592
nonpaper diagnostic,5,4->5,and,poor,19,10,4,36,57,57,57,40,2,3,4,True,Gilbert,False,57.0,9.526315789473685,10.0,0.0,0.0,1.0,0.7223130510995187
nonpaper diagnostic,5,5->6,poor,Rogers,46,10,1,9,38,38,38,45,1,6,6,True,Rogers,True,38.0,6.868421052631579,6.0,0.0,0.0,1.0,0.9432712660812869
nonpaper diagnostic,5,6->7,Rogers,had,19,10,0,0,10,10,10,42,1,10,10,True,had,True,10.0,10.0,10.0,0.0,0.0,1.0,0.8403475840286518
nonpaper diagnostic,6,1->2,The,easel,100,10,2,18,69,69,69,39,2,2,2,True,Great,False,69.0,9.840579710144928,10.0,0.0,0.0,1.0,0.8560979663484842
nonpaper diagnostic,6,2->3,easel,stood,28,10,2,19,19,19,19,36,1,5,5,True,stood,True,19.0,7.368421052631579,8.0,0.0,0.0,1.0,0.8712077577143217
nonpaper diagnostic,6,3->4,stood,beneath,28,10,1,10,16,16,16,39,1,7,7,True,beneath,True,16.0,8.25,10.0,0.0,0.0,1.0,0.8432900002240461
nonpaper diagnostic,6,4->5,beneath,these,19,10,0,0,10,10,10,55,1,10,10,True,these,True,10.0,10.0,10.0,0.0,0.0,1.0,1.0543414891482623
nonpaper diagnostic,6,5->6,these,three,10,10,0,0,10,10,10,38,1,10,10,True,three,True,10.0,10.0,10.0,0.0,0.0,1.0,1.0115427081243404
nonpaper diagnostic,6,6->7,three,old,10,10,0,0,10,10,10,36,1,10,10,True,old,True,10.0,10.0,10.0,0.0,0.0,1.0,1.067181123455439
nonpaper diagnostic,7,1->2,`,That,100,10,3,27,77,77,77,42,2,3,3,True,Shall,False,77.0,9.623376623376624,10.0,0.0,0.0,1.0,0.8142794961742262
nonpaper diagnostic,7,2->3,That,would,37,10,0,0,19,19,19,40,1,9,9,True,would,True,19.0,7.157894736842105,10.0,0.0,0.0,1.0,0.47768422903646923
nonpaper diagnostic,7,3->4,would,n't,10,10,0,0,10,10,10,40,1,10,10,True,n't,True,10.0,10.0,10.0,0.0,0.0,1.0,0.9430646584860648
nonpaper diagnostic,7,4->5,n't,be,10,10,1,10,9,9,9,25,1,9,9,True,be,True,9.0,10.0,10.0,0.0,0.0,1.0,0.8579426384495973
nonpaper diagnostic,7,5->6,be,very,19,10,1,10,9,9,9,50,1,9,9,True,very,True,9.0,10.0,10.0,0.0,0.0,1.0,0.8736355248250356
nonpaper diagnostic,7,6->7,very,nice,19,10,0,0,10,10,10,39,1,9,9,True,nice,True,10.0,10.1,10.0,0.0,0.0,1.0,1.2507878940480648
nonpaper diagnostic,8,1->2,``,I,100,10,6,54,74,74,74,42,,0,0,False,But,False,74.0,10.054054054054054,10.0,0.0,0.0,1.0,0.7680523458125667
nonpaper diagnostic,8,2->3,I,have,64,10,5,46,70,70,70,51,14,1,2,True,not,False,70.0,7.3428571428571425,7.0,0.0,0.0,1.0,0.4498228354126623
nonpaper diagnostic,8,3->4,have,tasted,55,10,3,29,26,26,26,42,1,5,5,True,tasted,True,26.0,6.423076923076923,6.0,0.0,0.0,1.0,0.2617874389756522
nonpaper diagnostic,8,4->5,tasted,eggs,37,10,1,10,21,21,21,42,1,5,5,True,eggs,True,21.0,7.0476190476190474,8.0,0.0,0.0,1.0,0.8421249117408424
nonpaper diagnostic,8,5->6,eggs,",",19,10,2,19,19,19,19,42,1,5,5,True,",",True,19.0,7.842105263157895,9.0,0.0,0.0,1.0,0.7565515458855936
nonpaper diagnostic,8,6->7,",",certainly,28,10,0,0,55,55,55,45,,0,0,False,and,False,55.0,8.418181818181818,7.0,0.0,0.0,1.0,1.0947633984297764
nonpaper diagnostic,9,1->2,``,Oh,100,10,8,72,74,74,74,44,,0,0,False,But,False,74.0,10.054054054054054,10.0,0.0,0.0,1.0,0.7680523458125667
nonpaper diagnostic,9,2->3,Oh,",",82,10,1,10,9,9,9,40,1,9,9,True,",",True,9.0,10.0,10.0,0.0,0.0,1.0,1.139939051196107
nonpaper diagnostic,9,3->4,",",Nan,19,10,5,46,40,40,40,45,16,1,2,True,and,False,40.0,8.6,10.0,0.0,0.05,0.95,0.9567377303121825
nonpaper diagnostic,9,4->5,Nan,",",55,10,2,20,15,15,15,51,1,7,7,True,",",True,15.0,8.333333333333334,10.0,0.0,0.0,1.0,0.7440781972819673
nonpaper diagnostic,9,5->6,",",do,28,10,5,47,54,54,54,46,,0,0,False,',False,54.0,7.796296296296297,6.0,0.0,0.0,1.0,0.9774621973089944
nonpaper diagnostic,9,6->7,do,you,55,10,0,0,37,37,37,41,1,7,7,True,you,True,37.0,6.45945945945946,6.0,0.0,0.02702702702702703,0.972972972972973,0.33891587561625336
nonpaper diagnostic,10,1->2,You,are,100,10,4,37,57,57,57,55,45,1,1,True,see,False,57.0,11.0,10.0,0.0,0.0,1.0,1.2064499025510254
nonpaper diagnostic,10,2->3,are,a,46,10,1,9,24,24,24,44,1,6,6,True,a,True,24.0,7.166666666666667,6.0,0.0,0.0,1.0,0.5626904921359567
nonpaper diagnostic,10,3->4,a,minister,19,10,1,10,15,15,15,40,1,7,7,True,minister,True,15.0,8.333333333333334,10.0,0.0,0.0,1.0,0.5706226458245872
nonpaper diagnostic,10,4->5,minister,and,19,10,2,20,8,8,8,28,1,8,8,True,and,True,8.0,10.0,10.0,0.0,0.0,1.0,0.925945146076496
nonpaper diagnostic,10,5->6,and,it,28,10,3,29,22,22,22,37,1,6,6,True,it,True,22.0,6.7727272727272725,5.5,0.0,0.0,1.0,0.5940105237006784
nonpaper diagnostic,10,6->7,it,would,37,10,0,0,33,33,33,37,1,5,7,True,would,True,33.0,6.575757575757576,5.0,0.0,0.030303030303030304,0.9696969696969697,0.5380871086476119
nonpaper diagnostic,11,1->2,There,was,100,10,1,10,16,16,16,34,1,8,8,True,was,True,16.0,7.75,10.0,0.0,0.0,1.0,0.6720948761283578
nonpaper diagnostic,11,2->3,was,n't,19,10,2,20,8,8,8,34,1,8,8,True,n't,True,8.0,10.125,10.0,0.0,0.0,1.0,1.0939303615953904
nonpaper diagnostic,11,3->4,n't,one,28,10,1,10,31,31,31,44,,0,0,False,plenty,False,31.0,8.516129032258064,10.0,0.0,0.0,1.0,0.8582954599419091
nonpaper diagnostic,11,4->5,one,of,19,10,3,29,19,19,19,42,1,3,3,True,of,True,19.0,7.052631578947368,6.0,0.0,0.0,1.0,0.7821126473648223
nonpaper diagnostic,11,5->6,of,you,37,10,1,10,18,18,18,52,1,3,3,True,you,True,18.0,7.555555555555555,8.0,0.0,0.0,1.0,0.47941119739357496
nonpaper diagnostic,11,6->7,you,dared,19,10,0,0,11,11,11,40,1,10,10,True,dared,True,11.0,9.454545454545455,10.0,0.0,0.0,1.0,0.687050131997512
nonpaper diagnostic,12,1->2,In,1715,100,10,1,10,21,21,21,53,1,6,6,True,1715,True,21.0,7.714285714285714,8.0,0.0,0.0,1.0,0.8166221311473526
nonpaper diagnostic,12,2->3,1715,",",19,10,2,20,8,8,8,32,1,8,8,True,",",True,8.0,10.0,10.0,0.0,0.0,1.0,0.8189481935166908
nonpaper diagnostic,12,3->4,",",what,28,10,6,55,47,47,47,42,,0,0,False,and,False,47.0,9.148936170212766,8.0,0.0,0.0,1.0,1.3837928743352694
nonpaper diagnostic,12,4->5,what,must,64,10,0,0,26,26,26,50,1,8,8,True,must,True,26.0,7.115384615384615,6.0,0.0,0.038461538461538464,0.9615384615384616,0.5021486377397668
nonpaper diagnostic,12,5->6,must,he,10,10,1,10,9,9,9,48,1,9,9,True,he,True,9.0,10.0,10.0,0.0,0.0,1.0,0.7609320681287073
nonpaper diagnostic,12,6->7,he,do,19,10,0,0,23,23,23,52,1,6,6,True,do,True,23.0,7.173913043478261,6.0,0.0,0.0,1.0,0.6044076984676597
nonpaper diagnostic,13,1->2,`,Her,100,10,5,46,77,77,77,42,5,2,2,True,Shall,False,77.0,9.623376623376624,10.0,0.0,0.0,1.0,0.8142794961742262
nonpaper diagnostic,13,2->3,Her,petals,55,10,1,10,23,23,23,48,1,4,4,True,petals,True,23.0,7.260869565217392,8.0,0.0,0.0,1.0,0.8240951792989241
nonpaper diagnostic,13,3->4,petals,are,19,10,1,10,9,9,9,41,1,9,9,True,are,True,9.0,10.0,10.0,0.0,0.0,1.0,0.9497222466453417
nonpaper diagnostic,13,4->5,are,done,19,10,1,10,10,10,10,38,1,9,9,True,done,True,10.0,9.4,10.0,0.0,0.0,1.0,0.9332209388505625
nonpaper diagnostic,13,5->6,done,up,19,10,1,10,10,10,10,36,1,9,9,True,up,True,10.0,9.4,10.0,0.0,0.0,1.0,0.867738803883962
nonpaper diagnostic,13,6->7,up,close,19,10,0,0,9,9,9,32,1,9,9,True,close,True,9.0,10.0,10.0,0.0,0.0,1.0,0.8641246845974969
nonpaper diagnostic,14,1->2,So,all,100,10,2,18,30,30,30,42,,0,0,False,they,False,30.0,9.066666666666666,10.0,0.0,0.0,1.0,0.945982327920117
nonpaper diagnostic,14,2->3,all,the,28,10,6,60,4,4,4,14,1,4,4,True,the,True,4.0,10.0,10.0,0.0,0.0,1.0,0.9387847803836727
nonpaper diagnostic,14,3->4,the,little,64,10,3,27,87,87,87,56,7,2,2,True,hearth,False,87.0,6.873563218390805,6.0,0.0,0.0,1.0,0.373929539688622
nonpaper diagnostic,14,4->5,little,demons,37,10,1,10,9,9,9,48,1,9,9,True,demons,True,9.0,10.0,10.0,0.0,0.0,1.0,0.9021680455076504
nonpaper diagnostic,14,5->6,demons,came,19,10,1,10,9,9,9,38,1,9,9,True,came,True,9.0,10.0,10.0,0.0,0.0,1.0,1.0448306489207242
nonpaper diagnostic,14,6->7,came,dragging,19,10,0,0,13,13,13,53,1,9,9,True,dragging,True,13.0,9.0,10.0,0.0,0.0,1.0,0.8202650790866575
nonpaper diagnostic,15,1->2,Cecily,'s,100,10,1,10,19,19,19,52,1,6,6,True,'s,True,19.0,7.578947368421052,8.0,0.0,0.05263157894736842,0.9473684210526315,0.8287319831404737
nonpaper diagnostic,15,2->3,'s,heart,19,10,2,19,9,9,9,37,1,8,8,True,heart,True,9.0,10.0,10.0,0.0,0.0,1.0,0.6924540184904319
nonpaper diagnostic,15,3->4,heart,was,28,10,0,0,23,23,23,42,1,8,8,True,was,True,23.0,7.3478260869565215,7.0,0.0,0.0,1.0,0.7154867924327744
nonpaper diagnostic,15,4->5,was,on,10,10,0,0,10,10,10,46,1,10,10,True,on,True,10.0,10.0,10.0,0.0,0.0,1.0,0.7881330711794664
nonpaper diagnostic,15,5->6,on,fire,10,10,1,10,9,9,9,40,1,9,9,True,fire,True,9.0,10.0,10.0,0.0,0.0,1.0,0.8341655378807518
nonpaper diagnostic,15,6->7,fire,with,19,10,0,0,8,8,8,38,1,8,8,True,with,True,8.0,10.0,10.0,0.0,0.0,1.0,1.0329420986363014
nonpaper diagnostic,16,1->2,``,And,100,10,7,63,74,74,74,42,,0,0,False,But,False,74.0,10.054054054054054,10.0,0.0,0.0,1.0,0.7680523458125667
nonpaper diagnostic,16,2->3,And,I,73,10,4,38,18,18,18,36,1,4,6,True,I,True,18.0,6.944444444444445,6.5,0.0,0.05555555555555555,0.9444444444444444,0.7236303495092695
nonpaper diagnostic,16,3->4,I,to,46,10,4,36,50,50,50,46,2,3,3,True,do,False,50.0,6.88,7.0,0.0,0.0,1.0,0.3809235381249785
nonpaper diagnostic,16,4->5,to,see,46,10,8,75,42,42,42,44,,0,0,False,things,False,42.0,5.619047619047619,5.0,0.0,0.0,1.0,0.3055189600764911
nonpaper diagnostic,16,5->6,see,Miss,82,10,2,18,30,30,30,40,1,4,4,True,Miss,True,30.0,7.7,8.0,0.0,0.0,1.0,0.7183638736467983
nonpaper diagnostic,16,6->7,Miss,Marsch,28,10,0,0,10,10,10,47,1,10,10,True,Marsch,True,10.0,10.0,10.0,0.0,0.0,1.0,1.0115427081243402
nonpaper diagnostic,17,1->2,For,he,100,10,1,10,10,10,10,49,1,9,9,True,he,True,10.0,9.4,10.0,0.0,0.0,1.0,0.9161014264409939
nonpaper diagnostic,17,2->3,he,wished,19,10,0,0,10,10,10,43,1,10,10,True,wished,True,10.0,10.0,10.0,0.0,0.0,1.0,0.9516244146908492
nonpaper diagnostic,17,3->4,wished,to,10,10,0,0,10,10,10,55,1,10,10,True,to,True,10.0,10.0,10.0,0.0,0.0,1.0,0.968743927100418
nonpaper diagnostic,17,4->5,to,challenge,10,10,0,0,11,11,11,43,1,10,10,True,challenge,True,11.0,9.545454545454545,10.0,0.0,0.0,1.0,0.5279164825540198
nonpaper diagnostic,17,5->6,challenge,the,10,10,0,0,10,10,10,37,1,10,10,True,the,True,10.0,10.0,10.0,0.0,0.0,1.0,0.9687439271004182
nonpaper diagnostic,17,6->7,the,Spirit,10,10,0,0,8,8,8,29,1,7,7,True,Spirit,True,8.0,10.0,10.0,0.0,0.0,1.0,0.3807956727842876
nonpaper diagnostic,18,1->2,`,Shall,100,10,5,45,77,77,77,42,1,4,4,True,Shall,True,77.0,9.623376623376624,10.0,0.0,0.0,1.0,0.8142794961742262
nonpaper diagnostic,18,2->3,Shall,I,55,10,1,10,9,9,9,44,1,9,9,True,I,True,9.0,10.0,10.0,0.0,0.0,1.0,0.9497222466453417
nonpaper diagnostic,18,3->4,I,never,19,10,3,30,19,19,19,38,1,6,6,True,never,True,19.0,6.894736842105263,5.0,0.0,0.0,1.0,0.5096706864332953
nonpaper diagnostic,18,4->5,never,be,37,10,0,0,22,22,22,39,1,7,7,True,be,True,22.0,7.909090909090909,9.5,0.0,0.0,1.0,0.904720040520441
nonpaper diagnostic,18,5->6,be,able,10,10,3,30,7,7,7,26,1,7,7,True,able,True,7.0,10.0,10.0,0.0,0.0,1.0,0.7095055963269469
nonpaper diagnostic,18,6->7,able,to,37,10,0,0,17,17,17,58,1,6,7,True,to,True,17.0,7.0588235294117645,6.0,0.0,0.058823529411764705,0.9411764705882353,0.7063299480114736
nonpaper diagnostic,19,1->2,``,Then,100,10,6,54,74,74,74,42,,0,0,False,But,False,74.0,10.054054054054054,10.0,0.0,0.0,1.0,0.7680523458125667
nonpaper diagnostic,19,2->3,Then,--,64,10,2,18,29,29,29,54,2,3,3,True,how,False,29.0,8.310344827586206,10.0,0.0,0.0,1.0,0.6102672405241876
nonpaper diagnostic,19,3->4,--,you,28,10,4,40,6,6,6,26,1,6,6,True,you,True,6.0,10.0,10.0,0.0,0.0,1.0,0.6934051025131858
nonpaper diagnostic,19,4->5,you,may,46,10,2,18,41,41,41,51,2,3,3,True,about,False,41.0,6.536585365853658,5.0,0.0,0.0,1.0,0.3233640357648386
nonpaper diagnostic,19,5->6,may,have,28,10,1,10,9,9,9,45,1,9,9,True,have,True,9.0,10.0,10.0,0.0,0.0,1.0,0.9497222466453417
nonpaper diagnostic,19,6->7,have,it,19,10,0,0,9,9,9,42,1,9,9,True,it,True,9.0,10.0,10.0,0.0,0.0,1.0,0.6586905356826711
nonpaper diagnostic,20,1->2,He,did,100,10,2,18,33,33,33,45,14,1,2,True,has,False,33.0,8.848484848484848,10.0,0.0,0.0,1.0,0.8599221374137188
nonpaper diagnostic,20,2->3,did,n't,28,10,2,20,12,12,12,35,1,8,8,True,n't,True,12.0,7.333333333333333,9.0,0.0,0.0,1.0,0.49617405329461134
nonpaper diagnostic,20,3->4,n't,wish,28,10,1,10,10,10,10,52,1,8,8,True,wish,True,10.0,9.5,10.0,0.0,0.0,1.0,0.7770400284404059
nonpaper diagnostic,20,4->5,wish,Reddy,19,10,3,30,7,7,7,28,1,7,7,True,Reddy,True,7.0,10.0,10.0,0.0,0.0,1.0,0.9565157039507263
nonpaper diagnostic,20,5->6,Reddy,any,37,10,2,18,33,33,33,48,1,4,4,True,any,True,33.0,6.575757575757576,6.0,0.0,0.0,1.0,0.6344073648666635
nonpaper diagnostic,20,6->7,any,harm,28,10,0,0,19,19,19,43,1,8,8,True,harm,True,19.0,8.0,10.0,0.0,0.0,1.0,0.7371744096163652
