diagnostic_label,sentence_index,cue_transition,current_word,expected_next_word,previous_active_cell_count,previous_winner_count,burst_column_count,burst_cell_count,raw_event_count,raw_predicted_column_count,prediction_active_cell_count,number_of_ranked_candidates,expected_word_rank,timed_overlap_of_expected_word,column_overlap_of_expected_word,expected_word_present,selected_word,selected_word_correct,accepted_segment_count,mean_contributors,median_contributors,two_contributor_fraction,three_contributor_fraction,four_plus_contributor_fraction,average_threshold_margin
nonpaper diagnostic,13,4->5,are,done,19,10,0,0,12,12,12,46,1,10,10,True,done,True,12.0,8.833333333333334,10.0,0.0,0.16666666666666666,0.8333333333333334,1.5524123033141561
nonpaper diagnostic,13,5->6,done,up,10,10,2,20,8,8,8,31,1,8,8,True,up,True,8.0,10.0,10.0,0.0,0.0,1.0,1.8247195475788607
nonpaper diagnostic,13,6->7,up,close,28,10,0,0,10,10,10,32,1,9,9,True,close,True,10.0,9.4,10.0,0.0,0.0,1.0,1.5001875067331991
nonpaper diagnostic,14,1->2,So,all,100,10,2,18,31,31,31,39,1,8,9,True,all,True,31.0,8.612903225806452,10.0,0.0,0.03225806451612903,0.967741935483871,1.785055333225915
nonpaper diagnostic,14,2->3,all,the,28,10,2,20,8,8,8,29,1,8,8,True,the,True,8.0,10.0,10.0,0.0,0.0,1.0,1.5237906185044083
nonpaper diagnostic,14,3->4,the,little,28,10,3,27,54,54,54,49,5,2,2,True,and,False,54.0,5.185185185185185,4.5,0.018518518518518517,0.037037037037037035,0.9444444444444444,0.49247391106768384
nonpaper diagnostic,14,4->5,little,demons,37,10,0,0,14,14,14,42,1,9,9,True,demons,True,14.0,8.0,10.0,0.0,0.2857142857142857,0.7142857142857143,1.25224868005351
nonpaper diagnostic,14,5->6,demons,came,10,10,1,10,9,9,9,38,1,9,9,True,came,True,9.0,10.0,10.0,0.0,0.0,1.0,2.138577275087623
nonpaper diagnostic,14,6->7,came,dragging,19,10,0,0,11,11,11,51,1,10,10,True,dragging,True,11.0,9.818181818181818,10.0,0.0,0.0,1.0,1.8947539165270968
nonpaper diagnostic,15,1->2,Cecily,'s,100,10,0,0,32,32,32,51,1,5,5,True,'s,True,32.0,5.96875,5.0,0.0625,0.1875,0.75,1.0048272806770504
nonpaper diagnostic,15,2->3,'s,heart,10,10,1,10,9,9,9,41,1,9,9,True,heart,True,9.0,10.0,10.0,0.0,0.0,1.0,1.3824654769983316
nonpaper diagnostic,15,3->4,heart,was,19,10,0,0,27,27,27,47,1,7,7,True,was,True,27.0,6.518518518518518,6.0,0.0,0.07407407407407407,0.9259259259259259,1.3437088030711135
nonpaper diagnostic,15,4->5,was,on,10,10,0,0,10,10,10,46,1,10,10,True,on,True,10.0,10.0,10.0,0.0,0.0,1.0,1.597458020341834
nonpaper diagnostic,15,5->6,on,fire,10,10,0,0,10,10,10,46,1,10,10,True,fire,True,10.0,10.0,10.0,0.0,0.0,1.0,1.4940989641690618
nonpaper diagnostic,15,6->7,fire,with,10,10,0,0,9,9,9,43,1,9,9,True,with,True,9.0,10.0,10.0,0.0,0.0,1.0,1.639258163141865
nonpaper diagnostic,16,1->2,``,And,100,10,8,72,79,79,79,47,,0,0,False,It,False,79.0,9.886075949367088,10.0,0.0,0.012658227848101266,0.9873417721518988,1.7220433288143053
nonpaper diagnostic,16,2->3,And,I,82,10,7,63,49,49,49,35,4,1,4,True,bestrewn,False,49.0,4.8979591836734695,4.0,0.0,0.08163265306122448,0.9183673469387755,0.9091367147312197
nonpaper diagnostic,16,3->4,I,to,73,10,7,63,83,83,83,49,34,1,1,True,must,False,83.0,7.253012048192771,7.0,0.024096385542168676,0.0,0.9759036144578314,1.04657846136151
nonpaper diagnostic,16,4->5,to,see,73,10,6,55,78,78,78,53,30,1,2,True,jealousy,False,78.0,7.1923076923076925,7.0,0.01282051282051282,0.0,0.9871794871794872,0.9897317908717642
nonpaper diagnostic,16,5->6,see,Miss,64,10,3,29,36,36,36,51,1,4,4,True,Miss,True,36.0,6.833333333333333,6.0,0.0,0.08333333333333333,0.9166666666666666,1.2588048041533288
nonpaper diagnostic,16,6->7,Miss,Marsch,37,10,0,0,10,10,10,47,1,10,10,True,Marsch,True,10.0,10.0,10.0,0.0,0.0,1.0,1.7451138148743657
nonpaper diagnostic,17,1->2,For,he,100,10,1,9,22,22,22,48,1,7,7,True,he,True,22.0,6.454545454545454,4.0,0.0,0.18181818181818182,0.8181818181818182,0.8454622968270786
nonpaper diagnostic,17,2->3,he,wished,19,10,0,0,12,12,12,43,1,10,10,True,wished,True,12.0,8.916666666666666,10.0,0.0,0.08333333333333333,0.9166666666666666,1.7209325035958492
nonpaper diagnostic,17,3->4,wished,to,10,10,0,0,10,10,10,55,1,10,10,True,to,True,10.0,10.0,10.0,0.0,0.0,1.0,1.9531158906506274
nonpaper diagnostic,17,4->5,to,challenge,10,10,0,0,10,10,10,43,1,10,10,True,challenge,True,10.0,10.0,10.0,0.0,0.0,1.0,1.546099483113127
nonpaper diagnostic,17,5->6,challenge,the,10,10,0,0,10,10,10,37,1,10,10,True,the,True,10.0,10.0,10.0,0.0,0.0,1.0,1.9531158906506274
nonpaper diagnostic,17,6->7,the,Spirit,10,10,0,0,12,12,12,42,1,9,9,True,Spirit,True,12.0,8.25,10.0,0.0,0.25,0.75,0.794873879190734
nonpaper diagnostic,18,1->2,`,Shall,100,10,6,54,81,81,81,41,,0,0,False,Here,False,81.0,8.790123456790123,10.0,0.012345679012345678,0.07407407407407407,0.9135802469135802,1.5724597419870041
nonpaper diagnostic,18,2->3,Shall,I,64,10,1,10,10,10,10,40,1,8,8,True,I,True,10.0,9.3,10.0,0.0,0.1,0.9,1.8760780848075675
nonpaper diagnostic,18,3->4,I,never,19,10,1,9,22,22,22,43,1,7,7,True,never,True,22.0,6.590909090909091,6.5,0.045454545454545456,0.2727272727272727,0.6818181818181818,0.8892606721583456
nonpaper diagnostic,18,4->5,never,be,19,10,0,0,12,12,12,28,1,9,9,True,be,True,12.0,8.833333333333334,10.0,0.0,0.16666666666666666,0.8333333333333334,1.750891650312595
nonpaper diagnostic,18,5->6,be,able,10,10,4,40,6,6,6,23,1,6,6,True,able,True,6.0,10.0,10.0,0.0,0.0,1.0,1.3924518592372472
nonpaper diagnostic,18,6->7,able,to,46,10,0,0,26,26,26,57,1,5,6,True,to,True,26.0,6.230769230769231,5.0,0.038461538461538464,0.15384615384615385,0.8076923076923077,1.0797237869744127
nonpaper diagnostic,19,1->2,``,Then,100,10,5,45,79,79,79,47,2,2,4,True,It,False,79.0,9.886075949367088,10.0,0.0,0.012658227848101266,0.9873417721518988,1.7220433288143053
nonpaper diagnostic,19,2->3,Then,--,55,10,2,18,29,29,29,46,1,8,9,True,--,True,29.0,7.862068965517241,10.0,0.0,0.0,1.0,1.3175539924453832
nonpaper diagnostic,19,3->4,--,you,28,10,2,18,18,18,18,41,1,8,9,True,you,True,18.0,6.666666666666667,4.0,0.0,0.0,1.0,0.9084508515198989
nonpaper diagnostic,19,4->5,you,may,28,10,0,0,33,33,33,50,1,8,8,True,may,True,33.0,5.909090909090909,4.0,0.0,0.030303030303030304,0.9696969696969697,0.6668179809680217
nonpaper diagnostic,19,5->6,may,have,10,10,1,10,9,9,9,45,1,9,9,True,have,True,9.0,10.0,10.0,0.0,0.0,1.0,1.9245833699680128
nonpaper diagnostic,19,6->7,have,it,19,10,0,0,11,11,11,49,1,9,9,True,it,True,11.0,9.363636363636363,10.0,0.0,0.09090909090909091,0.9090909090909091,1.4652097869779148
nonpaper diagnostic,20,1->2,He,did,100,10,2,18,37,37,37,45,1,8,8,True,did,True,37.0,8.027027027027026,10.0,0.0,0.10810810810810811,0.8918918918918919,1.4334133851212933
nonpaper diagnostic,20,2->3,did,n't,28,10,0,0,15,15,15,44,1,9,9,True,n't,True,15.0,7.133333333333334,9.0,0.0,0.0,1.0,0.9837235004587909
nonpaper diagnostic,20,3->4,n't,wish,10,10,1,10,9,9,9,51,1,9,9,True,wish,True,9.0,10.0,10.0,0.0,0.0,1.0,1.6121522684933807
nonpaper diagnostic,20,4->5,wish,Reddy,19,10,1,10,10,10,10,34,1,9,9,True,Reddy,True,10.0,9.3,10.0,0.0,0.1,0.9,1.6886194239227883
nonpaper diagnostic,20,5->6,Reddy,any,19,10,0,0,23,23,23,50,1,5,5,True,any,True,23.0,6.739130434782608,5.0,0.043478260869565216,0.13043478260869565,0.8260869565217391,1.19219350329521
nonpaper diagnostic,20,6->7,any,harm,10,10,0,0,12,12,12,47,1,10,10,True,harm,True,12.0,8.666666666666666,10.0,0.16666666666666666,0.0,0.8333333333333334,1.6389331396081284
