diagnostic_label,sentence_index,cue_transition,current_word,expected_next_word,previous_active_cell_count,previous_winner_count,burst_column_count,burst_cell_count,raw_event_count,raw_predicted_column_count,prediction_active_cell_count,number_of_ranked_candidates,expected_word_rank,timed_overlap_of_expected_word,column_overlap_of_expected_word,expected_word_present,selected_word,selected_word_correct,accepted_segment_count,mean_contributors,median_contributors,two_contributor_fraction,three_contributor_fraction,four_plus_contributor_fraction,average_threshold_margin
nonpaper diagnostic,5,5->6,poor,Rogers,37,10,1,10,12,12,12,44,1,9,9,True,Rogers,True,12.0,8.0,10.0,0.25,0.0,0.75,1.9078216275478825
nonpaper diagnostic,5,6->7,Rogers,had,19,10,0,0,10,10,10,42,1,10,10,True,had,True,10.0,10.0,10.0,0.0,0.0,1.0,1.9959146716745486
nonpaper diagnostic,6,1->2,The,easel,100,10,4,37,60,60,60,38,1,4,4,True,easel,True,60.0,9.283333333333333,10.0,0.0,0.06666666666666667,0.9333333333333333,2.0653015059628235
nonpaper diagnostic,6,2->3,easel,stood,46,10,1,10,12,12,12,35,1,9,9,True,stood,True,12.0,8.25,10.0,0.0,0.25,0.75,1.7329474513365055
nonpaper diagnostic,6,3->4,stood,beneath,19,10,0,0,29,29,29,39,1,5,5,True,beneath,True,29.0,6.689655172413793,6.0,0.0,0.1724137931034483,0.8275862068965517,1.7575328404714787
nonpaper diagnostic,6,4->5,beneath,these,10,10,1,10,9,9,9,48,1,9,9,True,these,True,9.0,10.0,10.0,0.0,0.0,1.0,1.9959146716745488
nonpaper diagnostic,6,5->6,these,three,19,10,1,10,9,9,9,35,1,9,9,True,three,True,9.0,10.0,10.0,0.0,0.0,1.0,2.6616734876022257
nonpaper diagnostic,6,6->7,three,old,19,10,0,0,10,10,10,36,1,10,10,True,old,True,10.0,10.0,10.0,0.0,0.0,1.0,2.308987754864539
nonpaper diagnostic,7,1->2,`,That,100,10,3,27,88,88,88,42,9,1,3,True,Her,False,88.0,8.090909090909092,10.0,0.0,0.2159090909090909,0.7840909090909091,1.7391435713830505
nonpaper diagnostic,7,2->3,That,would,37,10,1,10,19,19,19,41,2,4,4,True,is,False,19.0,6.052631578947368,6.0,0.0,0.42105263157894735,0.5789473684210527,1.1352817535296598
nonpaper diagnostic,7,3->4,would,n't,19,10,0,0,10,10,10,40,1,10,10,True,n't,True,10.0,10.0,10.0,0.0,0.0,1.0,2.261802098785665
nonpaper diagnostic,7,4->5,n't,be,10,10,1,10,10,10,10,23,1,9,9,True,be,True,10.0,9.3,10.0,0.0,0.1,0.9,1.8685882981283801
nonpaper diagnostic,7,5->6,be,very,19,10,2,20,13,13,13,41,2,3,3,True,the,False,13.0,7.6923076923076925,10.0,0.0,0.0,1.0,1.6381333233841842
nonpaper diagnostic,7,6->7,very,nice,28,10,0,0,40,40,40,44,2,4,4,True,and,False,40.0,5.375,4.0,0.0,0.325,0.675,1.5986347763674433
nonpaper diagnostic,8,1->2,``,I,100,10,3,27,74,74,74,41,2,2,2,True,Yes,False,74.0,10.621621621621621,10.0,0.0,0.013513513513513514,0.9864864864864865,2.299424619031139
nonpaper diagnostic,8,2->3,I,have,37,10,4,37,68,68,68,45,2,3,3,True,did,False,68.0,5.514705882352941,4.0,0.0,0.3382352941176471,0.6617647058823529,0.7407145393803147
nonpaper diagnostic,8,3->4,have,tasted,46,10,3,27,45,45,45,51,2,2,3,True,it,False,45.0,4.977777777777778,4.0,0.0,0.1111111111111111,0.8888888888888888,0.6891965557124998
nonpaper diagnostic,8,4->5,tasted,eggs,37,10,1,10,35,35,35,38,1,4,4,True,eggs,True,35.0,5.914285714285715,5.0,0.0,0.2,0.8,1.651726493481206
nonpaper diagnostic,8,5->6,eggs,",",19,10,3,30,8,8,8,28,1,7,7,True,",",True,8.0,9.125,10.0,0.0,0.125,0.875,1.7508307455261078
nonpaper diagnostic,8,6->7,",",certainly,37,10,0,0,87,87,87,58,,0,0,False,well,False,87.0,6.011494252873563,5.0,0.0,0.22988505747126436,0.7701149425287356,1.178577262873246
nonpaper diagnostic,9,1->2,``,Oh,100,10,6,54,74,74,74,41,34,1,1,True,Yes,False,74.0,10.621621621621621,10.0,0.0,0.013513513513513514,0.9864864864864865,2.299424619031139
nonpaper diagnostic,9,2->3,Oh,",",64,10,0,0,12,12,12,44,1,10,10,True,",",True,12.0,8.833333333333334,10.0,0.0,0.16666666666666666,0.8333333333333334,1.9478552071497692
nonpaper diagnostic,9,3->4,",",Nan,10,10,6,55,40,40,40,43,3,2,2,True,and,False,40.0,6.025,5.0,0.05,0.175,0.775,1.41246028936593
nonpaper diagnostic,9,4->5,Nan,",",64,10,1,9,30,30,30,53,1,6,6,True,",",True,30.0,5.733333333333333,4.5,0.16666666666666666,0.1,0.7333333333333333,1.2070712556202998
nonpaper diagnostic,9,5->6,",",do,19,10,7,63,69,69,69,47,45,1,1,True,and,False,69.0,5.260869565217392,5.0,0.0,0.2608695652173913,0.7391304347826086,1.0336542272340554
nonpaper diagnostic,9,6->7,do,you,73,10,0,0,49,49,49,44,28,1,2,True,",",False,49.0,7.163265306122449,8.0,0.0,0.16326530612244897,0.8367346938775511,1.5831425711232292
nonpaper diagnostic,10,1->2,You,are,100,10,2,18,63,63,63,44,,0,0,False,always,False,63.0,8.777777777777779,10.0,0.015873015873015872,0.1111111111111111,0.873015873015873,1.8871351528653257
nonpaper diagnostic,10,2->3,are,a,28,10,2,20,10,10,10,43,1,8,8,True,a,True,10.0,8.6,10.0,0.0,0.2,0.8,1.5547662362704717
nonpaper diagnostic,10,3->4,a,minister,28,10,2,20,44,44,44,48,3,3,3,True,fine,False,44.0,5.0,4.0,0.0,0.36363636363636365,0.6363636363636364,0.8189037203822495
nonpaper diagnostic,10,4->5,minister,and,28,10,2,20,10,10,10,28,1,8,8,True,and,True,10.0,8.8,10.0,0.0,0.0,1.0,1.7716827346774278
nonpaper diagnostic,10,5->6,and,it,28,10,3,27,63,63,63,43,1,4,5,True,it,True,63.0,4.698412698412699,4.0,0.0,0.31746031746031744,0.6825396825396826,0.8718191060398671
nonpaper diagnostic,10,6->7,it,would,37,10,0,0,53,53,53,44,1,5,5,True,would,True,53.0,5.0,4.0,0.0,0.2830188679245283,0.7169811320754716,0.98995161175643
nonpaper diagnostic,11,1->2,There,was,100,10,1,9,37,37,37,42,1,7,7,True,was,True,37.0,5.405405405405405,4.0,0.16216216216216217,0.10810810810810811,0.7297297297297297,1.0284505069023895
nonpaper diagnostic,11,2->3,was,n't,19,10,2,20,15,15,15,40,1,8,8,True,n't,True,15.0,6.8,10.0,0.0,0.4666666666666667,0.5333333333333333,1.5959600630059965
nonpaper diagnostic,11,3->4,n't,one,28,10,1,9,54,54,54,46,,0,0,False,on,False,54.0,6.074074074074074,5.0,0.0,0.3888888888888889,0.6111111111111112,1.3630517237940256
nonpaper diagnostic,11,4->5,one,of,19,10,1,10,9,9,9,41,1,9,9,True,of,True,9.0,10.0,10.0,0.0,0.0,1.0,2.3412770574370314
nonpaper diagnostic,11,5->6,of,you,19,10,5,49,11,11,11,32,1,4,5,True,you,True,11.0,6.363636363636363,4.0,0.0,0.36363636363636365,0.6363636363636364,0.7342260610806989
nonpaper diagnostic,11,6->7,you,dared,55,10,0,0,72,72,72,41,1,5,5,True,dared,True,72.0,5.805555555555555,5.5,0.0,0.1111111111111111,0.8888888888888888,0.811800202658181
nonpaper diagnostic,12,1->2,In,1715,100,10,0,0,36,36,36,47,1,6,6,True,1715,True,36.0,5.972222222222222,5.0,0.0,0.3055555555555556,0.6944444444444444,1.4757484264614422
nonpaper diagnostic,12,2->3,1715,",",10,10,1,10,9,9,9,39,1,9,9,True,",",True,9.0,10.0,10.0,0.0,0.0,1.0,1.9052050330044028
nonpaper diagnostic,12,3->4,",",what,19,10,6,55,63,63,63,48,28,1,2,True,and,False,63.0,5.412698412698413,4.0,0.0,0.2857142857142857,0.7142857142857143,1.2219700481586233
nonpaper diagnostic,12,4->5,what,must,64,10,0,0,34,34,34,52,1,4,4,True,must,True,34.0,6.352941176470588,6.0,0.0,0.23529411764705882,0.7647058823529411,1.396755144427674
nonpaper diagnostic,12,5->6,must,he,10,10,1,10,10,10,10,49,1,9,9,True,he,True,10.0,9.3,10.0,0.0,0.1,0.9,2.0221289250517014
nonpaper diagnostic,12,6->7,he,do,19,10,0,0,20,20,20,50,1,8,8,True,do,True,20.0,5.8,3.0,0.0,0.6,0.4,0.9949635241221577
nonpaper diagnostic,13,1->2,`,Her,100,10,4,36,88,88,88,42,1,4,4,True,Her,True,88.0,8.090909090909092,10.0,0.0,0.2159090909090909,0.7840909090909091,1.7391435713830505
nonpaper diagnostic,13,2->3,Her,petals,46,10,0,0,11,11,11,48,1,10,10,True,petals,True,11.0,9.363636363636363,10.0,0.0,0.09090909090909091,0.9090909090909091,1.709260108771143
nonpaper diagnostic,13,3->4,petals,are,10,10,1,10,9,9,9,41,1,9,9,True,are,True,9.0,10.0,10.0,0.0,0.0,1.0,2.412013931629347
nonpaper diagnostic,13,4->5,are,done,19,10,1,9,16,16,16,46,1,8,9,True,done,True,16.0,6.9375,10.0,0.0,0.4375,0.5625,1.336813443906148
nonpaper diagnostic,13,5->6,done,up,19,10,1,10,10,10,10,36,1,9,9,True,up,True,10.0,9.2,10.0,0.1,0.0,0.9,2.1816613813183707
nonpaper diagnostic,13,6->7,up,close,19,10,0,0,19,19,19,40,1,8,8,True,close,True,19.0,5.947368421052632,3.0,0.0,0.5789473684210527,0.42105263157894735,0.9087130052958114
nonpaper diagnostic,14,1->2,So,all,100,10,3,28,34,34,34,41,2,3,5,True,they,False,34.0,8.529411764705882,10.0,0.0,0.058823529411764705,0.9411764705882353,2.0865690386365636
nonpaper diagnostic,14,2->3,all,the,37,10,5,48,31,31,31,38,1,5,5,True,the,True,31.0,5.387096774193548,5.0,0.0,0.03225806451612903,0.967741935483871,0.8151860426041037
nonpaper diagnostic,14,3->4,the,little,55,10,6,54,88,88,88,34,29,1,1,True,world,False,88.0,5.738636363636363,5.0,0.0,0.022727272727272728,0.9772727272727273,0.8182571589469844
nonpaper diagnostic,14,4->5,little,demons,64,10,1,9,36,36,36,41,2,4,4,True,and,False,36.0,6.138888888888889,5.0,0.0,0.19444444444444445,0.8055555555555556,1.6193721185941505
nonpaper diagnostic,14,5->6,demons,came,19,10,1,10,12,12,12,38,1,9,9,True,came,True,12.0,8.333333333333334,10.0,0.0,0.16666666666666666,0.8333333333333334,2.0354118879028475
nonpaper diagnostic,14,6->7,came,dragging,19,10,0,0,12,12,12,53,1,9,9,True,dragging,True,12.0,9.583333333333334,10.0,0.0,0.0,1.0,2.505220165859222
nonpaper diagnostic,15,1->2,Cecily,'s,100,10,1,10,36,36,36,37,1,6,6,True,'s,True,36.0,5.472222222222222,4.0,0.027777777777777776,0.3055555555555556,0.6666666666666666,1.192838585476301
nonpaper diagnostic,15,2->3,'s,heart,19,10,4,39,23,23,23,38,1,5,5,True,heart,True,23.0,5.173913043478261,4.0,0.0,0.391304347826087,0.6086956521739131,0.6744557871467967
nonpaper diagnostic,15,3->4,heart,was,46,10,3,27,31,31,31,46,1,6,7,True,was,True,31.0,6.129032258064516,5.0,0.0,0.0967741935483871,0.9032258064516129,1.6719574906782757
nonpaper diagnostic,15,4->5,was,on,37,10,4,36,60,60,60,51,1,2,3,True,on,True,60.0,4.7,4.0,0.0,0.38333333333333336,0.6166666666666667,0.8994997196160415
nonpaper diagnostic,15,5->6,on,fire,46,10,7,63,69,69,69,48,33,1,1,True,be,False,69.0,4.507246376811594,4.0,0.0,0.13043478260869565,0.8695652173913043,0.6460798858302723
nonpaper diagnostic,15,6->7,fire,with,73,10,0,0,33,33,33,45,1,5,5,True,with,True,33.0,6.666666666666667,6.0,0.0,0.15151515151515152,0.8484848484848485,1.6833959354018802
nonpaper diagnostic,16,1->2,``,And,100,10,5,45,74,74,74,41,,0,0,False,Yes,False,74.0,10.621621621621621,10.0,0.0,0.013513513513513514,0.9864864864864865,2.299424619031139
nonpaper diagnostic,16,2->3,And,I,55,10,7,63,41,41,41,39,6,1,3,True,from,False,41.0,4.634146341463414,4.0,0.0,0.43902439024390244,0.5609756097560976,0.9119596343344841
nonpaper diagnostic,16,3->4,I,to,73,10,6,54,83,83,83,41,,0,0,False,must,False,83.0,6.9879518072289155,7.0,0.0,0.04819277108433735,0.9518072289156626,1.3385374207959642
nonpaper diagnostic,16,4->5,to,see,64,10,3,27,79,79,79,51,1,3,3,True,see,True,79.0,6.0,6.0,0.0,0.05063291139240506,0.9493670886075949,0.9435869614253057
nonpaper diagnostic,16,5->6,see,Miss,37,10,1,9,38,38,38,35,1,2,2,True,Miss,True,38.0,6.026315789473684,5.0,0.0,0.07894736842105263,0.9210526315789473,1.487791775386589
nonpaper diagnostic,16,6->7,Miss,Marsch,19,10,0,0,10,10,10,47,1,10,10,True,Marsch,True,10.0,10.0,10.0,0.0,0.0,1.0,2.5771221179794113
nonpaper diagnostic,17,1->2,For,he,100,10,2,19,24,24,24,50,1,8,8,True,he,True,24.0,5.75,4.0,0.0,0.25,0.75,0.8203026565259416
nonpaper diagnostic,17,2->3,he,wished,28,10,1,9,19,19,19,47,1,9,9,True,wished,True,19.0,6.315789473684211,3.0,0.0,0.5263157894736842,0.47368421052631576,1.1562701650078662
nonpaper diagnostic,17,3->4,wished,to,19,10,1,10,10,10,10,50,1,9,9,True,to,True,10.0,9.4,10.0,0.0,0.0,1.0,2.2961424603181304
nonpaper diagnostic,17,4->5,to,challenge,19,10,4,36,60,60,60,41,1,3,5,True,challenge,True,60.0,4.633333333333334,4.0,0.0,0.21666666666666667,0.7833333333333333,0.6658533872290353
nonpaper diagnostic,17,5->6,challenge,the,46,10,0,0,11,11,11,37,1,10,10,True,the,True,11.0,8.545454545454545,9.0,0.0,0.0,1.0,1.647598335560495
nonpaper diagnostic,17,6->7,the,Spirit,10,10,0,0,12,12,12,32,1,6,6,True,Spirit,True,12.0,6.583333333333333,7.0,0.0,0.4166666666666667,0.5833333333333334,0.895540178724084
nonpaper diagnostic,18,1->2,`,Shall,100,10,6,54,88,88,88,42,,0,0,False,Her,False,88.0,8.090909090909092,10.0,0.0,0.2159090909090909,0.7840909090909091,1.7391435713830505
nonpaper diagnostic,18,2->3,Shall,I,64,10,1,10,12,12,12,45,1,8,8,True,I,True,12.0,7.5,9.0,0.08333333333333333,0.08333333333333333,0.8333333333333334,1.5046879714237555
nonpaper diagnostic,18,3->4,I,never,19,10,3,28,36,36,36,52,2,4,5,True,heard,False,36.0,5.083333333333333,4.0,0.0,0.1388888888888889,0.8611111111111112,0.7266268598079907
nonpaper diagnostic,18,4->5,never,be,37,10,2,18,26,26,26,37,1,5,5,True,be,True,26.0,7.1923076923076925,8.0,0.0,0.15384615384615385,0.8461538461538461,2.149488587855762
nonpaper diagnostic,18,5->6,be,able,28,10,2,18,32,32,32,39,1,7,7,True,able,True,32.0,5.59375,4.0,0.0,0.34375,0.65625,0.7448862404167
nonpaper diagnostic,18,6->7,able,to,28,10,0,0,31,31,31,55,1,3,5,True,to,True,31.0,6.096774193548387,5.0,0.0,0.2903225806451613,0.7096774193548387,1.5554782134143001
nonpaper diagnostic,19,1->2,``,Then,100,10,5,45,74,74,74,41,2,2,2,True,Yes,False,74.0,10.621621621621621,10.0,0.0,0.013513513513513514,0.9864864864864865,2.299424619031139
nonpaper diagnostic,19,2->3,Then,--,55,10,3,28,30,30,30,57,6,2,2,True,she,False,30.0,7.566666666666666,6.0,0.0,0.03333333333333333,0.9666666666666667,1.5540745173060089
nonpaper diagnostic,19,3->4,--,you,37,10,2,19,44,44,44,47,1,4,5,True,you,True,44.0,4.613636363636363,4.0,0.0,0.4772727272727273,0.5227272727272727,0.4942772844073732
nonpaper diagnostic,19,4->5,you,may,28,10,2,18,47,47,47,50,1,6,6,True,may,True,47.0,5.0,4.0,0.0,0.3191489361702128,0.6808510638297872,0.672612786909365
nonpaper diagnostic,19,5->6,may,have,28,10,1,10,9,9,9,45,1,9,9,True,have,True,9.0,10.0,10.0,0.0,0.0,1.0,2.6616734876022257
nonpaper diagnostic,19,6->7,have,it,19,10,0,0,22,22,22,43,1,7,7,True,it,True,22.0,5.590909090909091,3.0,0.045454545454545456,0.5,0.45454545454545453,0.8986609231737454
nonpaper diagnostic,20,1->2,He,did,100,10,4,36,61,61,61,47,3,3,3,True,has,False,61.0,5.590163934426229,3.0,0.0,0.5081967213114754,0.4918032786885246,1.0175273713812825
nonpaper diagnostic,20,2->3,did,n't,46,10,1,9,16,16,16,40,1,7,8,True,n't,True,16.0,6.3125,5.0,0.0,0.0,1.0,1.12148207687954
nonpaper diagnostic,20,3->4,n't,wish,19,10,1,9,24,24,24,59,1,9,9,True,wish,True,24.0,5.333333333333333,3.0,0.0,0.6666666666666666,0.3333333333333333,0.7504255618148483
nonpaper diagnostic,20,4->5,wish,Reddy,19,10,1,10,9,9,9,34,1,9,9,True,Reddy,True,9.0,9.0,9.0,0.0,0.0,1.0,2.070812538466412
nonpaper diagnostic,20,5->6,Reddy,any,19,10,0,0,25,25,25,46,1,8,8,True,any,True,25.0,6.56,6.0,0.0,0.2,0.8,1.6073083483765132
nonpaper diagnostic,20,6->7,any,harm,10,10,0,0,12,12,12,36,1,8,8,True,harm,True,12.0,7.333333333333333,10.0,0.3333333333333333,0.0,0.6666666666666666,1.4404357161097936
