checkpoint_sentences,sentence_index,retrieval_mode,recall_step,expected_word,decoded_word,raw_event_count,raw_predicted_column_count,prediction_active_cell_count,advance_success,timed_overlap_of_selected_word,column_overlap_of_selected_word,timed_overlap_of_expected_word,column_overlap_of_expected_word,expected_word_rank,number_of_ranked_candidates,top_5_candidates,stopped_reason,previous_active_cell_count,previous_winner_count,burst_cell_count
1000,6,proximal-replay,3,",",signing,100,100,100,,2,2,0,0,,198,"[{""word"": ""signing"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Pegasus"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""it"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""sign"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""passed"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,73,10,63
1000,6,proximal-replay,4,sustaining,magic,100,100,100,,2,3,0,0,,114,"[{""word"": ""magic"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""mopy"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Helen"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""idea"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""certainly"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,73,10,63
1000,7,proximal-replay,1,nice,present,100,100,100,,2,2,0,0,,179,"[{""word"": ""present"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""succeeded"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""read"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Mairtean"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Oh"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,91,10,54
1000,7,proximal-replay,2,",",mercy,100,100,100,,2,3,0,0,,162,"[{""word"": ""mercy"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""tail"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""gathering"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""beat"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Shall"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,64,10,63
1000,7,proximal-replay,3,I,girls,98,98,98,,2,3,0,0,,192,"[{""word"": ""girls"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""bronze-colored"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Helen"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""doctor"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""mellerin"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,73,10,63
1000,7,proximal-replay,4,'m,lump,98,98,98,,2,3,0,0,,99,"[{""word"": ""lump"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""mouth"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""May"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""sons"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""parting"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,73,10,72
1000,8,proximal-replay,1,certainly,common,100,100,100,,2,3,0,0,,141,"[{""word"": ""common"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""-RRB-"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""pumpkin"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""''"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""cheering"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,91,10,63
1000,8,proximal-replay,2,",",away,100,100,100,,2,3,0,0,,162,"[{""word"": ""away"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""marine"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""urgently"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""say"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""thrust"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,73,10,63
1000,8,proximal-replay,3,'',tone,100,100,100,,2,2,0,0,,113,"[{""word"": ""tone"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""hair"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Listen"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""dreadful"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Dear"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,73,10,63
1000,8,proximal-replay,4,said,Marsch,98,98,98,,2,4,1,2,63,208,"[{""word"": ""Marsch"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""fellow"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""beds"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""frightened"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""grown"", ""timed_overlap"": 2, ""column_overlap"": 3}]",completed,73,10,72
1000,9,proximal-replay,1,you,name,100,100,100,,1,3,0,0,,118,"[{""word"": ""name"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Squirrel"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""melancholy"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""Mairtean"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""gave"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,100,10,81
1000,9,proximal-replay,2,think,lads,100,100,100,,2,2,0,0,,137,"[{""word"": ""lads"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""able"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""woods"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""office"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Gilbert"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,91,10,72
1000,9,proximal-replay,3,Mrs.,idea,99,99,99,,2,4,0,0,,168,"[{""word"": ""idea"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""Above"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""price"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""first"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""turning"", ""timed_overlap"": 1, ""column_overlap"": 5}]",completed,82,10,72
1000,9,proximal-replay,4,Elliott,ma'am,100,100,100,,2,3,0,0,,189,"[{""word"": ""ma'am"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""seems"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""touches"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""``"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Chief"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,82,10,72
1000,10,proximal-replay,1,would,taken,100,100,100,,2,3,0,0,,152,"[{""word"": ""taken"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""rejoined"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""satisfied"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""fastness"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""is"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,91,10,63
1000,10,proximal-replay,2,ruin,yourself,98,98,98,,2,2,0,0,,145,"[{""word"": ""yourself"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""swimming"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Kathiawar"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""sir"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""hid"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,73,10,64
1000,10,proximal-replay,3,you,SAMMY,100,100,100,,2,4,0,0,,168,"[{""word"": ""SAMMY"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""Behind"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""order"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Aunt"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Bull"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,73,10,72
1000,10,proximal-replay,4,to,nodding,99,99,99,,2,3,0,0,,104,"[{""word"": ""nodding"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""sluggish"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""'ll"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Inspiration"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""gilded"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,82,10,63
1000,11,proximal-replay,1,dared,as,100,100,100,,2,2,0,0,,129,"[{""word"": ""as"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""later"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""herring"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""tumbling"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""DO"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,91,10,72
1000,11,proximal-replay,2,face,says,100,100,100,,2,4,0,0,,147,"[{""word"": ""says"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""Danny"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""decided"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""settle"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""cleverness"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,82,10,63
1000,11,proximal-replay,3,Bill,caress,100,100,100,,2,3,0,0,,163,"[{""word"": ""caress"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Gray"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""gone"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""brave"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Therefore"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,73,10,63
1000,11,proximal-replay,4,",",warm,98,98,98,,2,3,0,0,,171,"[{""word"": ""warm"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""grass"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""frog"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""bronze-colored"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""rain"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,73,10,54
1000,12,proximal-replay,1,do,Christians,100,100,100,,2,2,0,0,,126,"[{""word"": ""Christians"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""mounds"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""needs"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""High"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""suited"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,91,10,72
1000,12,proximal-replay,2,but,upon,99,99,99,,3,3,0,0,,172,"[{""word"": ""upon"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""Sooty"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""kellner"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Shall"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Paul"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,82,10,54
1000,12,proximal-replay,3,run,kerchief,98,98,98,,2,3,0,0,,157,"[{""word"": ""kerchief"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""quaggi"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""any"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""most"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""hopes"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,64,10,72
1000,12,proximal-replay,4,away,house,100,100,100,,2,3,1,2,46,168,"[{""word"": ""house"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""hide"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Danny"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""development"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""lump"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,82,10,72
1000,13,proximal-replay,1,close,thoughts,100,100,100,,2,2,0,0,,106,"[{""word"": ""thoughts"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""faults"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Meg"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Buster"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""grasshoppers"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,82,10,72
1000,13,proximal-replay,2,",",reflectively,100,100,100,,2,2,0,0,,114,"[{""word"": ""reflectively"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""screaming"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""stood"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""uncontrollable"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""wind"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,82,10,54
1000,13,proximal-replay,3,almost,tailing,100,100,100,,3,3,0,0,,204,"[{""word"": ""tailing"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""gnome"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""touches"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""weighing"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""pretence"", ""timed_overlap"": 2, ""column_overlap"": 4}]",completed,64,10,63
1000,13,proximal-replay,4,like,Wendy,99,99,99,,2,3,0,0,,168,"[{""word"": ""Wendy"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""remembering"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""seem"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""border"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""furniture"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,73,10,72
1000,14,proximal-replay,1,dragging,Priscilla,100,100,100,,2,3,0,0,,151,"[{""word"": ""Priscilla"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""build"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""guess"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""noticed"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Helen"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,82,10,63
1000,14,proximal-replay,2,so,breath,99,99,99,,2,3,0,0,,199,"[{""word"": ""breath"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""ship"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""music"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""sable"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Cheering"", ""timed_overlap"": 2, ""column_overlap"": 3}]",completed,73,10,54
1000,14,proximal-replay,3,much,Grant,98,98,98,,2,3,0,0,,171,"[{""word"": ""Grant"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Behind"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""believe"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""See"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""shake"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,64,10,72
1000,14,proximal-replay,4,silver,Nay,100,100,100,,2,3,0,0,,176,"[{""word"": ""Nay"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""minister"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Christians"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""mounds"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""See"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,82,10,72
1000,15,proximal-replay,1,with,confidences,100,100,100,,1,3,0,0,,136,"[{""word"": ""confidences"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""spot"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": "":"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""fish"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""gadding"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,91,10,72
