input_index,input_timestamp,target_timestamp,target,prediction,persistence_prediction,daily_seasonal_prediction
11610,2020-03-21 15:10:00,2020-03-21 15:20:00,3.84,3.892785862785863,3.89,6.47
11611,2020-03-21 15:20:00,2020-03-21 15:30:00,3.73,3.892785862785863,3.84,6.49
11612,2020-03-21 15:30:00,2020-03-21 15:40:00,3.81,3.743035343035344,3.73,6.43
11613,2020-03-21 15:40:00,2020-03-21 15:50:00,3.83,3.892785862785863,3.81,6.35
11614,2020-03-21 15:50:00,2020-03-21 16:00:00,3.74,3.892785862785863,3.83,6.36
11615,2020-03-21 16:00:00,2020-03-21 16:10:00,3.62,3.743035343035344,3.74,6.27
11616,2020-03-21 16:10:00,2020-03-21 16:20:00,3.61,3.892785862785863,3.62,6.26
11617,2020-03-21 16:20:00,2020-03-21 16:30:00,3.6,3.892785862785863,3.61,6.24
11618,2020-03-21 16:30:00,2020-03-21 16:40:00,3.52,3.892785862785863,3.6,6.16
11619,2020-03-21 16:40:00,2020-03-21 16:50:00,3.41,3.892785862785863,3.52,6.14
11620,2020-03-21 16:50:00,2020-03-21 17:00:00,3.34,3.892785862785863,3.41,6.09
11621,2020-03-21 17:00:00,2020-03-21 17:10:00,3.34,3.2438669438669434,3.34,6.06
11622,2020-03-21 17:10:00,2020-03-21 17:20:00,3.39,3.2438669438669434,3.34,6.07
11623,2020-03-21 17:20:00,2020-03-21 17:30:00,3.41,3.2438669438669434,3.39,6.0
11624,2020-03-21 17:30:00,2020-03-21 17:40:00,3.36,3.3936174636174643,3.41,6.01
11625,2020-03-21 17:40:00,2020-03-21 17:50:00,3.33,3.2438669438669434,3.36,5.97
11626,2020-03-21 17:50:00,2020-03-21 18:00:00,3.28,3.2438669438669434,3.33,5.94
11627,2020-03-21 18:00:00,2020-03-21 18:10:00,3.25,3.2438669438669434,3.28,5.85
11628,2020-03-21 18:10:00,2020-03-21 18:20:00,3.28,3.2438669438669434,3.25,5.73
11629,2020-03-21 18:20:00,2020-03-21 18:30:00,3.28,3.2438669438669434,3.28,5.58
11630,2020-03-21 18:30:00,2020-03-21 18:40:00,3.28,3.2438669438669434,3.28,5.51
11631,2020-03-21 18:40:00,2020-03-21 18:50:00,3.24,3.2438669438669434,3.28,5.4
11632,2020-03-21 18:50:00,2020-03-21 19:00:00,3.23,3.3936174636174643,3.24,5.39
11633,2020-03-21 19:00:00,2020-03-21 19:10:00,3.21,3.3936174636174643,3.23,5.3
11634,2020-03-21 19:10:00,2020-03-21 19:20:00,3.17,3.2438669438669434,3.21,5.27
11635,2020-03-21 19:20:00,2020-03-21 19:30:00,3.09,3.3936174636174643,3.17,5.22
11636,2020-03-21 19:30:00,2020-03-21 19:40:00,3.01,2.8694906444906456,3.09,5.17
11637,2020-03-21 19:40:00,2020-03-21 19:50:00,2.92,3.3936174636174643,3.01,5.13
11638,2020-03-21 19:50:00,2020-03-21 20:00:00,2.89,3.3936174636174643,2.92,5.07
11639,2020-03-21 20:00:00,2020-03-21 20:10:00,2.83,2.6199064449064453,2.89,4.98
11640,2020-03-21 20:10:00,2020-03-21 20:20:00,2.81,2.5450311850311857,2.83,4.88
11641,2020-03-21 20:20:00,2020-03-21 20:30:00,2.81,2.669823284823285,2.81,4.68
11642,2020-03-21 20:30:00,2020-03-21 20:40:00,2.8,2.669823284823285,2.81,4.39
11643,2020-03-21 20:40:00,2020-03-21 20:50:00,2.79,2.669823284823285,2.8,4.2
11644,2020-03-21 20:50:00,2020-03-21 21:00:00,2.74,2.669823284823285,2.79,4.01
11645,2020-03-21 21:00:00,2020-03-21 21:10:00,2.63,2.669823284823285,2.74,3.99
11646,2020-03-21 21:10:00,2020-03-21 21:20:00,2.48,2.669823284823285,2.63,3.96
11647,2020-03-21 21:20:00,2020-03-21 21:30:00,2.37,2.2704885654885656,2.48,3.79
11648,2020-03-21 21:30:00,2020-03-21 21:40:00,2.16,2.2704885654885656,2.37,3.69
11649,2020-03-21 21:40:00,2020-03-21 21:50:00,2.08,2.2704885654885656,2.16,3.73
11650,2020-03-21 21:50:00,2020-03-21 22:00:00,1.96,1.9709875259875256,2.08,3.82
11651,2020-03-21 22:00:00,2020-03-21 22:10:00,1.93,1.4718191268191267,1.96,3.81
11652,2020-03-21 22:10:00,2020-03-21 22:20:00,1.79,1.8212370062370065,1.93,3.67
11653,2020-03-21 22:20:00,2020-03-21 22:30:00,1.76,1.4718191268191267,1.79,3.54
11654,2020-03-21 22:30:00,2020-03-21 22:40:00,1.57,1.4718191268191267,1.76,3.54
11655,2020-03-21 22:40:00,2020-03-21 22:50:00,1.4,1.4718191268191267,1.57,3.5
11656,2020-03-21 22:50:00,2020-03-21 23:00:00,1.27,1.4718191268191267,1.4,3.47
11657,2020-03-21 23:00:00,2020-03-21 23:10:00,1.1,1.4718191268191267,1.27,3.42
11658,2020-03-21 23:10:00,2020-03-21 23:20:00,1.01,1.4718191268191267,1.1,3.36
11659,2020-03-21 23:20:00,2020-03-21 23:30:00,0.91,1.4718191268191267,1.01,3.42
11660,2020-03-21 23:30:00,2020-03-21 23:40:00,0.74,1.4718191268191267,0.91,3.49
11661,2020-03-21 23:40:00,2020-03-21 23:50:00,0.64,0.7729833679833682,0.74,3.57
11662,2020-03-21 23:50:00,2020-03-22 00:00:00,0.54,0.7729833679833682,0.64,3.57
11663,2020-03-22 00:00:00,2020-03-22 00:10:00,0.46,0.7729833679833682,0.54,3.54
11664,2020-03-22 00:10:00,2020-03-22 00:20:00,0.3,0.7729833679833682,0.46,3.54
11665,2020-03-22 00:20:00,2020-03-22 00:30:00,0.23,0.3486902286902289,0.3,3.54
11666,2020-03-22 00:30:00,2020-03-22 00:40:00,0.17,0.3486902286902289,0.23,3.6
11667,2020-03-22 00:40:00,2020-03-22 00:50:00,0.11,0.3486902286902289,0.17,3.65
11668,2020-03-22 00:50:00,2020-03-22 01:00:00,0.01,0.3486902286902289,0.11,3.68
11669,2020-03-22 01:00:00,2020-03-22 01:10:00,-0.05,0.3486902286902289,0.01,3.68
11670,2020-03-22 01:10:00,2020-03-22 01:20:00,-0.18,-0.2003950103950105,-0.05,3.65
11671,2020-03-22 01:20:00,2020-03-22 01:30:00,-0.21,0.3486902286902289,-0.18,3.58
11672,2020-03-22 01:30:00,2020-03-22 01:40:00,-0.21,-0.2003950103950105,-0.21,3.52
11673,2020-03-22 01:40:00,2020-03-22 01:50:00,-0.37,-0.2003950103950105,-0.21,3.51
11674,2020-03-22 01:50:00,2020-03-22 02:00:00,-0.48,-0.2003950103950105,-0.37,3.54
11675,2020-03-22 02:00:00,2020-03-22 02:10:00,-0.69,1.4718191268191267,-0.48,3.54
11676,2020-03-22 02:10:00,2020-03-22 02:20:00,-1.12,1.4718191268191267,-0.69,3.54
11677,2020-03-22 02:20:00,2020-03-22 02:30:00,-1.29,1.4718191268191267,-1.12,3.48
11678,2020-03-22 02:30:00,2020-03-22 02:40:00,-1.44,1.4718191268191267,-1.29,3.52
11679,2020-03-22 02:40:00,2020-03-22 02:50:00,-1.51,1.4718191268191267,-1.44,3.5
11680,2020-03-22 02:50:00,2020-03-22 03:00:00,-1.51,1.4718191268191267,-1.51,3.54
11681,2020-03-22 03:00:00,2020-03-22 03:10:00,-1.59,1.4718191268191267,-1.51,3.54
11682,2020-03-22 03:10:00,2020-03-22 03:20:00,-1.54,2.669823284823285,-1.59,3.56
11683,2020-03-22 03:20:00,2020-03-22 03:30:00,-1.58,1.4718191268191267,-1.54,3.57
11684,2020-03-22 03:30:00,2020-03-22 03:40:00,-1.63,1.4718191268191267,-1.58,3.6
11685,2020-03-22 03:40:00,2020-03-22 03:50:00,-1.75,1.4718191268191267,-1.63,3.61
11686,2020-03-22 03:50:00,2020-03-22 04:00:00,-1.86,1.4718191268191267,-1.75,3.61
11687,2020-03-22 04:00:00,2020-03-22 04:10:00,-1.98,1.4718191268191267,-1.86,3.6
11688,2020-03-22 04:10:00,2020-03-22 04:20:00,-2.07,0.7729833679833682,-1.98,3.61
11689,2020-03-22 04:20:00,2020-03-22 04:30:00,-2.18,0.7729833679833682,-2.07,3.62
11690,2020-03-22 04:30:00,2020-03-22 04:40:00,-2.27,1.4718191268191267,-2.18,3.62
11691,2020-03-22 04:40:00,2020-03-22 04:50:00,-2.37,-2.296902286902287,-2.27,3.64
11692,2020-03-22 04:50:00,2020-03-22 05:00:00,-2.51,1.6465280665280675,-2.37,3.62
11693,2020-03-22 05:00:00,2020-03-22 05:10:00,-2.61,1.4718191268191267,-2.51,3.6
11694,2020-03-22 05:10:00,2020-03-22 05:20:00,-2.68,1.4718191268191267,-2.61,3.58
11695,2020-03-22 05:20:00,2020-03-22 05:30:00,-2.73,1.4718191268191267,-2.68,3.59
11696,2020-03-22 05:30:00,2020-03-22 05:40:00,-2.81,1.4718191268191267,-2.73,3.54
11697,2020-03-22 05:40:00,2020-03-22 05:50:00,-2.88,1.4718191268191267,-2.81,3.49
11698,2020-03-22 05:50:00,2020-03-22 06:00:00,-2.93,5.490124740124741,-2.88,3.41
11699,2020-03-22 06:00:00,2020-03-22 06:10:00,-2.93,5.490124740124741,-2.93,3.31
11700,2020-03-22 06:10:00,2020-03-22 06:20:00,-2.9,1.4718191268191267,-2.93,3.24
11701,2020-03-22 06:20:00,2020-03-22 06:30:00,-2.89,1.4718191268191267,-2.9,3.18
11702,2020-03-22 06:30:00,2020-03-22 06:40:00,-2.81,1.4718191268191267,-2.89,3.09
11703,2020-03-22 06:40:00,2020-03-22 06:50:00,-2.55,1.4718191268191267,-2.81,3.04
11704,2020-03-22 06:50:00,2020-03-22 07:00:00,-2.33,8.884469854469856,-2.55,3.01
11705,2020-03-22 07:00:00,2020-03-22 07:10:00,-2.17,8.884469854469856,-2.33,2.95
11706,2020-03-22 07:10:00,2020-03-22 07:20:00,-2.0,1.4718191268191267,-2.17,2.93
11707,2020-03-22 07:20:00,2020-03-22 07:30:00,-1.81,1.4718191268191267,-2.0,2.88
11708,2020-03-22 07:30:00,2020-03-22 07:40:00,-1.59,1.4718191268191267,-1.81,2.87
11709,2020-03-22 07:40:00,2020-03-22 07:50:00,-1.49,1.4718191268191267,-1.59,2.87
11710,2020-03-22 07:50:00,2020-03-22 08:00:00,-1.33,-1.548149688149688,-1.49,2.89
11711,2020-03-22 08:00:00,2020-03-22 08:10:00,-1.15,1.4718191268191267,-1.33,2.94
11712,2020-03-22 08:10:00,2020-03-22 08:20:00,-0.94,1.4718191268191267,-1.15,2.85
11713,2020-03-22 08:20:00,2020-03-22 08:30:00,-0.71,-0.8493139293139293,-0.94,2.77
11714,2020-03-22 08:30:00,2020-03-22 08:40:00,-0.73,1.4718191268191267,-0.71,2.76
11715,2020-03-22 08:40:00,2020-03-22 08:50:00,-0.62,1.4718191268191267,-0.73,2.68
11716,2020-03-22 08:50:00,2020-03-22 09:00:00,-0.4,5.7147505197505195,-0.62,2.46
11717,2020-03-22 09:00:00,2020-03-22 09:10:00,-0.22,1.4718191268191267,-0.4,2.42
11718,2020-03-22 09:10:00,2020-03-22 09:20:00,-0.07,1.4718191268191267,-0.22,2.46
11719,2020-03-22 09:20:00,2020-03-22 09:30:00,0.15,0.3486902286902289,-0.07,2.54
11720,2020-03-22 09:30:00,2020-03-22 09:40:00,0.3,0.3486902286902289,0.15,2.55
11721,2020-03-22 09:40:00,2020-03-22 09:50:00,-0.03,0.3486902286902289,0.3,2.54
11722,2020-03-22 09:50:00,2020-03-22 10:00:00,0.48,-0.2003950103950105,-0.03,2.59
11723,2020-03-22 10:00:00,2020-03-22 10:10:00,0.84,0.3486902286902289,0.48,2.69
11724,2020-03-22 10:10:00,2020-03-22 10:20:00,0.91,0.7729833679833682,0.84,2.92
11725,2020-03-22 10:20:00,2020-03-22 10:30:00,0.81,0.7729833679833682,0.91,3.2
11726,2020-03-22 10:30:00,2020-03-22 10:40:00,0.53,0.7729833679833682,0.81,3.4
11727,2020-03-22 10:40:00,2020-03-22 10:50:00,0.67,0.7729833679833682,0.53,3.54
11728,2020-03-22 10:50:00,2020-03-22 11:00:00,0.85,0.7729833679833682,0.67,3.55
11729,2020-03-22 11:00:00,2020-03-22 11:10:00,1.03,0.7729833679833682,0.85,3.74
11730,2020-03-22 11:10:00,2020-03-22 11:20:00,1.34,1.4718191268191267,1.03,4.14
11731,2020-03-22 11:20:00,2020-03-22 11:30:00,1.72,1.4718191268191267,1.34,4.44
11732,2020-03-22 11:30:00,2020-03-22 11:40:00,1.84,1.4718191268191267,1.72,4.22
11733,2020-03-22 11:40:00,2020-03-22 11:50:00,2.04,1.6465280665280675,1.84,4.14
11734,2020-03-22 11:50:00,2020-03-22 12:00:00,1.49,1.9959459459459454,2.04,4.43
11735,2020-03-22 12:00:00,2020-03-22 12:10:00,1.31,1.4718191268191267,1.49,4.64
11736,2020-03-22 12:10:00,2020-03-22 12:20:00,1.64,1.4718191268191267,1.31,4.73
11737,2020-03-22 12:20:00,2020-03-22 12:30:00,2.04,1.6465280665280675,1.64,4.53
11738,2020-03-22 12:30:00,2020-03-22 12:40:00,2.21,1.9959459459459454,2.04,4.42
11739,2020-03-22 12:40:00,2020-03-22 12:50:00,2.33,2.2704885654885656,2.21,4.43
11740,2020-03-22 12:50:00,2020-03-22 13:00:00,2.57,2.3204054054054053,2.33,4.51
11741,2020-03-22 13:00:00,2020-03-22 13:10:00,2.61,2.644864864864865,2.57,4.5
11742,2020-03-22 13:10:00,2020-03-22 13:20:00,2.76,2.669823284823285,2.61,4.36
11743,2020-03-22 13:20:00,2020-03-22 13:30:00,2.85,2.669823284823285,2.76,4.33
11744,2020-03-22 13:30:00,2020-03-22 13:40:00,2.79,2.5450311850311857,2.85,4.3
11745,2020-03-22 13:40:00,2020-03-22 13:50:00,3.02,2.669823284823285,2.79,4.33
11746,2020-03-22 13:50:00,2020-03-22 14:00:00,3.1,3.2438669438669434,3.02,4.4
11747,2020-03-22 14:00:00,2020-03-22 14:10:00,3.25,2.8694906444906456,3.1,4.25
11748,2020-03-22 14:10:00,2020-03-22 14:20:00,3.38,3.2438669438669434,3.25,4.02
11749,2020-03-22 14:20:00,2020-03-22 14:30:00,3.58,3.2438669438669434,3.38,3.89
11750,2020-03-22 14:30:00,2020-03-22 14:40:00,3.61,3.892785862785863,3.58,3.88
11751,2020-03-22 14:40:00,2020-03-22 14:50:00,3.5,3.892785862785863,3.61,3.87
11752,2020-03-22 14:50:00,2020-03-22 15:00:00,3.84,3.892785862785863,3.5,3.81
11753,2020-03-22 15:00:00,2020-03-22 15:10:00,3.7,4.042536382536382,3.84,3.89
11754,2020-03-22 15:10:00,2020-03-22 15:20:00,3.75,3.743035343035344,3.7,3.84
11755,2020-03-22 15:20:00,2020-03-22 15:30:00,3.65,3.892785862785863,3.75,3.73
11756,2020-03-22 15:30:00,2020-03-22 15:40:00,3.57,3.743035343035344,3.65,3.81
11757,2020-03-22 15:40:00,2020-03-22 15:50:00,3.51,3.4934511434511437,3.57,3.83
11758,2020-03-22 15:50:00,2020-03-22 16:00:00,3.6,3.6931185031185043,3.51,3.74
11759,2020-03-22 16:00:00,2020-03-22 16:10:00,3.87,3.892785862785863,3.6,3.62
11760,2020-03-22 16:10:00,2020-03-22 16:20:00,3.67,3.892785862785863,3.87,3.61
11761,2020-03-22 16:20:00,2020-03-22 16:30:00,3.46,3.3437006237006246,3.67,3.6
11762,2020-03-22 16:30:00,2020-03-22 16:40:00,3.5,3.643201663201663,3.46,3.52
11763,2020-03-22 16:40:00,2020-03-22 16:50:00,3.33,3.6931185031185043,3.5,3.41
11764,2020-03-22 16:50:00,2020-03-22 17:00:00,3.32,3.2438669438669434,3.33,3.34
11765,2020-03-22 17:00:00,2020-03-22 17:10:00,3.2,3.2438669438669434,3.32,3.34
11766,2020-03-22 17:10:00,2020-03-22 17:20:00,3.1,3.2438669438669434,3.2,3.39
11767,2020-03-22 17:20:00,2020-03-22 17:30:00,3.07,2.8694906444906456,3.1,3.41
11768,2020-03-22 17:30:00,2020-03-22 17:40:00,2.92,2.8694906444906456,3.07,3.36
11769,2020-03-22 17:40:00,2020-03-22 17:50:00,2.73,3.3936174636174643,2.92,3.33
11770,2020-03-22 17:50:00,2020-03-22 18:00:00,2.58,2.3204054054054053,2.73,3.28
11771,2020-03-22 18:00:00,2020-03-22 18:10:00,2.49,2.644864864864865,2.58,3.25
11772,2020-03-22 18:10:00,2020-03-22 18:20:00,2.32,2.3204054054054053,2.49,3.28
11773,2020-03-22 18:20:00,2020-03-22 18:30:00,2.2,2.3204054054054053,2.32,3.28
11774,2020-03-22 18:30:00,2020-03-22 18:40:00,2.04,2.2704885654885656,2.2,3.28
11775,2020-03-22 18:40:00,2020-03-22 18:50:00,1.94,1.9959459459459454,2.04,3.24
11776,2020-03-22 18:50:00,2020-03-22 19:00:00,1.8,1.7962785862785866,1.94,3.23
11777,2020-03-22 19:00:00,2020-03-22 19:10:00,1.68,1.4718191268191267,1.8,3.21
11778,2020-03-22 19:10:00,2020-03-22 19:20:00,1.54,1.4718191268191267,1.68,3.17
11779,2020-03-22 19:20:00,2020-03-22 19:30:00,1.37,1.4718191268191267,1.54,3.09
11780,2020-03-22 19:30:00,2020-03-22 19:40:00,1.27,1.4718191268191267,1.37,3.01
11781,2020-03-22 19:40:00,2020-03-22 19:50:00,1.14,1.4718191268191267,1.27,2.92
11782,2020-03-22 19:50:00,2020-03-22 20:00:00,1.04,1.4718191268191267,1.14,2.89
11783,2020-03-22 20:00:00,2020-03-22 20:10:00,0.98,1.4718191268191267,1.04,2.83
11784,2020-03-22 20:10:00,2020-03-22 20:20:00,0.87,0.7729833679833682,0.98,2.81
11785,2020-03-22 20:20:00,2020-03-22 20:30:00,0.75,0.7729833679833682,0.87,2.81
11786,2020-03-22 20:30:00,2020-03-22 20:40:00,0.66,0.7729833679833682,0.75,2.8
11787,2020-03-22 20:40:00,2020-03-22 20:50:00,0.56,0.7729833679833682,0.66,2.79
11788,2020-03-22 20:50:00,2020-03-22 21:00:00,0.47,0.3486902286902289,0.56,2.74
11789,2020-03-22 21:00:00,2020-03-22 21:10:00,0.46,0.3486902286902289,0.47,2.63
11790,2020-03-22 21:10:00,2020-03-22 21:20:00,0.45,0.3486902286902289,0.46,2.48
11791,2020-03-22 21:20:00,2020-03-22 21:30:00,0.42,0.3486902286902289,0.45,2.37
11792,2020-03-22 21:30:00,2020-03-22 21:40:00,0.31,0.3486902286902289,0.42,2.16
11793,2020-03-22 21:40:00,2020-03-22 21:50:00,0.14,0.3486902286902289,0.31,2.08
11794,2020-03-22 21:50:00,2020-03-22 22:00:00,-0.01,0.3486902286902289,0.14,1.96
11795,2020-03-22 22:00:00,2020-03-22 22:10:00,-0.22,0.3486902286902289,-0.01,1.93
11796,2020-03-22 22:10:00,2020-03-22 22:20:00,-0.38,-0.0506444906444905,-0.22,1.79
