checkpoint_sentences,sentence_index,retrieval_mode,recall_step,expected_word,decoded_word,raw_event_count,raw_predicted_column_count,prediction_active_cell_count,advance_success,timed_overlap_of_selected_word,column_overlap_of_selected_word,timed_overlap_of_expected_word,column_overlap_of_expected_word,expected_word_rank,number_of_ranked_candidates,top_5_candidates,stopped_reason,previous_active_cell_count,previous_winner_count,burst_cell_count
500,3,neural,3,",",right,97,97,97,True,2,2,0,0,,88,"[{""word"": ""right"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""tantrum"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""here"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""ruther"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Leslie"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,99,99,0
500,3,neural,4,splendid,Messua,100,100,100,True,2,3,0,0,,144,"[{""word"": ""Messua"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""blow"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""keep"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""to-morrow"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""cake"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,97,97,0
500,4,neural,1,",",Peter,100,100,100,True,1,3,0,0,,76,"[{""word"": ""Peter"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Ginger"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""mother"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""timidly"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Murray"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,91,10,0
500,4,neural,2,the,longer,100,100,100,True,2,3,1,1,64,67,"[{""word"": ""longer"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""?"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""evening"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""taking"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""washerman"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,100,100,0
500,4,neural,3,doctor,drawing,99,99,99,True,2,3,0,0,,108,"[{""word"": ""drawing"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""early"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""sure"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""terrify"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""disappointment"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,100,100,0
500,4,neural,4,",",parents,99,99,99,True,2,2,0,0,,106,"[{""word"": ""parents"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""fine"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""heads"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Elder"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""fought"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,99,99,0
500,5,neural,1,had,Abraham,95,95,95,True,2,3,0,0,,132,"[{""word"": ""Abraham"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Being"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""clothes"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""broad"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""peeped"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,91,10,0
500,5,neural,2,no,Herr,98,98,98,True,1,3,0,0,,73,"[{""word"": ""Herr"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""disrepitable"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""KEEP"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""already"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Puck"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,95,95,0
500,5,neural,3,chance,bag,99,99,99,True,2,3,0,0,,98,"[{""word"": ""bag"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""caught"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Something"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Every"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""to-morrow"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,98,98,0
500,5,neural,4,after,snowshoeing,99,99,99,True,2,3,0,0,,96,"[{""word"": ""snowshoeing"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""rose"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""saw"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""disrepitable"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""be"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,99,99,0
500,6,neural,1,old,border,100,100,100,True,2,2,0,0,,95,"[{""word"": ""border"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""spear"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Jane"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""!"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""wore"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,100,10,0
500,6,neural,2,pictures,Quicksilver,100,100,100,True,2,2,0,0,,79,"[{""word"": ""Quicksilver"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""ate"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""however"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""sweetens"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Davis"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,100,100,0
500,6,neural,3,",",wilt,98,98,98,True,2,2,0,0,,115,"[{""word"": ""wilt"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""touched"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""youth"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""ended"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""six"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,100,100,0
500,6,neural,4,sustaining,Sir,100,100,100,True,2,2,0,0,,106,"[{""word"": ""Sir"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""trim"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Thereupon"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Daisy"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Hugh"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,98,98,0
500,7,neural,1,nice,comfortingly,100,100,100,True,2,4,0,0,,128,"[{""word"": ""comfortingly"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""lean"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""motives"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""church"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""amiss"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,100,10,0
500,7,neural,2,",",tell,100,100,100,True,3,5,0,0,,95,"[{""word"": ""tell"", ""timed_overlap"": 3, ""column_overlap"": 5}, {""word"": ""Marilla"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Search"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""walls"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""green"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,100,100,0
500,7,neural,3,I,Dorinda,98,98,98,True,2,4,0,0,,126,"[{""word"": ""Dorinda"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""PERCINET"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""clothes"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""while"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""suddenly"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,100,100,0
500,7,neural,4,'m,Ida,97,97,97,True,2,2,0,0,,106,"[{""word"": ""Ida"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""played"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""timid"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""reason"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""stand"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,98,98,0
500,8,neural,1,certainly,'',100,100,100,True,2,2,0,0,,94,"[{""word"": ""''"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""enough"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""departs"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""own"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""tell"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,100,10,0
500,8,neural,2,",",Don,100,100,100,True,2,3,0,0,,106,"[{""word"": ""Don"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""XXIII"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""tree"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""rare"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""golden"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,100,100,0
500,8,neural,3,'',forget,100,100,100,True,2,3,1,1,46,72,"[{""word"": ""forget"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""healthful"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""was"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""prettier"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Good-bye"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,100,100,0
500,8,neural,4,said,talk,94,94,94,True,2,3,0,0,,98,"[{""word"": ""talk"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""strong"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Everybody"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""money"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Taffy"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,100,100,0
500,9,neural,1,you,Gilbert,100,100,100,True,2,3,0,0,,87,"[{""word"": ""Gilbert"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""sisters"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""heard"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Pekoe"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""feebly"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,91,10,0
500,9,neural,2,think,keep,99,99,99,True,2,3,0,0,,97,"[{""word"": ""keep"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""thousand"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""men"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""mercy"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""snowshoeing"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,100,100,0
500,9,neural,3,Mrs.,talks,99,99,99,True,2,2,0,0,,89,"[{""word"": ""talks"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""check"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""ladylike"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""sigh"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""turning"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,99,99,0
500,9,neural,4,Elliott,Don,94,94,94,True,2,2,1,1,58,103,"[{""word"": ""Don"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""is"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Pivi"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""man"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""'ll"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,99,99,0
500,10,neural,1,would,is,100,100,100,True,2,3,0,0,,93,"[{""word"": ""is"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""rejoined"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""preferred"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""royal"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Magyars"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,100,10,0
500,10,neural,2,ruin,foremost,99,99,99,True,1,3,0,0,,89,"[{""word"": ""foremost"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""nearly"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""faults"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Davis"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Sammy"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,100,100,0
500,10,neural,3,you,Why,99,99,99,True,2,3,0,0,,108,"[{""word"": ""Why"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""filled"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""some"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""bared"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""like"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,99,99,0
500,10,neural,4,to,boys,98,98,98,True,2,2,0,0,,107,"[{""word"": ""boys"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""blue"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""glanced"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""highness"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""these"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,99,99,0
500,11,neural,1,dared,tobacco,100,100,100,True,2,2,0,0,,105,"[{""word"": ""tobacco"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Skunk"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""train"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Jack"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Meredith"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,82,10,0
500,11,neural,2,face,drew,98,98,98,True,2,2,0,0,,96,"[{""word"": ""drew"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""at"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""deny"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Chuck"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""stern"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,100,100,0
500,11,neural,3,Bill,though,99,99,99,True,2,3,1,1,108,131,"[{""word"": ""though"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""hands"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""remembering"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""hate"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""would"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,98,98,0
500,11,neural,4,",",tells,99,99,99,True,2,2,0,0,,59,"[{""word"": ""tells"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""late"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""month"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""squealed"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""bait"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,99,99,0
500,12,neural,1,do,ogress,100,100,100,True,3,3,0,0,,91,"[{""word"": ""ogress"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""reluctantly"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""pride"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""run"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""wished"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,73,10,0
500,12,neural,2,but,our,100,100,100,True,2,3,0,0,,110,"[{""word"": ""our"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Emmy"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""terrible"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""eagerly"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""already"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,100,100,0
500,12,neural,3,run,'ve,98,98,98,True,2,2,0,0,,113,"[{""word"": ""'ve"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""skins"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""recalled"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""house"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Laurie"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,100,100,0
500,12,neural,4,away,have,100,100,100,True,2,3,0,0,,95,"[{""word"": ""have"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""keep"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""pay"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""keen"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""came"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,98,98,0
500,13,neural,1,close,humanity,100,100,100,True,2,2,0,0,,77,"[{""word"": ""humanity"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Carrots"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""denied"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""CHAPTER"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Glen"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,91,10,0
500,13,neural,2,",",place,99,99,99,True,2,3,0,0,,94,"[{""word"": ""place"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""there"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""confessed"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Tumultuous"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""doubt"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,100,100,0
500,13,neural,3,almost,Hannah,97,97,97,True,3,3,0,0,,90,"[{""word"": ""Hannah"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""How"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Beautiful"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""pile"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Emmy"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,99,99,0
500,13,neural,4,like,as,98,98,98,True,2,3,0,0,,123,"[{""word"": ""as"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""dares"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""faithfully"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""sentiment"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""delighted"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,97,97,0
500,14,neural,1,dragging,gathered,96,96,96,True,2,4,0,0,,112,"[{""word"": ""gathered"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""'ve"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""promise"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Marilla"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""do"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,91,10,0
500,14,neural,2,so,Grange,98,98,98,True,2,3,0,0,,119,"[{""word"": ""Grange"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Truly"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""thanked"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Look"", ""timed_overlap"": 1, ""column_overlap"": 5}, {""word"": ""smile"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,96,96,0
500,14,neural,3,much,III,98,98,98,True,2,2,0,0,,87,"[{""word"": ""III"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Priscilla"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""lean"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""require"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""Messua"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,98,98,0
500,14,neural,4,silver,hive,100,100,100,True,2,2,0,0,,92,"[{""word"": ""hive"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""tents"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""seen"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""hearty"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""mistress"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,98,98,0
500,15,neural,1,with,pink,97,97,97,True,3,3,0,0,,133,"[{""word"": ""pink"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""quaggi"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""clouded"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""'s"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""ordered"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,91,10,0
500,15,neural,2,alarm,Una,98,98,98,True,1,3,0,0,,97,"[{""word"": ""Una"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""disappointment"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Jo"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Schmidt"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""blue"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,97,97,0
