input_index,input_timestamp,target_timestamp,target,prediction,persistence_prediction,daily_seasonal_prediction
554,2016-07-24 02:00:00,2016-07-24 03:00:00,37.84700012207031,37.715794224253315,37.63600158691406,36.79100036621094
555,2016-07-24 03:00:00,2016-07-24 04:00:00,37.63600158691406,28.549864697605063,37.84700012207031,35.173999786376946
556,2016-07-24 04:00:00,2016-07-24 05:00:00,37.70600128173828,34.48958710573319,37.63600158691406,35.173999786376946
557,2016-07-24 05:00:00,2016-07-24 06:00:00,38.3390007019043,37.715794224253315,37.70600128173828,36.72100067138672
558,2016-07-24 06:00:00,2016-07-24 07:00:00,40.73099899291992,27.49947168227293,38.3390007019043,38.902000427246094
559,2016-07-24 07:00:00,2016-07-24 08:00:00,42.41899871826172,28.087191583708766,40.73099899291992,41.222999572753906
560,2016-07-24 08:00:00,2016-07-24 09:00:00,42.63000106811523,40.74192648271017,42.41899871826172,40.73099899291992
561,2016-07-24 09:00:00,2016-07-24 10:00:00,40.52000045776367,39.966636399965026,42.63000106811523,39.95700073242188
562,2016-07-24 10:00:00,2016-07-24 11:00:00,39.95700073242188,36.31527020381047,40.52000045776367,37.28400039672852
563,2016-07-24 11:00:00,2016-07-24 12:00:00,38.12799835205078,36.31527020381047,39.95700073242188,36.58000183105469
564,2016-07-24 12:00:00,2016-07-24 13:00:00,39.95700073242188,36.740429281444904,38.12799835205078,38.83200073242188
565,2016-07-24 13:00:00,2016-07-24 14:00:00,41.57500076293945,40.04166447248875,39.95700073242188,40.027000427246094
566,2016-07-24 14:00:00,2016-07-24 15:00:00,44.178001403808594,40.04166447248875,41.57500076293945,41.012001037597656
567,2016-07-24 15:00:00,2016-07-24 16:00:00,44.45899963378906,35.53998012106533,44.178001403808594,41.222999572753906
568,2016-07-24 16:00:00,2016-07-24 17:00:00,45.44400024414063,40.39179547759946,44.45899963378906,40.37900161743164
569,2016-07-24 17:00:00,2016-07-24 18:00:00,45.09199905395508,40.94200134277344,45.44400024414063,38.83200073242188
570,2016-07-24 18:00:00,2016-07-24 19:00:00,41.99700164794922,39.11631824469616,45.09199905395508,39.11299896240234
571,2016-07-24 19:00:00,2016-07-24 20:00:00,40.52000045776367,40.94200134277344,41.99700164794922,38.83200073242188
572,2016-07-24 20:00:00,2016-07-24 21:00:00,40.37900161743164,39.966636399965026,40.52000045776367,38.40900039672852
573,2016-07-24 21:00:00,2016-07-24 22:00:00,39.74599838256836,36.740429281444904,40.37900161743164,38.26900100708008
574,2016-07-24 22:00:00,2016-07-24 23:00:00,40.097999572753906,38.21598137441147,39.74599838256836,38.198001861572266
575,2016-07-24 23:00:00,2016-07-25 00:00:00,39.95700073242188,30.963267697118177,40.097999572753906,38.26900100708008
576,2016-07-25 00:00:00,2016-07-25 01:00:00,40.73099899291992,25.536237117902157,39.95700073242188,38.40900039672852
577,2016-07-25 01:00:00,2016-07-25 02:00:00,40.37900161743164,28.549864697605063,40.73099899291992,37.63600158691406
578,2016-07-25 02:00:00,2016-07-25 03:00:00,39.74599838256836,34.914746183367626,40.37900161743164,37.84700012207031
579,2016-07-25 03:00:00,2016-07-25 04:00:00,38.76100158691406,34.96476489838344,39.74599838256836,37.63600158691406
580,2016-07-25 04:00:00,2016-07-25 05:00:00,39.11299896240234,34.839718110843904,38.76100158691406,37.70600128173828
581,2016-07-25 05:00:00,2016-07-25 06:00:00,39.60499954223633,36.740429281444904,39.11299896240234,38.3390007019043
582,2016-07-25 06:00:00,2016-07-25 07:00:00,41.15299987792969,36.59037313639746,39.60499954223633,40.73099899291992
583,2016-07-25 07:00:00,2016-07-25 08:00:00,43.26300048828125,29.20010799281067,41.15299987792969,42.41899871826172
584,2016-07-25 08:00:00,2016-07-25 09:00:00,42.84099960327149,40.74192648271017,43.26300048828125,42.63000106811523
585,2016-07-25 09:00:00,2016-07-25 10:00:00,42.13800048828125,39.966636399965026,42.84099960327149,40.52000045776367
586,2016-07-25 10:00:00,2016-07-25 11:00:00,39.887001037597656,36.31527020381047,42.13800048828125,39.95700073242188
587,2016-07-25 11:00:00,2016-07-25 12:00:00,40.87200164794922,35.96513919869976,39.887001037597656,38.12799835205078
588,2016-07-25 12:00:00,2016-07-25 13:00:00,41.64500045776367,37.365663219142604,40.87200164794922,39.95700073242188
589,2016-07-25 13:00:00,2016-07-25 14:00:00,41.64500045776367,38.56611237952218,41.64500045776367,41.57500076293945
590,2016-07-25 14:00:00,2016-07-25 15:00:00,43.89699935913086,40.94200134277344,41.64500045776367,44.178001403808594
591,2016-07-25 15:00:00,2016-07-25 16:00:00,43.6150016784668,40.94200134277344,43.89699935913086,44.45899963378906
592,2016-07-25 16:00:00,2016-07-25 17:00:00,45.65499877929688,40.39179547759946,43.6150016784668,45.44400024414063
593,2016-07-25 17:00:00,2016-07-25 18:00:00,43.685001373291016,33.139081800306165,45.65499877929688,45.09199905395508
594,2016-07-25 18:00:00,2016-07-25 19:00:00,41.36399841308594,40.94200134277344,43.685001373291016,41.99700164794922
595,2016-07-25 19:00:00,2016-07-25 20:00:00,40.59000015258789,35.26487718847834,41.36399841308594,40.52000045776367
596,2016-07-25 20:00:00,2016-07-25 21:00:00,40.6609992980957,40.39179547759946,40.59000015258789,40.37900161743164
597,2016-07-25 21:00:00,2016-07-25 22:00:00,39.25400161743164,40.94200134277344,40.6609992980957,39.74599838256836
598,2016-07-25 22:00:00,2016-07-25 23:00:00,40.308998107910156,40.11669254501248,39.25400161743164,40.097999572753906
599,2016-07-25 23:00:00,2016-07-26 00:00:00,39.53499984741211,33.78932509551177,40.308998107910156,39.95700073242188
