checkpoint_sentences,sentence_index,retrieval_mode,recall_step,expected_word,decoded_word,raw_event_count,raw_predicted_column_count,prediction_active_cell_count,advance_success,timed_overlap_of_selected_word,column_overlap_of_selected_word,timed_overlap_of_expected_word,column_overlap_of_expected_word,expected_word_rank,number_of_ranked_candidates,top_5_candidates,stopped_reason,previous_active_cell_count,previous_winner_count,burst_cell_count
1000,3,neural,3,",",would,98,98,98,True,2,3,0,0,,112,"[{""word"": ""would"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Paul"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""though"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Taffy"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""kept"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,99,99,0
1000,3,neural,4,splendid,study,100,100,100,True,3,3,0,0,,144,"[{""word"": ""study"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""tree"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""pity"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""dance"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""lying"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,98,98,0
1000,4,neural,1,",",uncontrollable,100,100,100,True,2,3,0,0,,157,"[{""word"": ""uncontrollable"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Jimmy"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""repeat"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""fish"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""house"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,82,10,0
1000,4,neural,2,the,allowed,100,100,100,True,2,2,0,0,,135,"[{""word"": ""allowed"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""mount"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""come"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""sprang"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""except"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,100,100,0
1000,4,neural,3,doctor,idea,100,100,100,True,2,4,0,0,,141,"[{""word"": ""idea"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""Twice"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Williamson"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Scott"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Skunk"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,100,100,0
1000,4,neural,4,",",Life,100,100,100,True,1,3,0,0,,77,"[{""word"": ""Life"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Miss"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""walked"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""driving"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""know"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,100,100,0
1000,5,neural,1,had,Was,99,99,99,True,2,2,0,0,,79,"[{""word"": ""Was"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Anyhow"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""round-egg-sound"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""fancied"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""rubbish"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,100,10,0
1000,5,neural,2,no,amused,100,100,100,True,2,2,0,0,,105,"[{""word"": ""amused"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""veil"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""snowshoeing"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Sir"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""In"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,99,99,0
1000,5,neural,3,chance,call,99,99,99,True,2,3,0,0,,99,"[{""word"": ""call"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""headpiece"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""whatever"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""heaven"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""line"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,100,100,0
1000,5,neural,4,after,Englishmen,100,100,100,True,3,3,0,0,,130,"[{""word"": ""Englishmen"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""wish"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Charming"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""heated"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""heaven"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,99,99,0
1000,6,neural,1,old,Nobody,99,99,99,True,2,2,0,0,,129,"[{""word"": ""Nobody"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""coverings"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Thought"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Twice"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""JUMP"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,91,10,0
1000,6,neural,2,pictures,graduation,100,100,100,True,2,3,0,0,,116,"[{""word"": ""graduation"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""gadding"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""six-footer"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Abraham"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""Susan"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,99,99,0
1000,6,neural,3,",",seventh,99,99,99,True,2,2,0,0,,107,"[{""word"": ""seventh"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Circe"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""most"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""ordering"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""lady-friend"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,100,100,0
1000,6,neural,4,sustaining,excitedly,99,99,99,True,2,2,0,0,,112,"[{""word"": ""excitedly"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""jest"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""running"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""opinion"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Timothy"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,99,99,0
1000,7,neural,1,nice,October,100,100,100,True,2,2,0,0,,179,"[{""word"": ""October"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""read"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Mairtean"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""approve"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""departs"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,91,10,0
1000,7,neural,2,",",young,100,100,100,True,2,2,0,0,,90,"[{""word"": ""young"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Princess"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Buster"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""enable"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""proof"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,100,100,0
1000,7,neural,3,I,roof,100,100,100,True,2,2,0,0,,94,"[{""word"": ""roof"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Herr"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""month"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""loved"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""thy"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,100,100,0
1000,7,neural,4,'m,whenever,100,100,100,True,2,2,0,0,,106,"[{""word"": ""whenever"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""stern-sheets"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""sorry"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""pirates"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""platform"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,100,100,0
1000,8,neural,1,certainly,common,100,100,100,True,2,3,0,0,,141,"[{""word"": ""common"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""pumpkin"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""''"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""-RRB-"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""some"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,91,10,0
1000,8,neural,2,",",said,100,100,100,True,3,3,0,0,,103,"[{""word"": ""said"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""Taylor"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""paper"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""running"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Englishmen"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,100,100,0
1000,8,neural,3,'',hopes,100,100,100,True,2,3,0,0,,144,"[{""word"": ""hopes"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Twice"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""except"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Besides"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""bright-eyed"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,100,100,0
1000,8,neural,4,said,lovely,99,99,99,True,2,3,0,0,,183,"[{""word"": ""lovely"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Every"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""strange"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""canvas"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""grass"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,100,100,0
1000,9,neural,1,you,name,100,100,100,True,1,3,0,0,,118,"[{""word"": ""name"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Squirrel"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""tailing"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""Delhi"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""hair"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,100,10,0
1000,9,neural,2,think,its,100,100,100,True,2,2,0,0,,110,"[{""word"": ""its"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""settle"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Moreover"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""try"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""added"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,100,100,0
1000,9,neural,3,Mrs.,preserves,99,99,99,True,2,2,0,0,,90,"[{""word"": ""preserves"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Worth"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Yet"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""feet"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""rummaging"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,100,100,0
1000,9,neural,4,Elliott,Am,98,98,98,True,2,2,0,0,,130,"[{""word"": ""Am"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""name"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""abstraction"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Tootles"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Your"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,99,99,0
1000,10,neural,1,would,taken,100,100,100,True,2,3,0,0,,152,"[{""word"": ""taken"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""is"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""rejoined"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""fastness"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""satisfied"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,91,10,0
1000,10,neural,2,ruin,canvas,100,100,100,True,2,3,0,0,,177,"[{""word"": ""canvas"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""drank"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""tree"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""colours"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""dance"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,100,100,0
1000,10,neural,3,you,Moreover,99,99,99,True,2,2,0,0,,80,"[{""word"": ""Moreover"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""seat"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Squirrel"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""Darkness"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""through"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,100,100,0
1000,10,neural,4,to,everything,100,100,100,True,1,3,0,0,,95,"[{""word"": ""everything"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""camp-fires"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""servants"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""went"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""gilded"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,99,99,0
1000,11,neural,1,dared,later,100,100,100,True,2,2,0,0,,129,"[{""word"": ""later"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""herring"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""as"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""tumbling"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""lost"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,91,10,0
1000,11,neural,2,face,Hard,100,100,100,True,2,2,0,0,,94,"[{""word"": ""Hard"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""grown"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""end"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Man"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""supposed"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,100,100,0
1000,11,neural,3,Bill,-LCB-,100,100,100,True,2,2,0,0,,108,"[{""word"": ""-LCB-"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""on"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""lilies"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""goes"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""swim"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,100,100,0
1000,11,neural,4,",",far,99,99,99,True,2,4,0,0,,148,"[{""word"": ""far"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""bushy"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""reserved"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""good"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""seems"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,100,100,0
1000,12,neural,1,do,Christians,100,100,100,True,2,2,0,0,,126,"[{""word"": ""Christians"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""mounds"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""needs"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""High"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""looking"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,91,10,0
1000,12,neural,2,but,fifteen,100,100,100,True,2,2,0,0,,76,"[{""word"": ""fifteen"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""kellner"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""present"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""world"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""yonder"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,100,100,0
1000,12,neural,3,run,Who-so,100,100,100,True,2,3,0,0,,129,"[{""word"": ""Who-so"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""carriage"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Wildrose"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""grown"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Man"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,100,100,0
1000,12,neural,4,away,Kindly,100,100,100,True,2,3,0,0,,127,"[{""word"": ""Kindly"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""incidents"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Then"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""trim"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""supposed"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,100,100,0
1000,13,neural,1,close,faults,100,100,100,True,2,2,0,0,,106,"[{""word"": ""faults"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""thoughts"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Buster"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""threw"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Meg"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,82,10,0
1000,13,neural,2,",",Zulamith,100,100,100,True,2,2,0,0,,104,"[{""word"": ""Zulamith"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""shoot"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""spasm"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""brownie"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""Margaret"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,100,100,0
1000,13,neural,3,almost,Anyhow,100,100,100,True,2,3,0,0,,139,"[{""word"": ""Anyhow"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""fancied"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""life"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": "","", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Head"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,100,100,0
1000,13,neural,4,like,Wildrose,99,99,99,True,2,3,0,0,,165,"[{""word"": ""Wildrose"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""plans"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Paul"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Davis"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""hours"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,100,100,0
1000,14,neural,1,dragging,Priscilla,100,100,100,True,2,3,0,0,,151,"[{""word"": ""Priscilla"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""build"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""noticed"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""guess"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""peeled"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,82,10,0
1000,14,neural,2,so,safe,100,100,100,True,2,2,0,0,,116,"[{""word"": ""safe"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""hearth"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""much"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""An"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""butter"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,100,100,0
1000,14,neural,3,much,bushy,100,100,100,True,2,3,1,1,101,112,"[{""word"": ""bushy"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Cheering"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""suited"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""fairy"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""satisfy"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,100,100,0
1000,14,neural,4,silver,miles,100,100,100,True,2,3,0,0,,146,"[{""word"": ""miles"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""been"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""proud"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""variously"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Mountain"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,100,100,0
1000,15,neural,1,with,fish,100,100,100,True,1,3,0,0,,136,"[{""word"": ""fish"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""gadding"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""confidences"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""spot"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": "":"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,91,10,0
