diagnostic_label,sentence_index,cue_transition,current_word,expected_next_word,previous_active_cell_count,previous_winner_count,burst_column_count,burst_cell_count,raw_event_count,raw_predicted_column_count,prediction_active_cell_count,number_of_ranked_candidates,expected_word_rank,timed_overlap_of_expected_word,column_overlap_of_expected_word,expected_word_present,selected_word,selected_word_correct,accepted_segment_count,mean_contributors,median_contributors,two_contributor_fraction,three_contributor_fraction,four_plus_contributor_fraction,average_threshold_margin
nonpaper diagnostic,4,1->2,When,the,100,10,5,46,40,40,40,62,1,4,5,True,the,True,40.0,5.55,5.0,0.0,0.225,0.775,0.6736570157130135
nonpaper diagnostic,4,2->3,the,plum,55,10,10,91,96,96,96,71,,0,0,False,monarch,False,96.0,7.427083333333333,6.0,0.0,0.0,1.0,0.958581088929117
nonpaper diagnostic,4,3->4,plum,pudding,100,10,3,29,32,32,32,63,49,1,1,True,howled,False,32.0,5.65625,5.0,0.0,0.1875,0.8125,0.7668810433512848
nonpaper diagnostic,4,4->5,pudding,came,37,10,2,19,60,60,60,75,5,2,2,True,hear,False,60.0,5.783333333333333,5.0,0.0,0.25,0.75,0.8265506481802292
nonpaper diagnostic,4,5->6,came,on,28,10,1,10,11,11,11,63,1,9,9,True,on,True,11.0,8.727272727272727,10.0,0.0,0.18181818181818182,0.8181818181818182,1.1926593678210287
nonpaper diagnostic,4,6->7,on,",",19,10,0,0,16,16,16,75,2,3,3,True,a,False,16.0,5.625,4.0,0.0,0.125,0.875,0.3525752265466387
nonpaper diagnostic,5,1->2,Everybody,laughed,100,10,1,9,51,51,51,73,1,3,4,True,laughed,True,51.0,5.705882352941177,5.0,0.0,0.1568627450980392,0.8431372549019608,0.940694885892901
nonpaper diagnostic,5,2->3,laughed,",",19,10,2,20,8,8,8,61,1,8,8,True,",",True,8.0,9.875,10.0,0.0,0.0,1.0,1.5984209929148723
nonpaper diagnostic,5,3->4,",",and,28,10,4,37,74,74,74,78,1,6,6,True,and,True,74.0,8.054054054054054,6.0,0.0,0.0,1.0,1.4996877243931697
nonpaper diagnostic,5,4->5,and,poor,46,10,7,63,96,96,96,72,14,1,3,True,nine,False,96.0,7.427083333333333,7.0,0.0,0.020833333333333332,0.9791666666666666,1.0550682098872486
nonpaper diagnostic,5,5->6,poor,Rogers,73,10,4,38,80,80,80,86,,0,0,False,girl,False,80.0,5.7875,5.0,0.0,0.1125,0.8875,0.8711438847319307
nonpaper diagnostic,5,6->7,Rogers,had,46,10,0,0,16,16,16,63,1,9,9,True,had,True,16.0,7.0625,10.0,0.0,0.3125,0.6875,0.820432558232956
nonpaper diagnostic,6,1->2,The,easel,100,10,5,45,88,88,88,68,53,1,1,True,After,False,88.0,8.681818181818182,10.0,0.0,0.045454545454545456,0.9545454545454546,1.3188784877251605
nonpaper diagnostic,6,2->3,easel,stood,55,10,2,18,44,44,44,57,2,3,3,True,why,False,44.0,5.4772727272727275,4.5,0.0,0.29545454545454547,0.7045454545454546,0.7898967986709575
nonpaper diagnostic,6,3->4,stood,beneath,28,10,2,19,31,31,31,60,1,8,8,True,beneath,True,31.0,6.548387096774194,6.0,0.0,0.0967741935483871,0.9032258064516129,0.8827505383047076
nonpaper diagnostic,6,4->5,beneath,these,28,10,3,30,13,13,13,63,1,5,5,True,these,True,13.0,6.923076923076923,10.0,0.0,0.3076923076923077,0.6923076923076923,0.9617243471456536
nonpaper diagnostic,6,5->6,these,three,37,10,1,10,23,23,23,74,1,8,8,True,three,True,23.0,6.521739130434782,5.0,0.0,0.0,1.0,0.6680551506431659
nonpaper diagnostic,6,6->7,three,old,19,10,0,0,37,37,37,61,3,2,2,True,ca,False,37.0,5.648648648648648,5.0,0.0,0.21621621621621623,0.7837837837837838,0.7238235097407213
nonpaper diagnostic,7,1->2,`,That,100,10,9,83,89,89,89,70,,0,0,False,You,False,89.0,9.0561797752809,10.0,0.0,0.06741573033707865,0.9325842696629213,1.342993880204982
nonpaper diagnostic,7,2->3,That,would,91,10,3,28,51,51,51,72,1,4,5,True,would,True,51.0,7.098039215686274,6.0,0.0,0.11764705882352941,0.8823529411764706,1.2101239560335626
nonpaper diagnostic,7,3->4,would,n't,37,10,0,0,25,25,25,79,1,4,4,True,n't,True,25.0,6.28,4.0,0.0,0.2,0.8,0.5946825809513386
nonpaper diagnostic,7,4->5,n't,be,10,10,2,20,8,8,8,42,1,8,8,True,be,True,8.0,10.0,10.0,0.0,0.0,1.0,1.213231963699573
nonpaper diagnostic,7,5->6,be,very,28,10,3,29,19,19,19,74,1,7,7,True,very,True,19.0,6.157894736842105,5.0,0.0,0.3157894736842105,0.6842105263157895,0.5743496217772903
nonpaper diagnostic,7,6->7,very,nice,37,10,0,0,51,51,51,76,1,4,4,True,nice,True,51.0,6.0588235294117645,6.0,0.0,0.11764705882352941,0.8823529411764706,0.9285608194691839
nonpaper diagnostic,8,1->2,``,I,100,10,9,81,88,88,88,76,,0,0,False,Old,False,88.0,9.738636363636363,10.0,0.0,0.056818181818181816,0.9431818181818182,1.3329569068033669
nonpaper diagnostic,8,2->3,I,have,91,10,7,63,95,95,95,83,,0,0,False,good,False,95.0,8.705263157894738,9.0,0.0,0.010526315789473684,0.9894736842105263,1.2746520344588637
nonpaper diagnostic,8,3->4,have,tasted,73,10,5,46,48,48,48,75,,0,0,False,grown,False,48.0,7.104166666666667,7.0,0.020833333333333332,0.0,0.9791666666666666,0.87563214657414
nonpaper diagnostic,8,4->5,tasted,eggs,55,10,2,18,48,48,48,56,1,3,3,True,eggs,True,48.0,6.020833333333333,6.0,0.0,0.125,0.875,0.9993022610839283
nonpaper diagnostic,8,5->6,eggs,",",28,10,9,85,38,38,38,75,,0,0,False,some,False,38.0,5.315789473684211,5.0,0.0,0.21052631578947367,0.7894736842105263,0.7361693688548098
nonpaper diagnostic,8,6->7,",",certainly,91,10,0,0,99,99,99,79,,0,0,False,the,False,99.0,13.787878787878787,9.0,0.0,0.020202020202020204,0.9797979797979798,2.2242918245936116
nonpaper diagnostic,9,1->2,``,Oh,100,10,9,81,88,88,88,76,,0,0,False,Old,False,88.0,9.738636363636363,10.0,0.0,0.056818181818181816,0.9431818181818182,1.3329569068033669
nonpaper diagnostic,9,2->3,Oh,",",91,10,6,55,49,49,49,75,4,2,2,True,finish,False,49.0,5.857142857142857,6.0,0.0,0.22448979591836735,0.7755102040816326,1.0573946375316574
nonpaper diagnostic,9,3->4,",",Nan,64,10,10,91,98,98,98,78,,0,0,False,',False,98.0,12.03061224489796,7.5,0.0,0.01020408163265306,0.9897959183673469,1.9913169447139876
nonpaper diagnostic,9,4->5,Nan,",",100,10,5,47,53,53,53,81,1,2,3,True,",",True,53.0,5.132075471698113,4.0,0.07547169811320754,0.16981132075471697,0.7547169811320755,0.5335440360967896
nonpaper diagnostic,9,5->6,",",do,55,10,9,81,97,97,97,89,,0,0,False,and,False,97.0,10.505154639175258,7.0,0.0,0.010309278350515464,0.9896907216494846,1.774333919761051
nonpaper diagnostic,9,6->7,do,you,91,10,0,0,71,71,71,67,3,2,2,True,that,False,71.0,6.450704225352113,6.0,0.0,0.09859154929577464,0.9014084507042254,0.7926230997878688
nonpaper diagnostic,10,1->2,You,are,100,10,3,27,72,72,72,83,2,3,3,True,therefore,False,72.0,8.958333333333334,10.0,0.05555555555555555,0.05555555555555555,0.8888888888888888,1.3952486517103506
nonpaper diagnostic,10,2->3,are,a,37,10,4,39,40,40,40,78,50,1,1,True,as,False,40.0,8.35,10.0,0.0,0.075,0.925,1.369016649655478
nonpaper diagnostic,10,3->4,a,minister,46,10,7,63,83,83,83,79,,0,0,False,few,False,83.0,5.457831325301205,5.0,0.0,0.024096385542168676,0.9759036144578314,0.559748947895321
nonpaper diagnostic,10,4->5,minister,and,73,10,5,46,51,51,51,66,47,1,1,True,?,False,51.0,5.450980392156863,4.0,0.0392156862745098,0.1568627450980392,0.803921568627451,0.599186226254953
nonpaper diagnostic,10,5->6,and,it,55,10,8,72,95,95,95,94,,0,0,False,way,False,95.0,6.031578947368421,5.0,0.0,0.0,1.0,0.6082965362415369
nonpaper diagnostic,10,6->7,it,would,82,10,0,0,80,80,80,80,,0,0,False,terrible,False,80.0,7.35,8.0,0.0,0.075,0.925,1.117887289535005
nonpaper diagnostic,11,1->2,There,was,100,10,5,46,61,61,61,77,43,1,2,True,calmly,False,61.0,5.704918032786885,4.0,0.03278688524590164,0.14754098360655737,0.819672131147541,0.664341234395468
nonpaper diagnostic,11,2->3,was,n't,55,10,7,63,85,85,85,79,32,1,2,True,O,False,85.0,5.341176470588235,5.0,0.0,0.08235294117647059,0.9176470588235294,0.5628551121735622
nonpaper diagnostic,11,3->4,n't,one,73,10,4,36,86,86,86,72,69,1,1,True,be,False,86.0,7.151162790697675,7.0,0.0,0.05813953488372093,0.9418604651162791,0.8215869901532866
nonpaper diagnostic,11,4->5,one,of,46,10,3,29,30,30,30,76,1,6,6,True,of,True,30.0,5.5,5.0,0.06666666666666667,0.1,0.8333333333333334,0.5694284659116479
nonpaper diagnostic,11,5->6,of,you,37,10,4,37,45,45,45,66,37,1,2,True,the,False,45.0,6.844444444444444,5.0,0.0,0.08888888888888889,0.9111111111111111,1.2670792476074872
nonpaper diagnostic,11,6->7,you,dared,46,10,0,0,82,82,82,83,14,1,3,True,as,False,82.0,5.670731707317073,5.0,0.0,0.036585365853658534,0.9634146341463414,0.5184920455492976
nonpaper diagnostic,12,1->2,In,1715,100,10,3,28,67,67,67,88,1,6,6,True,1715,True,67.0,6.895522388059701,6.0,0.0,0.1791044776119403,0.8208955223880597,1.0604959752014604
nonpaper diagnostic,12,2->3,1715,",",37,10,5,48,19,19,19,76,1,3,3,True,",",True,19.0,5.7894736842105265,5.0,0.0,0.3157894736842105,0.6842105263157895,0.9786804866039303
nonpaper diagnostic,12,3->4,",",what,55,10,9,81,97,97,97,83,,0,0,False,the,False,97.0,10.041237113402062,7.0,0.0,0.010309278350515464,0.9896907216494846,1.608405589195216
nonpaper diagnostic,12,4->5,what,must,91,10,1,9,64,64,64,57,1,4,4,True,must,True,64.0,6.8125,7.5,0.0,0.109375,0.890625,1.0384658393433586
nonpaper diagnostic,12,5->6,must,he,19,10,3,30,13,13,13,61,1,6,6,True,he,True,13.0,7.538461538461538,10.0,0.0,0.15384615384615385,0.8461538461538461,0.8063260836197248
nonpaper diagnostic,12,6->7,he,do,37,10,0,0,85,85,85,75,1,3,3,True,do,True,85.0,5.317647058823529,4.0,0.0,0.058823529411764705,0.9411764705882353,0.5321874022372097
nonpaper diagnostic,13,1->2,`,Her,100,10,4,36,89,89,89,74,,0,0,False,staring,False,89.0,9.0561797752809,10.0,0.0,0.06741573033707865,0.9325842696629213,1.342993880204982
nonpaper diagnostic,13,2->3,Her,petals,46,10,1,9,30,30,30,66,1,3,3,True,petals,True,30.0,6.366666666666666,6.0,0.0,0.16666666666666666,0.8333333333333334,0.8240615746790957
nonpaper diagnostic,13,3->4,petals,are,19,10,1,10,16,16,16,76,1,7,7,True,are,True,16.0,6.625,10.0,0.3125,0.125,0.5625,0.9652665261422243
nonpaper diagnostic,13,4->5,are,done,19,10,1,10,17,17,17,68,1,8,8,True,done,True,17.0,7.117647058823529,10.0,0.0,0.17647058823529413,0.8235294117647058,0.9270787763041141
nonpaper diagnostic,13,5->6,done,up,19,10,2,19,16,16,16,58,1,6,6,True,up,True,16.0,7.0,8.0,0.0,0.25,0.75,0.9821185461703935
nonpaper diagnostic,13,6->7,up,close,28,10,0,0,10,10,10,46,1,7,7,True,close,True,10.0,8.5,10.0,0.0,0.0,1.0,1.2849977050004893
nonpaper diagnostic,14,1->2,So,all,100,10,3,27,49,49,49,61,1,3,3,True,all,True,49.0,6.836734693877551,6.0,0.0,0.22448979591836735,0.7755102040816326,1.0294489745907338
nonpaper diagnostic,14,2->3,all,the,37,10,4,37,28,28,28,61,1,6,6,True,the,True,28.0,5.071428571428571,4.0,0.0,0.17857142857142858,0.8214285714285714,0.5308520961262285
nonpaper diagnostic,14,3->4,the,little,46,10,9,81,97,97,97,77,,0,0,False,silver,False,97.0,6.288659793814433,5.0,0.0,0.020618556701030927,0.979381443298969,0.6800182478812377
nonpaper diagnostic,14,4->5,little,demons,91,10,7,63,83,83,83,80,69,1,1,True,time,False,83.0,6.36144578313253,6.0,0.0,0.0963855421686747,0.9036144578313253,1.045521571510379
nonpaper diagnostic,14,5->6,demons,came,73,10,2,20,63,63,63,83,1,3,3,True,came,True,63.0,5.968253968253968,5.0,0.0,0.20634920634920634,0.7936507936507936,1.0181750343808256
nonpaper diagnostic,14,6->7,came,dragging,28,10,0,0,14,14,14,70,1,7,7,True,dragging,True,14.0,8.0,10.0,0.0,0.14285714285714285,0.8571428571428571,1.0603027479337368
nonpaper diagnostic,15,1->2,Cecily,'s,100,10,1,10,37,37,37,74,1,4,4,True,'s,True,37.0,5.972972972972973,5.0,0.0,0.24324324324324326,0.7567567567567568,0.9019113861117234
nonpaper diagnostic,15,2->3,'s,heart,19,10,2,20,17,17,17,72,1,4,4,True,heart,True,17.0,6.470588235294118,5.0,0.0,0.4117647058823529,0.5882352941176471,0.36213414547018025
nonpaper diagnostic,15,3->4,heart,was,28,10,5,46,40,40,40,67,4,2,3,True,",",False,40.0,6.0,6.0,0.0,0.15,0.85,0.9735810964693714
nonpaper diagnostic,15,4->5,was,on,55,10,7,63,86,86,86,91,81,1,1,True,pudding,False,86.0,5.604651162790698,5.0,0.0,0.06976744186046512,0.9302325581395349,0.5746633938167779
nonpaper diagnostic,15,5->6,on,fire,73,10,8,72,79,79,79,64,5,1,3,True,quite,False,79.0,6.658227848101266,7.0,0.0,0.08860759493670886,0.9113924050632911,0.8444832992761307
nonpaper diagnostic,15,6->7,fire,with,82,10,0,0,50,50,50,64,62,1,1,True,arrived,False,50.0,5.62,5.0,0.0,0.24,0.76,0.7568252431698572
nonpaper diagnostic,16,1->2,``,And,100,10,8,72,88,88,88,76,,0,0,False,Old,False,88.0,9.738636363636363,10.0,0.0,0.056818181818181816,0.9431818181818182,1.3329569068033669
nonpaper diagnostic,16,2->3,And,I,82,10,9,82,79,79,79,68,30,1,2,True,Balkis,False,79.0,5.886075949367089,4.0,0.0,0.06329113924050633,0.9367088607594937,0.8161234743397046
nonpaper diagnostic,16,3->4,I,to,91,10,9,81,96,96,96,88,,0,0,False,So,False,96.0,8.895833333333334,9.0,0.0,0.0,1.0,1.1421961491025086
nonpaper diagnostic,16,4->5,to,see,91,10,7,63,93,93,93,74,33,1,2,True,may,False,93.0,8.24731182795699,9.0,0.0,0.043010752688172046,0.956989247311828,1.2095498587743505
nonpaper diagnostic,16,5->6,see,Miss,73,10,4,37,72,72,72,73,1,4,4,True,Miss,True,72.0,7.222222222222222,7.0,0.0,0.08333333333333333,0.9166666666666666,1.1997002868245263
nonpaper diagnostic,16,6->7,Miss,Marsch,46,10,0,0,38,38,38,58,1,5,5,True,Marsch,True,38.0,5.7894736842105265,5.0,0.0,0.23684210526315788,0.7631578947368421,0.7819007815486999
nonpaper diagnostic,17,1->2,For,he,100,10,4,36,48,48,48,78,1,4,4,True,he,True,48.0,7.083333333333333,6.0,0.0,0.0625,0.9375,0.9757576142914073
nonpaper diagnostic,17,2->3,he,wished,46,10,6,54,90,90,90,74,70,1,1,True,Robert,False,90.0,5.444444444444445,5.0,0.0,0.03333333333333333,0.9666666666666667,0.5353725813811773
nonpaper diagnostic,17,3->4,wished,to,64,10,4,38,23,23,23,58,4,2,2,True,the,False,23.0,5.956521739130435,5.0,0.0,0.08695652173913043,0.9130434782608695,0.8021927145846273
nonpaper diagnostic,17,4->5,to,challenge,46,10,6,55,84,84,84,68,4,2,3,True,have,False,84.0,5.7976190476190474,5.0,0.0,0.047619047619047616,0.9523809523809523,0.7483860097112304
nonpaper diagnostic,17,5->6,challenge,the,64,10,3,28,22,22,22,56,1,5,7,True,the,True,22.0,6.045454545454546,5.0,0.0,0.22727272727272727,0.7727272727272727,0.5822887199430743
nonpaper diagnostic,17,6->7,the,Spirit,37,10,0,0,90,90,90,82,,0,0,False,ladies,False,90.0,6.166666666666667,5.0,0.0,0.044444444444444446,0.9555555555555556,0.8197710285295327
nonpaper diagnostic,18,1->2,`,Shall,100,10,8,72,89,89,89,70,,0,0,False,And,False,89.0,9.0561797752809,10.0,0.0,0.06741573033707865,0.9325842696629213,1.342993880204982
nonpaper diagnostic,18,2->3,Shall,I,82,10,7,64,42,42,42,75,,0,0,False,the,False,42.0,5.0,4.0,0.0,0.35714285714285715,0.6428571428571429,0.7800331642464942
nonpaper diagnostic,18,3->4,I,never,73,10,8,73,93,93,93,78,,0,0,False,'m,False,93.0,7.860215053763441,7.0,0.0,0.0,1.0,1.0685163094427887
nonpaper diagnostic,18,4->5,never,be,82,10,3,27,72,72,72,87,41,1,2,True,and,False,72.0,5.111111111111111,4.0,0.0,0.1111111111111111,0.8888888888888888,0.617650608402746
nonpaper diagnostic,18,5->6,be,able,37,10,5,47,43,43,43,91,4,2,2,True,admitted,False,43.0,5.093023255813954,4.0,0.0,0.023255813953488372,0.9767441860465116,0.47402839392764023
nonpaper diagnostic,18,6->7,able,to,55,10,0,0,40,40,40,85,6,2,2,True,Gilbert,False,40.0,5.725,5.0,0.0,0.15,0.85,0.7969962392875233
nonpaper diagnostic,19,1->2,``,Then,100,10,8,73,88,88,88,76,,0,0,False,Old,False,88.0,9.738636363636363,10.0,0.0,0.056818181818181816,0.9431818181818182,1.3329569068033669
nonpaper diagnostic,19,2->3,Then,--,82,10,5,47,48,48,48,75,53,1,1,True,how,False,48.0,7.833333333333333,8.0,0.0,0.08333333333333333,0.9166666666666666,1.124804730604397
nonpaper diagnostic,19,3->4,--,you,55,10,6,55,70,70,70,90,2,2,2,True,Look,False,70.0,6.171428571428572,5.0,0.0,0.07142857142857142,0.9285714285714286,0.8624891327771724
nonpaper diagnostic,19,4->5,you,may,64,10,8,72,91,91,91,70,16,1,3,True,all,False,91.0,6.395604395604396,6.0,0.0,0.03296703296703297,0.967032967032967,0.7258625579647309
nonpaper diagnostic,19,5->6,may,have,82,10,4,38,33,33,33,75,47,1,1,True,I,False,33.0,5.151515151515151,4.0,0.0,0.3333333333333333,0.6666666666666666,0.897257663912367
nonpaper diagnostic,19,6->7,have,it,46,10,0,0,48,48,48,63,1,4,4,True,it,True,48.0,4.875,4.0,0.0,0.14583333333333334,0.8541666666666666,0.48503705570353567
nonpaper diagnostic,20,1->2,He,did,100,10,6,55,74,74,74,71,3,2,2,True,felt,False,74.0,8.027027027027026,10.0,0.0,0.04054054054054054,0.9594594594594594,1.247372148601078
nonpaper diagnostic,20,2->3,did,n't,64,10,6,55,35,35,35,70,2,2,4,True,not,False,35.0,5.314285714285714,4.0,0.0,0.08571428571428572,0.9142857142857143,0.5469473510153425
nonpaper diagnostic,20,3->4,n't,wish,64,10,7,64,88,88,88,74,,0,0,False,think,False,88.0,6.659090909090909,6.0,0.0,0.03409090909090909,0.9659090909090909,0.7750381935772943
nonpaper diagnostic,20,4->5,wish,Reddy,73,10,5,46,32,32,32,57,2,2,4,True,should,False,32.0,5.0625,4.0,0.0,0.1875,0.8125,0.8332067979884971
nonpaper diagnostic,20,5->6,Reddy,any,55,10,4,37,51,51,51,79,4,2,2,True,'s,False,51.0,6.235294117647059,6.0,0.0,0.17647058823529413,0.8235294117647058,0.8418355245281318
nonpaper diagnostic,20,6->7,any,harm,46,10,0,0,48,48,48,65,25,1,2,True,blue,False,48.0,5.875,5.0,0.0,0.20833333333333334,0.7916666666666666,0.953988212891158
