diagnostic_label,sentences,scenario,target_column,target_neuron,segment_identity,contributing_synapse_count,mean_weight_before,mean_weight_after,reinforcement_number,contribution_mode,prediction_candidate_identity,prediction_crossing_time,actual_positive_synapse_count,actual_positive_weakened_count,strengthened_synapse_count,weakened_synapse_count
nonpaper diagnostic,100,scenario1,78,4,2585847805520,10,0.41,0.5099999999999999,1,continuous-causal,2585812315856,0.507637939453125,10,0,10,0
nonpaper diagnostic,100,scenario1,98,9,2585872541952,10,0.45,0.5499999999999999,1,continuous-causal,2585812546096,0.6179018825954863,10,0,10,0
nonpaper diagnostic,100,scenario1,87,3,2585860488272,10,0.41999999999999993,0.5199999999999999,1,continuous-causal,2585812684864,0.5074072265625001,10,0,10,0
nonpaper diagnostic,100,scenario1,6,3,2585828925632,10,0.47999999999999987,0.5799999999999998,2,continuous-causal,2585812686208,0.6173818630642363,10,0,10,0
nonpaper diagnostic,100,scenario1,72,9,2585883429056,10,0.48,0.58,1,continuous-causal,2585812830352,0.6729374186197916,10,0,10,0
nonpaper diagnostic,100,scenario1,96,8,2585820615776,10,0.46099999999999997,0.5609999999999999,1,continuous-causal,2585812830928,0.7843671332465276,10,0,10,0
nonpaper diagnostic,100,scenario1,67,2,2585812309568,10,0.5,0.6,1,continuous-causal,2585812899152,0.6170779079861113,10,0,10,0
nonpaper diagnostic,100,scenario1,9,6,2585826928800,10,0.48,0.58,1,continuous-causal,2585813160912,0.5062707519531251,10,0,10,0
nonpaper diagnostic,100,scenario1,74,9,2585872532448,10,0.45,0.5499999999999999,1,continuous-causal,2585802067936,0.7290129937065972,10,0,10,0
nonpaper diagnostic,100,scenario1,40,3,2585812725552,10,0.48,0.58,1,continuous-causal,2585802410128,0.6729374186197916,10,0,10,0
nonpaper diagnostic,100,scenario1,42,8,2585812305584,10,0.49000000000000005,0.59,1,continuous-causal,2585802327296,0.8394478352864583,10,0,10,0
nonpaper diagnostic,100,scenario1,97,4,2585866830240,10,0.49000000000000005,0.59,1,continuous-causal,2585802169168,0.9505589463975694,10,0,10,0
nonpaper diagnostic,100,scenario1,3,5,2585812228272,10,0.5,0.6,1,continuous-causal,2585802095360,0.894855685763889,10,0,10,0
nonpaper diagnostic,100,scenario1,63,3,2585812795856,10,0.5,0.6,1,continuous-causal,2585889777488,0.5059667968750001,10,0,10,0
nonpaper diagnostic,100,scenario1,99,9,2585812796912,10,0.5,0.6,1,continuous-causal,2585889777536,0.5615223524305557,10,0,10,0
nonpaper diagnostic,100,scenario1,78,9,2585812797968,10,0.5,0.6,1,continuous-causal,2585889777584,0.6170779079861113,10,0,10,0
nonpaper diagnostic,100,scenario1,84,3,2585812799024,10,0.5,0.6,1,continuous-causal,2585889777632,0.6726334635416666,10,0,10,0
nonpaper diagnostic,100,scenario1,62,1,2585812800080,10,0.5,0.6,1,continuous-causal,2585889776816,0.7281890190972222,10,0,10,0
nonpaper diagnostic,100,scenario1,32,0,2585812801136,10,0.5,0.6,1,continuous-causal,2585889776768,0.7837445746527778,10,0,10,0
nonpaper diagnostic,100,scenario1,1,8,2585812802192,10,0.5,0.6,1,continuous-causal,2585889776864,0.8393001302083334,10,0,10,0
nonpaper diagnostic,100,scenario1,47,2,2585812803248,10,0.5,0.6,1,continuous-causal,2585889776720,0.894855685763889,10,0,10,0
nonpaper diagnostic,100,scenario1,38,3,2585812804304,10,0.5,0.6,1,continuous-causal,2585889776912,0.9504112413194445,10,0,10,0
nonpaper diagnostic,100,scenario1,18,4,2585812805360,10,0.5,0.6,1,continuous-causal,2585889776960,1.005966796875,10,0,10,0
nonpaper diagnostic,100,scenario1,9,8,2585812984432,10,0.5,0.6,1,continuous-causal,2585890092912,0.9504112413194445,10,0,10,0
nonpaper diagnostic,100,scenario1,11,8,2585807360064,10,0.58,0.6799999999999999,2,continuous-causal,2585889659392,0.6716666666666666,10,0,10,0
nonpaper diagnostic,100,scenario1,54,6,2585802684128,10,0.48,0.58,1,continuous-causal,2585804018736,0.5062707519531251,10,0,10,0
nonpaper diagnostic,100,scenario1,17,2,2585812184880,10,0.41999999999999993,0.5199999999999999,1,continuous-causal,2585804018448,0.6185183376736113,10,0,10,0
nonpaper diagnostic,100,scenario1,51,2,2585877249680,8,0.5,0.5599999999999999,1,continuous-causal,2585803886800,0.7856635199652777,8,0,8,2
nonpaper diagnostic,100,scenario1,64,9,2585858385504,10,0.43999999999999984,0.5399999999999998,2,continuous-causal,2585804165808,0.5069836425781251,10,0,10,0
nonpaper diagnostic,100,scenario1,81,9,2585858376288,10,0.43999999999999984,0.5399999999999998,2,continuous-causal,2585804165424,0.5625391981336807,10,0,10,0
nonpaper diagnostic,100,scenario1,9,1,2585858578416,18,0.5422222222222222,0.6422222222222221,1,continuous-causal,2585804166720,0.8361165364583332,18,0,18,0
nonpaper diagnostic,100,scenario1,4,7,2585858390688,10,0.6,0.7,2,continuous-causal,2585803766768,0.5048059082031251,10,0,10,0
nonpaper diagnostic,100,scenario1,97,7,2585858387568,10,0.6,0.7,2,continuous-causal,2585803766672,0.5603614637586807,10,0,10,0
nonpaper diagnostic,100,scenario1,70,5,2585858386752,10,0.6,0.7,2,continuous-causal,2585803759424,0.6159170193142363,10,0,10,0
nonpaper diagnostic,100,scenario1,78,9,2585858386032,10,0.5,0.6,2,continuous-causal,2585803766816,0.6726334635416666,10,0,10,0
nonpaper diagnostic,100,scenario1,65,9,2585858377296,10,0.6,0.7,2,continuous-causal,2585803766864,0.7270281304253472,10,0,10,0
nonpaper diagnostic,100,scenario1,72,7,2585858582928,10,0.6,0.7,2,continuous-causal,2585803766912,0.7825836859809028,10,0,10,0
nonpaper diagnostic,100,scenario1,61,1,2585858578560,10,0.6,0.7,2,continuous-causal,2585803766960,0.8381392415364584,10,0,10,0
nonpaper diagnostic,100,scenario1,18,4,2585858577456,10,0.5,0.6,2,continuous-causal,2585803767008,0.894855685763889,10,0,10,0
nonpaper diagnostic,100,scenario1,24,6,2585858576352,10,0.6,0.7,2,continuous-causal,2585803767056,0.9492503526475695,10,0,10,0
nonpaper diagnostic,100,scenario1,23,9,2585858575728,10,0.6,0.7,2,continuous-causal,2585803755200,1.004805908203125,10,0,10,0
nonpaper diagnostic,100,scenario1,30,6,2585892920192,19,0.5278947368421051,0.6278947368421052,1,continuous-causal,2585804433088,0.5582581922743055,19,0,19,0
nonpaper diagnostic,100,scenario1,61,1,2585859050048,10,0.271,0.371,1,continuous-causal,2585804426800,0.9026571994357637,10,0,10,0
nonpaper diagnostic,100,scenario1,94,2,2585815554224,17,0.5352941176470587,0.6352941176470588,1,continuous-causal,2585808257200,0.5030053710937499,17,0,17,0
nonpaper diagnostic,100,scenario1,30,6,2585892920192,19,0.6278947368421052,0.7278947368421052,2,continuous-causal,2585808042512,0.5577967664930555,19,0,19,0
nonpaper diagnostic,100,scenario1,32,0,2585804108672,10,0.5,0.6,1,continuous-causal,2585808043568,0.6170779079861113,10,0,10,0
nonpaper diagnostic,100,scenario1,56,6,2585804107808,10,0.5,0.6,1,continuous-causal,2585808258064,0.6726334635416666,10,0,10,0
nonpaper diagnostic,100,scenario1,51,0,2585804106944,10,0.5,0.6,1,continuous-causal,2585808258112,0.7281890190972222,10,0,10,0
nonpaper diagnostic,100,scenario1,9,9,2585828458768,10,0.5,0.6,1,continuous-causal,2585808029888,0.5059667968750001,10,0,10,0
nonpaper diagnostic,100,scenario1,10,4,2585828460496,10,0.5,0.6,1,continuous-causal,2585808029840,0.5615223524305557,10,0,10,0
nonpaper diagnostic,100,scenario1,11,9,2585828461600,10,0.5,0.6,1,continuous-causal,2585808041744,0.6170779079861113,10,0,10,0
nonpaper diagnostic,100,scenario1,81,8,2585828463712,10,0.5,0.6,1,continuous-causal,2585808029984,0.6726334635416666,10,0,10,0
nonpaper diagnostic,100,scenario1,14,3,2585828464960,10,0.5,0.6,1,continuous-causal,2585808028592,0.7281890190972222,10,0,10,0
nonpaper diagnostic,100,scenario1,32,4,2585828464480,10,0.5,0.6,1,continuous-causal,2585808028640,0.7837445746527778,10,0,10,0
nonpaper diagnostic,100,scenario1,53,9,2585828466064,10,0.5,0.6,1,continuous-causal,2585808030128,0.8393001302083334,10,0,10,0
nonpaper diagnostic,100,scenario1,93,0,2585828466832,10,0.5,0.6,1,continuous-causal,2585808033824,0.894855685763889,10,0,10,0
nonpaper diagnostic,100,scenario1,42,3,2585828467552,10,0.5,0.6,1,continuous-causal,2585808032960,0.9504112413194445,10,0,10,0
nonpaper diagnostic,100,scenario1,49,1,2585828469904,10,0.5,0.6,1,continuous-causal,2585808033776,1.005966796875,10,0,10,0
nonpaper diagnostic,100,scenario1,18,3,2585828924288,10,0.6051351351351351,0.5591891891891891,1,continuous-causal,2585808035312,0.5604957411024305,10,0,10,27
nonpaper diagnostic,100,scenario1,80,6,2585828927408,10,0.5810526315789474,0.5863157894736841,1,continuous-causal,2585808035360,0.6718009440104165,10,0,10,9
nonpaper diagnostic,100,scenario1,14,0,2585828926448,10,0.5537837837837837,0.5078378378378378,1,continuous-causal,2585808038096,0.7274224175347223,10,0,10,27
nonpaper diagnostic,100,scenario1,57,6,2585828928896,10,0.4773684210526314,0.4826315789473683,1,continuous-causal,2585808035504,0.7842462836371529,10,0,10,9
nonpaper diagnostic,100,scenario1,13,5,2585828931008,10,0.3699999999999998,0.46999999999999975,2,continuous-causal,2585808035552,0.8420711263020833,10,0,10,0
nonpaper diagnostic,100,scenario1,68,5,2585828932448,10,0.6599999999999999,0.6599999999999999,2,continuous-causal,2585808035600,0.8932321506076388,10,0,10,10
nonpaper diagnostic,100,scenario1,83,0,2585828933072,10,0.5178947368421052,0.5231578947368419,1,continuous-causal,2585808035648,0.9507151963975695,10,0,10,9
nonpaper diagnostic,100,scenario1,81,0,2585828931776,10,0.6357894736842105,0.6410526315789473,2,continuous-causal,2585808031568,1.0042395019531252,10,0,10,9
nonpaper diagnostic,100,scenario1,9,9,2585828458768,10,0.6,0.7,2,continuous-causal,2585803940080,0.5048059082031251,10,0,10,0
nonpaper diagnostic,100,scenario1,10,4,2585828460496,10,0.6,0.7,2,continuous-causal,2585803940128,0.5603614637586807,10,0,10,0
nonpaper diagnostic,100,scenario1,11,9,2585828461600,10,0.6,0.7,2,continuous-causal,2585803940176,0.6159170193142363,10,0,10,0
nonpaper diagnostic,100,scenario1,81,8,2585828463712,10,0.6,0.7,2,continuous-causal,2585803940224,0.6714725748697916,10,0,10,0
nonpaper diagnostic,100,scenario1,14,3,2585828464960,10,0.6,0.7,2,continuous-causal,2585803940272,0.7270281304253472,10,0,10,0
nonpaper diagnostic,100,scenario1,32,4,2585828464480,10,0.6,0.7,2,continuous-causal,2585803940320,0.7825836859809028,10,0,10,0
nonpaper diagnostic,100,scenario1,53,9,2585828466064,10,0.6,0.7,2,continuous-causal,2585803940368,0.8381392415364584,10,0,10,0
nonpaper diagnostic,100,scenario1,93,0,2585828466832,10,0.6,0.7,2,continuous-causal,2585803940416,0.8936947970920139,10,0,10,0
nonpaper diagnostic,100,scenario1,42,3,2585828467552,10,0.6,0.7,2,continuous-causal,2585803940464,0.9492503526475695,10,0,10,0
nonpaper diagnostic,100,scenario1,49,1,2585828469904,10,0.6,0.7,2,continuous-causal,2585803940512,1.004805908203125,10,0,10,0
nonpaper diagnostic,100,scenario1,99,5,2585828924768,10,0.48999999999999977,0.5899999999999997,2,continuous-causal,2585803942000,0.506114501953125,10,0,10,0
nonpaper diagnostic,100,scenario1,18,3,2585828924288,10,0.5591891891891891,0.5132432432432432,2,continuous-causal,2585803941904,0.5596754286024306,10,0,10,27
nonpaper diagnostic,100,scenario1,6,3,2585828925632,10,0.6099999999999998,0.7099999999999997,3,continuous-causal,2585803941616,0.615825466579861,10,0,10,0
nonpaper diagnostic,100,scenario1,80,6,2585828927408,10,0.5863157894736841,0.591578947368421,2,continuous-causal,2585803942096,0.6709208170572916,10,0,10,9
nonpaper diagnostic,100,scenario1,14,0,2585828926448,10,0.5078378378378378,0.4618918918918918,2,continuous-causal,2585803942144,0.7265203179253472,10,0,10,27
nonpaper diagnostic,100,scenario1,57,6,2585828928896,10,0.4826315789473683,0.48789473684210516,2,continuous-causal,2585803942192,0.7829022894965276,10,0,10,9
nonpaper diagnostic,100,scenario1,13,5,2585828931008,10,0.46999999999999975,0.5699999999999997,3,continuous-causal,2585803942240,0.8397676595052084,10,0,10,0
nonpaper diagnostic,100,scenario1,68,5,2585828932448,10,0.6599999999999999,0.6599999999999999,3,continuous-causal,2585803942288,0.8925851779513888,10,0,10,10
nonpaper diagnostic,100,scenario1,81,0,2585828931776,10,0.6410526315789473,0.6463157894736842,3,continuous-causal,2585803942336,1.0036218261718748,10,0,10,9
nonpaper diagnostic,100,scenario1,25,9,2585865119040,6,0.6466666666666666,0.5866666666666666,1,continuous-causal,2585804176944,0.9526500108506946,6,0,6,24
nonpaper diagnostic,100,scenario1,54,6,2585802684128,10,0.5499999999999999,0.6499999999999999,2,continuous-causal,2585808500208,0.505322265625,10,0,10,0
nonpaper diagnostic,100,scenario1,61,3,2585802679136,10,0.43999999999999995,0.5399999999999999,1,continuous-causal,2585808498480,0.6180947536892363,10,0,10,0
nonpaper diagnostic,100,scenario1,39,0,2585801920816,10,0.41,0.5099999999999999,1,continuous-causal,2585808500928,0.8965268283420138,10,0,10,0
nonpaper diagnostic,100,scenario1,92,1,2585881258096,10,0.48200000000000004,0.582,1,continuous-causal,2585808348432,0.5617933485243056,10,0,10,0
nonpaper diagnostic,100,scenario1,32,4,2585881253968,10,0.28200000000000003,0.382,1,continuous-causal,2585808348384,0.6795841471354167,10,0,10,0
nonpaper diagnostic,100,scenario1,54,6,2585802684128,10,0.6499999999999999,0.7499999999999999,3,continuous-causal,2585808156432,0.5043811035156249,10,0,10,0
nonpaper diagnostic,100,scenario1,19,3,2585808495936,10,0.5,0.6,1,continuous-causal,2585808155904,0.5615223524305557,10,0,10,0
nonpaper diagnostic,100,scenario1,61,3,2585802679136,10,0.5399999999999999,0.6399999999999999,2,continuous-causal,2585808154800,0.6165505642361111,10,0,10,0
nonpaper diagnostic,100,scenario1,74,3,2585808494112,10,0.5,0.6,1,continuous-causal,2585808153456,0.6726334635416666,10,0,10,0
nonpaper diagnostic,100,scenario1,89,3,2585808489552,10,0.5,0.6,1,continuous-causal,2585808155952,0.7837445746527778,10,0,10,0
nonpaper diagnostic,100,scenario1,53,7,2585802073840,10,0.49000000000000005,0.59,1,continuous-causal,2585808711040,0.8394478352864583,10,0,10,0
nonpaper diagnostic,100,scenario1,29,2,2585812183200,9,0.3899999999999999,0.4699999999999999,1,continuous-causal,2585808654688,0.6760502115885416,9,0,9,1
nonpaper diagnostic,100,scenario1,33,5,2585877120592,10,0.45,0.5499999999999999,1,continuous-causal,2585808064720,0.6734574381510416,10,0,10,0
nonpaper diagnostic,100,scenario1,79,2,2585867005360,10,0.49000000000000005,0.59,1,continuous-causal,2585807958000,0.6172256130642362,10,0,10,0
nonpaper diagnostic,100,scenario1,53,6,2585859292288,10,0.5,0.6,1,continuous-causal,2585808317152,0.8393001302083334,10,0,10,0
nonpaper diagnostic,100,scenario1,4,2,2585889420592,9,0.42099999999999993,0.5009999999999999,1,continuous-causal,2585809578960,1.0084924316406247,9,0,9,1
nonpaper diagnostic,100,scenario1,69,0,2585893140672,10,0.43999999999999995,0.5399999999999999,1,continuous-causal,2585809429824,0.5069836425781251,10,0,10,0
nonpaper diagnostic,100,scenario1,44,3,2585848749936,10,0.45,0.5499999999999999,1,continuous-causal,2585809429248,0.8401241048177084,10,0,10,0
nonpaper diagnostic,100,scenario1,32,5,2585809155232,10,0.49000000000000005,0.59,1,continuous-causal,2585809507184,0.7838922797309029,10,0,10,0
nonpaper diagnostic,100,scenario1,27,7,2585916985408,9,0.43999999999999995,0.5199999999999999,1,continuous-causal,2585809352128,0.5079895019531251,9,0,9,1
nonpaper diagnostic,100,scenario1,84,5,2585795246512,9,0.43099999999999994,0.5109999999999999,1,continuous-causal,2585809352752,0.6748990885416666,9,0,9,1
nonpaper diagnostic,100,scenario1,24,7,2585804642144,10,0.45999999999999996,0.5599999999999999,1,continuous-causal,2585809353328,0.8954965549045137,10,0,10,0
nonpaper diagnostic,100,scenario1,9,3,2585801701424,10,0.5,0.6,1,continuous-causal,2585809341520,0.5059667968750001,10,0,10,0
nonpaper diagnostic,100,scenario1,9,3,2585801701424,10,0.6,0.7,2,continuous-causal,2585810027008,0.5048059082031251,10,0,10,0
nonpaper diagnostic,100,scenario1,34,7,2585809345936,10,0.5,0.6,1,continuous-causal,2585809878672,0.5615223524305557,10,0,10,0
nonpaper diagnostic,100,scenario1,45,0,2585809344928,10,0.5,0.6,1,continuous-causal,2585809878720,0.6170779079861113,10,0,10,0
nonpaper diagnostic,100,scenario1,3,6,2585809350592,10,0.5,0.6,1,continuous-causal,2585809878624,0.6726334635416666,10,0,10,0
nonpaper diagnostic,100,scenario1,96,2,2585809347904,10,0.5,0.6,1,continuous-causal,2585809878768,0.7281890190972222,10,0,10,0
nonpaper diagnostic,100,scenario1,71,3,2585809290928,10,0.5,0.6,1,continuous-causal,2585809878816,0.7837445746527778,10,0,10,0
nonpaper diagnostic,100,scenario1,39,3,2585809305568,10,0.5,0.6,1,continuous-causal,2585809878864,0.8393001302083334,10,0,10,0
nonpaper diagnostic,100,scenario1,8,9,2585809304800,10,0.5,0.6,1,continuous-causal,2585809878912,0.894855685763889,10,0,10,0
nonpaper diagnostic,100,scenario1,65,3,2585809303216,10,0.5,0.6,1,continuous-causal,2585809878960,0.9504112413194445,10,0,10,0
nonpaper diagnostic,100,scenario1,59,8,2585809863408,10,0.5,0.6,1,continuous-causal,2585809879008,1.005966796875,10,0,10,0
nonpaper diagnostic,100,scenario1,9,4,2585809353856,10,0.5,0.6,1,continuous-causal,2585809873008,0.5059667968750001,10,0,10,0
nonpaper diagnostic,100,scenario1,63,5,2585802496464,10,0.4699999999999999,0.57,1,continuous-causal,2585833708512,0.6175454372829863,10,0,10,0
nonpaper diagnostic,100,scenario1,39,6,2585801893616,10,0.48,0.58,1,continuous-causal,2585809319264,0.5618263075086807,10,0,10,0
nonpaper diagnostic,100,scenario1,5,2,2585808071584,10,0.5,0.6,1,continuous-causal,2585833531504,0.5059667968750001,10,0,10,0
nonpaper diagnostic,100,scenario1,20,1,2585807960880,10,0.5,0.6,1,continuous-causal,2585833531552,0.5615223524305557,10,0,10,0
nonpaper diagnostic,100,scenario1,75,1,2585890038192,10,0.48,0.58,1,continuous-causal,2585833764144,0.5062707519531251,10,0,10,0
nonpaper diagnostic,100,scenario1,99,5,2585828924768,10,0.5429999999999997,0.6429999999999997,3,continuous-causal,2585841838480,0.505404052734375,10,0,10,0
nonpaper diagnostic,100,scenario1,6,3,2585828925632,10,0.6629999999999997,0.7629999999999997,4,continuous-causal,2585841838000,0.615394558376736,10,0,10,0
nonpaper diagnostic,100,scenario1,13,5,2585828931008,10,0.5429999999999997,0.6429999999999997,4,continuous-causal,2585841838576,0.8387373860677083,10,0,10,0
nonpaper diagnostic,100,scenario1,79,6,2585869581536,10,0.49000000000000005,0.59,1,continuous-causal,2585833920016,0.8394478352864583,10,0,10,0
nonpaper diagnostic,100,scenario1,94,6,2585889680768,9,0.5,0.58,1,continuous-causal,2585841837520,0.5067907714843751,9,0,9,1
nonpaper diagnostic,100,scenario1,80,6,2585828927408,3,0.6557692307692307,0.5788461538461538,3,continuous-causal,2585833280416,0.9745628526475694,3,0,3,23
nonpaper diagnostic,100,scenario1,18,0,2585912765776,10,0.34299999999999986,0.4429999999999998,1,continuous-causal,2585842357968,0.509686279296875,10,0,10,0
nonpaper diagnostic,100,scenario1,31,4,2585912765488,10,0.3729999999999999,0.47299999999999986,1,continuous-causal,2585842358016,0.5641993543836807,10,0,10,0
nonpaper diagnostic,100,scenario1,90,7,2585912758960,10,0.34299999999999986,0.4429999999999998,1,continuous-causal,2585842358112,0.6763529459635416,10,0,10,0
nonpaper diagnostic,100,scenario1,79,9,2585912756368,10,0.2829999999999998,0.3829999999999998,1,continuous-causal,2585842358208,0.8461787923177082,10,0,10,0
nonpaper diagnostic,100,scenario1,53,3,2585908130064,10,0.34299999999999986,0.4429999999999998,1,continuous-causal,2585842358256,0.8985751681857639,10,0,10,0
nonpaper diagnostic,100,scenario1,15,0,2585908124784,10,0.2829999999999998,0.3829999999999998,1,continuous-causal,2585842358352,1.0128454589843747,10,0,10,0
nonpaper diagnostic,100,scenario1,26,9,2585879649440,4,0.49000000000000005,0.47000000000000003,1,continuous-causal,2585842377952,0.5282141113281251,4,0,4,6
