diagnostic_label,sentences,scenario,target_column,target_neuron,segment_identity,contributing_synapse_count,mean_weight_before,mean_weight_after,reinforcement_number,contribution_mode,prediction_candidate_identity,prediction_crossing_time,actual_positive_synapse_count,actual_positive_weakened_count,strengthened_synapse_count,weakened_synapse_count
nonpaper diagnostic,100,scenario1,15,2,1819298178080,10,0.5,0.6,1,arrival-window,1819393074352,1.005966796875,10,0,10,0
nonpaper diagnostic,100,scenario1,32,3,1819317746864,10,0.49000000000000005,0.59,1,arrival-window,1819286055360,0.7838922797309029,10,0,10,0
nonpaper diagnostic,100,scenario1,17,1,1819375588160,10,0.5,0.6,1,arrival-window,1819407805920,0.5615223524305557,10,0,10,0
nonpaper diagnostic,100,scenario1,57,2,1819292832192,10,0.471,0.571,1,arrival-window,1819303899456,0.6730839029947917,10,0,10,0
nonpaper diagnostic,100,scenario1,41,0,1819333829760,10,0.5,0.6,1,arrival-window,1819303847424,0.5059667968750001,10,0,10,0
nonpaper diagnostic,100,scenario1,64,9,1819347739776,10,0.45,0.5499999999999999,1,arrival-window,1819349733728,0.5067907714843751,10,0,10,0
nonpaper diagnostic,100,scenario1,81,9,1819347731088,10,0.45,0.5499999999999999,1,arrival-window,1819349732480,0.5623463270399307,10,0,10,0
nonpaper diagnostic,100,scenario1,97,3,1819347731616,10,0.45,0.5499999999999999,1,arrival-window,1819349732240,0.6179018825954863,10,0,10,0
nonpaper diagnostic,100,scenario1,43,1,1819349202368,10,0.45,0.5499999999999999,1,arrival-window,1819349734304,0.6734574381510416,10,0,10,0
nonpaper diagnostic,100,scenario1,24,3,1819349198240,10,0.45,0.5499999999999999,1,arrival-window,1819349733776,0.7845685492621528,10,0,10,0
nonpaper diagnostic,100,scenario1,4,7,1819347744816,10,0.5,0.6,1,arrival-window,1819349663136,0.5059667968750001,10,0,10,0
nonpaper diagnostic,100,scenario1,97,7,1819347744384,10,0.5,0.6,1,arrival-window,1819349662656,0.5615223524305557,10,0,10,0
nonpaper diagnostic,100,scenario1,70,5,1819347741552,10,0.5,0.6,1,arrival-window,1819349658816,0.6170779079861113,10,0,10,0
nonpaper diagnostic,100,scenario1,78,9,1819347740352,10,0.5,0.6,1,arrival-window,1819349663184,0.6726334635416666,10,0,10,0
nonpaper diagnostic,100,scenario1,65,9,1819347732144,10,0.5,0.6,1,arrival-window,1819349663232,0.7281890190972222,10,0,10,0
nonpaper diagnostic,100,scenario1,72,7,1819349197904,10,0.5,0.6,1,arrival-window,1819349663280,0.7837445746527778,10,0,10,0
nonpaper diagnostic,100,scenario1,61,1,1819349196992,10,0.5,0.6,1,arrival-window,1819349663328,0.8393001302083334,10,0,10,0
nonpaper diagnostic,100,scenario1,18,4,1819349193632,10,0.5,0.6,1,arrival-window,1819349663376,0.894855685763889,10,0,10,0
nonpaper diagnostic,100,scenario1,24,6,1819349192912,10,0.5,0.6,1,arrival-window,1819349663424,0.9504112413194445,10,0,10,0
nonpaper diagnostic,100,scenario1,23,9,1819349192144,10,0.5,0.6,1,arrival-window,1819349659392,1.005966796875,10,0,10,0
nonpaper diagnostic,100,scenario1,24,5,1819294810864,10,0.5,0.6,1,arrival-window,1819349459280,0.7281890190972222,10,0,10,0
nonpaper diagnostic,100,scenario1,3,5,1819294813744,10,0.5,0.6,1,arrival-window,1819349457072,0.894855685763889,10,0,10,0
nonpaper diagnostic,100,scenario1,99,5,1819319719824,10,0.3999999999999999,0.4999999999999999,1,arrival-window,1819350078032,0.5078857421875,10,0,10,0
nonpaper diagnostic,100,scenario1,6,3,1819319723568,10,0.3999999999999999,0.4999999999999999,1,arrival-window,1819350077072,0.6189968532986112,10,0,10,0
nonpaper diagnostic,100,scenario1,13,5,1819319726352,10,0.3999999999999999,0.4999999999999999,1,arrival-window,1819350077360,0.8412190755208333,10,0,10,0
nonpaper diagnostic,100,scenario1,68,5,1819319727840,20,0.582,0.6819999999999999,1,arrival-window,1819350077936,0.8911899142795137,20,0,20,0
nonpaper diagnostic,100,scenario1,78,4,1819336963712,10,0.41,0.5099999999999999,1,arrival-window,1819367271664,0.507637939453125,10,0,10,0
nonpaper diagnostic,100,scenario1,98,9,1819370529200,10,0.45,0.5499999999999999,1,arrival-window,1819367501616,0.6179018825954863,10,0,10,0
nonpaper diagnostic,100,scenario1,87,3,1819350826880,10,0.41999999999999993,0.5199999999999999,1,arrival-window,1819367624192,0.5074072265625001,10,0,10,0
nonpaper diagnostic,100,scenario1,6,3,1819319723568,10,0.47999999999999987,0.5799999999999998,2,arrival-window,1819367625536,0.6173818630642363,10,0,10,0
nonpaper diagnostic,100,scenario1,72,9,1819383941360,10,0.48,0.58,1,arrival-window,1819367786064,0.6729374186197916,10,0,10,0
nonpaper diagnostic,100,scenario1,96,8,1819311412032,10,0.46099999999999997,0.5609999999999999,1,arrival-window,1819367786640,0.7843671332465276,10,0,10,0
nonpaper diagnostic,100,scenario1,67,2,1819367265280,10,0.5,0.6,1,arrival-window,1819367854864,0.6170779079861113,10,0,10,0
nonpaper diagnostic,100,scenario1,9,6,1819317739760,10,0.48,0.58,1,arrival-window,1819367985552,0.5062707519531251,10,0,10,0
nonpaper diagnostic,100,scenario1,74,9,1819370523872,10,0.45,0.5499999999999999,1,arrival-window,1819292896672,0.7290129937065972,10,0,10,0
nonpaper diagnostic,100,scenario1,40,3,1819367682272,10,0.48,0.58,1,arrival-window,1819293254576,0.6729374186197916,10,0,10,0
nonpaper diagnostic,100,scenario1,42,8,1819367261584,10,0.49000000000000005,0.59,1,arrival-window,1819293270720,0.8394478352864583,10,0,10,0
nonpaper diagnostic,100,scenario1,97,4,1819356841504,10,0.49000000000000005,0.59,1,arrival-window,1819293210896,0.9505589463975694,10,0,10,0
nonpaper diagnostic,100,scenario1,3,5,1819367183984,10,0.5,0.6,1,arrival-window,1819292924096,0.894855685763889,10,0,10,0
nonpaper diagnostic,100,scenario1,63,3,1819367702352,10,0.5,0.6,1,arrival-window,1819390551696,0.5059667968750001,10,0,10,0
nonpaper diagnostic,100,scenario1,99,9,1819367752624,10,0.5,0.6,1,arrival-window,1819390551744,0.5615223524305557,10,0,10,0
nonpaper diagnostic,100,scenario1,78,9,1819367753680,10,0.5,0.6,1,arrival-window,1819390551792,0.6170779079861113,10,0,10,0
nonpaper diagnostic,100,scenario1,84,3,1819367754736,10,0.5,0.6,1,arrival-window,1819390551840,0.6726334635416666,10,0,10,0
nonpaper diagnostic,100,scenario1,62,1,1819367755792,10,0.5,0.6,1,arrival-window,1819390551888,0.7281890190972222,10,0,10,0
nonpaper diagnostic,100,scenario1,32,0,1819367756848,10,0.5,0.6,1,arrival-window,1819390551936,0.7837445746527778,10,0,10,0
nonpaper diagnostic,100,scenario1,1,8,1819367757904,10,0.5,0.6,1,arrival-window,1819390551120,0.8393001302083334,10,0,10,0
nonpaper diagnostic,100,scenario1,47,2,1819367758960,10,0.5,0.6,1,arrival-window,1819390551072,0.894855685763889,10,0,10,0
nonpaper diagnostic,100,scenario1,38,3,1819367760016,10,0.5,0.6,1,arrival-window,1819390551168,0.9504112413194445,10,0,10,0
nonpaper diagnostic,100,scenario1,18,4,1819367761072,10,0.5,0.6,1,arrival-window,1819390551024,1.005966796875,10,0,10,0
nonpaper diagnostic,100,scenario1,9,8,1819303289648,10,0.5,0.6,1,arrival-window,1819390866736,0.9504112413194445,10,0,10,0
nonpaper diagnostic,100,scenario1,11,8,1819298170208,10,0.58,0.6799999999999999,2,arrival-window,1819390105536,0.6716666666666666,10,0,10,0
nonpaper diagnostic,100,scenario1,54,6,1819293497536,10,0.48,0.58,1,arrival-window,1819294897392,0.5062707519531251,10,0,10,0
nonpaper diagnostic,100,scenario1,17,2,1819367173504,10,0.41999999999999993,0.5199999999999999,1,arrival-window,1819294898976,0.6185183376736113,10,0,10,0
nonpaper diagnostic,100,scenario1,51,2,1819350121552,8,0.5,0.5599999999999999,1,arrival-window,1819294732928,0.7856635199652777,8,0,8,2
nonpaper diagnostic,100,scenario1,64,9,1819347739776,10,0.43999999999999984,0.5399999999999998,2,arrival-window,1819294945392,0.5069836425781251,10,0,10,0
nonpaper diagnostic,100,scenario1,81,9,1819347731088,10,0.43999999999999984,0.5399999999999998,2,arrival-window,1819294945008,0.5625391981336807,10,0,10,0
nonpaper diagnostic,100,scenario1,9,1,1819349196320,18,0.5422222222222222,0.6422222222222221,1,arrival-window,1819294946304,0.8361165364583332,18,0,18,0
nonpaper diagnostic,100,scenario1,4,7,1819347744816,10,0.6,0.7,2,arrival-window,1819295087312,0.5048059082031251,10,0,10,0
nonpaper diagnostic,100,scenario1,97,7,1819347744384,10,0.6,0.7,2,arrival-window,1819295087264,0.5603614637586807,10,0,10,0
nonpaper diagnostic,100,scenario1,70,5,1819347741552,10,0.6,0.7,2,arrival-window,1819295086976,0.6159170193142363,10,0,10,0
nonpaper diagnostic,100,scenario1,78,9,1819347740352,10,0.5,0.6,2,arrival-window,1819295075408,0.6726334635416666,10,0,10,0
nonpaper diagnostic,100,scenario1,65,9,1819347732144,10,0.6,0.7,2,arrival-window,1819295075504,0.7270281304253472,10,0,10,0
nonpaper diagnostic,100,scenario1,72,7,1819349197904,10,0.6,0.7,2,arrival-window,1819295075360,0.7825836859809028,10,0,10,0
nonpaper diagnostic,100,scenario1,61,1,1819349196992,10,0.6,0.7,2,arrival-window,1819295075552,0.8381392415364584,10,0,10,0
nonpaper diagnostic,100,scenario1,18,4,1819349193632,10,0.5,0.6,2,arrival-window,1819295075600,0.894855685763889,10,0,10,0
nonpaper diagnostic,100,scenario1,24,6,1819349192912,10,0.6,0.7,2,arrival-window,1819295075648,0.9492503526475695,10,0,10,0
nonpaper diagnostic,100,scenario1,23,9,1819349192144,10,0.6,0.7,2,arrival-window,1819295075696,1.004805908203125,10,0,10,0
nonpaper diagnostic,100,scenario1,30,6,1819381651440,19,0.5278947368421051,0.6278947368421052,1,arrival-window,1819295261824,0.5582581922743055,19,0,19,0
nonpaper diagnostic,100,scenario1,61,1,1819407803760,10,0.271,0.371,1,arrival-window,1819295402992,0.9026571994357637,10,0,10,0
nonpaper diagnostic,100,scenario1,94,2,1819306368784,17,0.5352941176470587,0.6352941176470588,1,arrival-window,1819298871728,0.5030053710937499,17,0,17,0
nonpaper diagnostic,100,scenario1,30,6,1819381651440,19,0.6278947368421052,0.7278947368421052,2,arrival-window,1819298871248,0.5577967664930555,19,0,19,0
nonpaper diagnostic,100,scenario1,32,0,1819295199696,10,0.5,0.6,1,arrival-window,1819298873312,0.6170779079861113,10,0,10,0
nonpaper diagnostic,100,scenario1,56,6,1819295198304,10,0.5,0.6,1,arrival-window,1819299086800,0.6726334635416666,10,0,10,0
nonpaper diagnostic,100,scenario1,51,0,1819295197200,10,0.5,0.6,1,arrival-window,1819299086848,0.7281890190972222,10,0,10,0
nonpaper diagnostic,100,scenario1,9,9,1819319288992,10,0.5,0.6,1,arrival-window,1819298858864,0.5059667968750001,10,0,10,0
nonpaper diagnostic,100,scenario1,10,4,1819319290096,10,0.5,0.6,1,arrival-window,1819298858816,0.5615223524305557,10,0,10,0
nonpaper diagnostic,100,scenario1,11,9,1819319292208,10,0.5,0.6,1,arrival-window,1819298870288,0.6170779079861113,10,0,10,0
nonpaper diagnostic,100,scenario1,81,8,1819319292976,10,0.5,0.6,1,arrival-window,1819298858960,0.6726334635416666,10,0,10,0
nonpaper diagnostic,100,scenario1,14,3,1819319293072,10,0.5,0.6,1,arrival-window,1819298872880,0.7281890190972222,10,0,10,0
nonpaper diagnostic,100,scenario1,32,4,1819319294560,10,0.5,0.6,1,arrival-window,1819298872832,0.7837445746527778,10,0,10,0
nonpaper diagnostic,100,scenario1,53,9,1819319295328,10,0.5,0.6,1,arrival-window,1819298861216,0.8393001302083334,10,0,10,0
nonpaper diagnostic,100,scenario1,93,0,1819319295952,10,0.5,0.6,1,arrival-window,1819298869952,0.894855685763889,10,0,10,0
nonpaper diagnostic,100,scenario1,42,3,1819319298400,10,0.5,0.6,1,arrival-window,1819298869856,0.9504112413194445,10,0,10,0
nonpaper diagnostic,100,scenario1,49,1,1819319298928,10,0.5,0.6,1,arrival-window,1819298870384,1.005966796875,10,0,10,0
nonpaper diagnostic,100,scenario1,18,3,1819319721984,10,0.6051351351351351,0.5591891891891891,1,arrival-window,1819298863952,0.5604957411024305,10,0,10,27
nonpaper diagnostic,100,scenario1,80,6,1819319722800,10,0.5810526315789474,0.5863157894736841,1,arrival-window,1819298864000,0.6718009440104165,10,0,10,9
nonpaper diagnostic,100,scenario1,14,0,1819319724288,10,0.5537837837837837,0.5078378378378378,1,arrival-window,1819298871632,0.7274224175347223,10,0,10,27
nonpaper diagnostic,100,scenario1,57,6,1819319725536,10,0.4773684210526314,0.4826315789473683,1,arrival-window,1819298864144,0.7842462836371529,10,0,10,9
nonpaper diagnostic,100,scenario1,13,5,1819319726352,10,0.3699999999999998,0.46999999999999975,2,arrival-window,1819298864192,0.8420711263020833,10,0,10,0
nonpaper diagnostic,100,scenario1,68,5,1819319727840,10,0.6599999999999999,0.6599999999999999,2,arrival-window,1819298864240,0.8932321506076388,10,0,10,10
nonpaper diagnostic,100,scenario1,83,0,1819319728944,10,0.5178947368421052,0.5231578947368419,1,arrival-window,1819298864288,0.9507151963975695,10,0,10,9
nonpaper diagnostic,100,scenario1,81,0,1819319730000,10,0.6357894736842105,0.6410526315789473,2,arrival-window,1819298860352,1.0042395019531252,10,0,10,9
nonpaper diagnostic,100,scenario1,9,9,1819319288992,10,0.6,0.7,2,arrival-window,1819294604976,0.5048059082031251,10,0,10,0
nonpaper diagnostic,100,scenario1,10,4,1819319290096,10,0.6,0.7,2,arrival-window,1819294605024,0.5603614637586807,10,0,10,0
nonpaper diagnostic,100,scenario1,11,9,1819319292208,10,0.6,0.7,2,arrival-window,1819294605072,0.6159170193142363,10,0,10,0
nonpaper diagnostic,100,scenario1,81,8,1819319292976,10,0.6,0.7,2,arrival-window,1819294605120,0.6714725748697916,10,0,10,0
nonpaper diagnostic,100,scenario1,14,3,1819319293072,10,0.6,0.7,2,arrival-window,1819294605168,0.7270281304253472,10,0,10,0
nonpaper diagnostic,100,scenario1,32,4,1819319294560,10,0.6,0.7,2,arrival-window,1819294605216,0.7825836859809028,10,0,10,0
nonpaper diagnostic,100,scenario1,53,9,1819319295328,10,0.6,0.7,2,arrival-window,1819294605264,0.8381392415364584,10,0,10,0
nonpaper diagnostic,100,scenario1,93,0,1819319295952,10,0.6,0.7,2,arrival-window,1819294605312,0.8936947970920139,10,0,10,0
nonpaper diagnostic,100,scenario1,42,3,1819319298400,10,0.6,0.7,2,arrival-window,1819294605360,0.9492503526475695,10,0,10,0
nonpaper diagnostic,100,scenario1,49,1,1819319298928,10,0.6,0.7,2,arrival-window,1819294605408,1.004805908203125,10,0,10,0
nonpaper diagnostic,100,scenario1,99,5,1819319719824,10,0.48999999999999977,0.5899999999999997,2,arrival-window,1819294606896,0.506114501953125,10,0,10,0
nonpaper diagnostic,100,scenario1,18,3,1819319721984,10,0.5591891891891891,0.5132432432432432,2,arrival-window,1819294606800,0.5596754286024306,10,0,10,27
nonpaper diagnostic,100,scenario1,6,3,1819319723568,10,0.6099999999999998,0.7099999999999997,3,arrival-window,1819294606512,0.615825466579861,10,0,10,0
nonpaper diagnostic,100,scenario1,80,6,1819319722800,10,0.5863157894736841,0.591578947368421,2,arrival-window,1819294606992,0.6709208170572916,10,0,10,9
nonpaper diagnostic,100,scenario1,14,0,1819319724288,10,0.5078378378378378,0.4618918918918918,2,arrival-window,1819294607040,0.7265203179253472,10,0,10,27
nonpaper diagnostic,100,scenario1,57,6,1819319725536,10,0.4826315789473683,0.48789473684210516,2,arrival-window,1819294607088,0.7829022894965276,10,0,10,9
nonpaper diagnostic,100,scenario1,13,5,1819319726352,10,0.46999999999999975,0.5699999999999997,3,arrival-window,1819294607136,0.8397676595052084,10,0,10,0
nonpaper diagnostic,100,scenario1,68,5,1819319727840,10,0.6599999999999999,0.6599999999999999,3,arrival-window,1819294607184,0.8925851779513888,10,0,10,10
nonpaper diagnostic,100,scenario1,81,0,1819319730000,10,0.6410526315789473,0.6463157894736842,3,arrival-window,1819294607232,1.0036218261718748,10,0,10,9
nonpaper diagnostic,100,scenario1,25,9,1819352802864,6,0.6466666666666666,0.5866666666666666,1,arrival-window,1819295169520,0.9526500108506946,6,0,6,24
nonpaper diagnostic,100,scenario1,54,6,1819293497536,10,0.5499999999999999,0.6499999999999999,2,arrival-window,1819299330912,0.505322265625,10,0,10,0
nonpaper diagnostic,100,scenario1,61,3,1819293494992,10,0.43999999999999995,0.5399999999999999,1,arrival-window,1819299329376,0.6180947536892363,10,0,10,0
nonpaper diagnostic,100,scenario1,39,0,1819292764880,10,0.41,0.5099999999999999,1,arrival-window,1819299330864,0.8965268283420138,10,0,10,0
nonpaper diagnostic,100,scenario1,92,1,1819369105808,10,0.48200000000000004,0.582,1,arrival-window,1819299195760,0.5617933485243056,10,0,10,0
nonpaper diagnostic,100,scenario1,32,4,1819369100864,10,0.28200000000000003,0.382,1,arrival-window,1819299195232,0.6795841471354167,10,0,10,0
nonpaper diagnostic,100,scenario1,54,6,1819293497536,10,0.6499999999999999,0.7499999999999999,3,arrival-window,1819298985168,0.5043811035156249,10,0,10,0
nonpaper diagnostic,100,scenario1,19,3,1819299326112,10,0.5,0.6,1,arrival-window,1819298984640,0.5615223524305557,10,0,10,0
nonpaper diagnostic,100,scenario1,61,3,1819293494992,10,0.5399999999999999,0.6399999999999999,2,arrival-window,1819298983536,0.6165505642361111,10,0,10,0
nonpaper diagnostic,100,scenario1,74,3,1819299324048,10,0.5,0.6,1,arrival-window,1819298982192,0.6726334635416666,10,0,10,0
nonpaper diagnostic,100,scenario1,89,3,1819299320448,10,0.5,0.6,1,arrival-window,1819298984688,0.7837445746527778,10,0,10,0
nonpaper diagnostic,100,scenario1,53,7,1819292902576,10,0.49000000000000005,0.59,1,arrival-window,1819390880576,0.8394478352864583,10,0,10,0
nonpaper diagnostic,100,scenario1,29,2,1819367171632,9,0.3899999999999999,0.4699999999999999,1,arrival-window,1819299286816,0.6760502115885416,9,0,9,1
nonpaper diagnostic,100,scenario1,33,5,1819366129744,10,0.45,0.5499999999999999,1,arrival-window,1819299073680,0.6734574381510416,10,0,10,0
nonpaper diagnostic,100,scenario1,79,2,1819357655216,10,0.49000000000000005,0.59,1,arrival-window,1819299376560,0.6172256130642362,10,0,10,0
nonpaper diagnostic,100,scenario1,53,6,1819303967296,10,0.5,0.6,1,arrival-window,1819299981856,0.8393001302083334,10,0,10,0
nonpaper diagnostic,100,scenario1,4,2,1819390259808,9,0.42099999999999993,0.5009999999999999,1,arrival-window,1819300423552,1.0084924316406247,9,0,9,1
nonpaper diagnostic,100,scenario1,69,0,1819383739360,10,0.43999999999999995,0.5399999999999999,1,arrival-window,1819300389632,0.5069836425781251,10,0,10,0
nonpaper diagnostic,100,scenario1,44,3,1819338612880,10,0.45,0.5499999999999999,1,arrival-window,1819300470976,0.8401241048177084,10,0,10,0
nonpaper diagnostic,100,scenario1,32,5,1819299836512,10,0.49000000000000005,0.59,1,arrival-window,1819300630832,0.7838922797309029,10,0,10,0
nonpaper diagnostic,100,scenario1,27,7,1819286056560,9,0.43999999999999995,0.5199999999999999,1,arrival-window,1819300361088,0.5079895019531251,9,0,9,1
nonpaper diagnostic,100,scenario1,84,5,1819407799488,9,0.43099999999999994,0.5109999999999999,1,arrival-window,1819300361712,0.6748990885416666,9,0,9,1
nonpaper diagnostic,100,scenario1,24,7,1819295110432,10,0.45999999999999996,0.5599999999999999,1,arrival-window,1819300362288,0.8954965549045137,10,0,10,0
nonpaper diagnostic,100,scenario1,9,3,1819292677616,10,0.5,0.6,1,arrival-window,1819300350240,0.5059667968750001,10,0,10,0
nonpaper diagnostic,100,scenario1,9,3,1819292677616,10,0.6,0.7,2,arrival-window,1819300347776,0.5048059082031251,10,0,10,0
nonpaper diagnostic,100,scenario1,34,7,1819300354800,10,0.5,0.6,1,arrival-window,1819300346960,0.5615223524305557,10,0,10,0
nonpaper diagnostic,100,scenario1,45,0,1819300353840,10,0.5,0.6,1,arrival-window,1819300347008,0.6170779079861113,10,0,10,0
nonpaper diagnostic,100,scenario1,3,6,1819300359504,10,0.5,0.6,1,arrival-window,1819300346912,0.6726334635416666,10,0,10,0
nonpaper diagnostic,100,scenario1,96,2,1819300356768,10,0.5,0.6,1,arrival-window,1819300347056,0.7281890190972222,10,0,10,0
nonpaper diagnostic,100,scenario1,71,3,1819300562320,10,0.5,0.6,1,arrival-window,1819300347104,0.7837445746527778,10,0,10,0
nonpaper diagnostic,100,scenario1,39,3,1819300574128,10,0.5,0.6,1,arrival-window,1819300347152,0.8393001302083334,10,0,10,0
nonpaper diagnostic,100,scenario1,8,9,1819300575952,10,0.5,0.6,1,arrival-window,1819300347200,0.894855685763889,10,0,10,0
nonpaper diagnostic,100,scenario1,65,3,1819300572640,10,0.5,0.6,1,arrival-window,1819300347248,0.9504112413194445,10,0,10,0
nonpaper diagnostic,100,scenario1,59,8,1819300331696,10,0.5,0.6,1,arrival-window,1819300347296,1.005966796875,10,0,10,0
nonpaper diagnostic,100,scenario1,9,4,1819300243568,10,0.5,0.6,1,arrival-window,1819300341104,0.5059667968750001,10,0,10,0
nonpaper diagnostic,100,scenario1,63,5,1819293308384,10,0.4699999999999999,0.57,1,arrival-window,1819319277984,0.6175454372829863,10,0,10,0
nonpaper diagnostic,100,scenario1,39,6,1819292698528,10,0.48,0.58,1,arrival-window,1819300164384,0.5618263075086807,10,0,10,0
nonpaper diagnostic,100,scenario1,5,2,1819299081072,10,0.5,0.6,1,arrival-window,1819319068208,0.5059667968750001,10,0,10,0
nonpaper diagnostic,100,scenario1,20,1,1819299379008,10,0.5,0.6,1,arrival-window,1819319068256,0.5615223524305557,10,0,10,0
nonpaper diagnostic,100,scenario1,75,1,1819390795728,10,0.48,0.58,1,arrival-window,1819319366384,0.5062707519531251,10,0,10,0
nonpaper diagnostic,100,scenario1,99,5,1819319719824,10,0.5429999999999997,0.6429999999999997,3,arrival-window,1819324345488,0.505404052734375,10,0,10,0
nonpaper diagnostic,100,scenario1,6,3,1819319723568,10,0.6629999999999997,0.7629999999999997,4,arrival-window,1819324343088,0.615394558376736,10,0,10,0
nonpaper diagnostic,100,scenario1,13,5,1819319726352,10,0.5429999999999997,0.6429999999999997,4,arrival-window,1819324344288,0.8387373860677083,10,0,10,0
nonpaper diagnostic,100,scenario1,79,6,1819359477536,10,0.49000000000000005,0.59,1,arrival-window,1819319505872,0.8394478352864583,10,0,10,0
nonpaper diagnostic,100,scenario1,94,6,1819390487360,9,0.5,0.58,1,arrival-window,1819324337568,0.5067907714843751,9,0,9,1
nonpaper diagnostic,100,scenario1,80,6,1819319722800,0,0.6557692307692307,0.5557692307692308,3,arrival-window,1819318849888,0.9745628526475694,3,3,0,26
nonpaper diagnostic,100,scenario1,18,0,1819398944864,10,0.34299999999999986,0.4429999999999998,1,arrival-window,1819324765328,0.509686279296875,10,0,10,0
nonpaper diagnostic,100,scenario1,31,4,1819398939104,10,0.3729999999999999,0.47299999999999986,1,arrival-window,1819324765376,0.5641993543836807,10,0,10,0
nonpaper diagnostic,100,scenario1,90,7,1819398936320,10,0.34299999999999986,0.4429999999999998,1,arrival-window,1819324765472,0.6763529459635416,10,0,10,0
nonpaper diagnostic,100,scenario1,79,9,1819398930752,10,0.2829999999999998,0.3829999999999998,1,arrival-window,1819324765568,0.8461787923177082,10,0,10,0
nonpaper diagnostic,100,scenario1,53,3,1819398780112,10,0.34299999999999986,0.4429999999999998,1,arrival-window,1819324765616,0.8985751681857639,10,0,10,0
nonpaper diagnostic,100,scenario1,15,0,1819398774016,10,0.2829999999999998,0.3829999999999998,1,arrival-window,1819324765712,1.0128454589843747,10,0,10,0
nonpaper diagnostic,100,scenario1,26,9,1819368129744,4,0.49000000000000005,0.47000000000000003,1,arrival-window,1819324901680,0.5282141113281251,4,0,4,6
nonpaper diagnostic,100,scenario1,16,8,1819367988192,10,0.5,0.6,1,arrival-window,1819324198608,0.6726334635416666,10,0,10,0
nonpaper diagnostic,100,scenario1,31,7,1819349744624,10,0.4699999999999999,0.57,1,arrival-window,1819324487808,0.7842121039496528,10,0,10,0
