diagnostic_label,sentences,scenario,target_column,target_neuron,segment_identity,contributing_synapse_count,mean_weight_before,mean_weight_after,reinforcement_number,contribution_mode,prediction_candidate_identity,prediction_crossing_time,actual_positive_synapse_count,actual_positive_weakened_count,strengthened_synapse_count,weakened_synapse_count
nonpaper diagnostic,20,scenario1,96,5,2098296828944,10,0.41999999999999993,0.5199999999999999,1,continuous-causal,2098297415024,1.0074072265625,10,0,10,0
nonpaper diagnostic,20,scenario1,47,6,2098257729616,10,0.49000000000000005,0.59,1,continuous-causal,2098297180560,0.6727811686197918,10,0,10,0
nonpaper diagnostic,20,scenario1,86,6,2098297267664,10,0.5,0.6,1,continuous-causal,2098243544336,0.5059667968750001,10,0,10,0
nonpaper diagnostic,20,scenario1,34,9,2098297266512,10,0.5,0.6,1,continuous-causal,2098243544288,0.5615223524305557,10,0,10,0
nonpaper diagnostic,20,scenario1,43,8,2098297271504,10,0.5,0.6,1,continuous-causal,2098243544240,0.6170779079861113,10,0,10,0
nonpaper diagnostic,20,scenario1,11,8,2098297064672,10,0.5,0.6,1,continuous-causal,2098243544384,0.6726334635416666,10,0,10,0
nonpaper diagnostic,20,scenario1,39,2,2098297064864,10,0.5,0.6,1,continuous-causal,2098243550384,0.7281890190972222,10,0,10,0
nonpaper diagnostic,20,scenario1,42,4,2098297063904,10,0.5,0.6,1,continuous-causal,2098243546928,0.7837445746527778,10,0,10,0
nonpaper diagnostic,20,scenario1,1,1,2098297062944,10,0.5,0.6,1,continuous-causal,2098243546880,0.8393001302083334,10,0,10,0
nonpaper diagnostic,20,scenario1,52,4,2098297065536,10,0.5,0.6,1,continuous-causal,2098243546976,0.894855685763889,10,0,10,0
nonpaper diagnostic,20,scenario1,97,9,2098297076576,10,0.5,0.6,1,continuous-causal,2098243546832,0.9504112413194445,10,0,10,0
nonpaper diagnostic,20,scenario1,15,2,2098297066016,10,0.5,0.6,1,continuous-causal,2098243547024,1.005966796875,10,0,10,0
nonpaper diagnostic,20,scenario1,32,3,2098306493296,10,0.49000000000000005,0.59,1,continuous-causal,2098243718752,0.7838922797309029,10,0,10,0
nonpaper diagnostic,20,scenario1,17,1,2098297422672,10,0.5,0.6,1,continuous-causal,2098243817728,0.5615223524305557,10,0,10,0
nonpaper diagnostic,20,scenario1,57,2,2098297209584,10,0.471,0.571,1,continuous-causal,2098250946112,0.6730839029947917,10,0,10,0
nonpaper diagnostic,20,scenario1,41,0,2098273995328,10,0.5,0.6,1,continuous-causal,2098250945776,0.5059667968750001,10,0,10,0
nonpaper diagnostic,20,scenario1,64,9,2098274152576,10,0.45,0.5499999999999999,1,continuous-causal,2098250846896,0.5067907714843751,10,0,10,0
nonpaper diagnostic,20,scenario1,81,9,2098274144848,10,0.45,0.5499999999999999,1,continuous-causal,2098250845744,0.5623463270399307,10,0,10,0
nonpaper diagnostic,20,scenario1,97,3,2098274142688,10,0.45,0.5499999999999999,1,continuous-causal,2098250845264,0.6179018825954863,10,0,10,0
nonpaper diagnostic,20,scenario1,43,1,2098274041056,10,0.45,0.5499999999999999,1,continuous-causal,2098250851840,0.6734574381510416,10,0,10,0
nonpaper diagnostic,20,scenario1,24,3,2098243012272,10,0.45,0.5499999999999999,1,continuous-causal,2098250848960,0.7845685492621528,10,0,10,0
nonpaper diagnostic,20,scenario1,4,7,2098274152432,10,0.5,0.6,1,continuous-causal,2098250846896,0.5059667968750001,10,0,10,0
nonpaper diagnostic,20,scenario1,97,7,2098274150704,10,0.5,0.6,1,continuous-causal,2098250848960,0.5615223524305557,10,0,10,0
nonpaper diagnostic,20,scenario1,70,5,2098274149792,10,0.5,0.6,1,continuous-causal,2098250844496,0.6170779079861113,10,0,10,0
nonpaper diagnostic,20,scenario1,78,9,2098274147920,10,0.5,0.6,1,continuous-causal,2098250852032,0.6726334635416666,10,0,10,0
nonpaper diagnostic,20,scenario1,65,9,2098274147056,10,0.5,0.6,1,continuous-causal,2098250846848,0.7281890190972222,10,0,10,0
nonpaper diagnostic,20,scenario1,72,7,2098274146192,10,0.5,0.6,1,continuous-causal,2098250851936,0.7837445746527778,10,0,10,0
nonpaper diagnostic,20,scenario1,61,1,2098274143984,10,0.5,0.6,1,continuous-causal,2098250854672,0.8393001302083334,10,0,10,0
nonpaper diagnostic,20,scenario1,18,4,2098274142112,10,0.5,0.6,1,continuous-causal,2098250851840,0.894855685763889,10,0,10,0
nonpaper diagnostic,20,scenario1,24,6,2098274141200,10,0.5,0.6,1,continuous-causal,2098250851984,0.9504112413194445,10,0,10,0
nonpaper diagnostic,20,scenario1,23,9,2098274153104,10,0.5,0.6,1,continuous-causal,2098250846752,1.005966796875,10,0,10,0
nonpaper diagnostic,20,scenario1,24,5,2098297218704,10,0.5,0.6,1,continuous-causal,2098251266768,0.7281890190972222,10,0,10,0
nonpaper diagnostic,20,scenario1,3,5,2098297216928,10,0.5,0.6,1,continuous-causal,2098251255632,0.894855685763889,10,0,10,0
nonpaper diagnostic,20,scenario1,99,5,2098322900896,10,0.3999999999999999,0.4999999999999999,1,continuous-causal,2098251150064,0.5078857421875,10,0,10,0
nonpaper diagnostic,20,scenario1,6,3,2098322903488,10,0.3999999999999999,0.4999999999999999,1,continuous-causal,2098251148960,0.6189968532986112,10,0,10,0
nonpaper diagnostic,20,scenario1,13,5,2098322908528,10,0.3999999999999999,0.4999999999999999,1,continuous-causal,2098251149584,0.8412190755208333,10,0,10,0
nonpaper diagnostic,20,scenario1,68,5,2098322910640,20,0.582,0.6819999999999999,1,continuous-causal,2098251149968,0.8911899142795137,20,0,20,0
