diagnostic_label,sentences,scenario,target_column,target_neuron,segment_identity,contributing_synapse_count,mean_weight_before,mean_weight_after,reinforcement_number,contribution_mode,prediction_candidate_identity,prediction_crossing_time,actual_positive_synapse_count,actual_positive_weakened_count,strengthened_synapse_count,weakened_synapse_count
nonpaper diagnostic,20,scenario1,47,6,2098307137952,10,0.49000000000000005,0.59,1,arrival-window,2098243366608,0.6727811686197918,10,0,10,0
nonpaper diagnostic,20,scenario1,86,6,2098296026560,10,0.5,0.6,1,arrival-window,2098243905696,0.5059667968750001,10,0,10,0
nonpaper diagnostic,20,scenario1,34,9,2098296028000,10,0.5,0.6,1,arrival-window,2098243905648,0.5615223524305557,10,0,10,0
nonpaper diagnostic,20,scenario1,43,8,2098296028960,10,0.5,0.6,1,arrival-window,2098243905600,0.6170779079861113,10,0,10,0
nonpaper diagnostic,20,scenario1,11,8,2098296799984,10,0.5,0.6,1,arrival-window,2098243905744,0.6726334635416666,10,0,10,0
nonpaper diagnostic,20,scenario1,39,2,2098296802096,10,0.5,0.6,1,arrival-window,2098243905792,0.7281890190972222,10,0,10,0
nonpaper diagnostic,20,scenario1,42,4,2098296801184,10,0.5,0.6,1,arrival-window,2098243904976,0.7837445746527778,10,0,10,0
nonpaper diagnostic,20,scenario1,1,1,2098296803488,10,0.5,0.6,1,arrival-window,2098243904928,0.8393001302083334,10,0,10,0
nonpaper diagnostic,20,scenario1,52,4,2098296804640,10,0.5,0.6,1,arrival-window,2098243905024,0.894855685763889,10,0,10,0
nonpaper diagnostic,20,scenario1,97,9,2098296805456,10,0.5,0.6,1,arrival-window,2098243904880,0.9504112413194445,10,0,10,0
nonpaper diagnostic,20,scenario1,15,2,2098296806896,10,0.5,0.6,1,arrival-window,2098243905072,1.005966796875,10,0,10,0
nonpaper diagnostic,20,scenario1,32,3,2098296675344,10,0.49000000000000005,0.59,1,arrival-window,2098250690592,0.7838922797309029,10,0,10,0
nonpaper diagnostic,20,scenario1,17,1,2098243020000,10,0.5,0.6,1,arrival-window,2098250775200,0.5615223524305557,10,0,10,0
nonpaper diagnostic,20,scenario1,57,2,2098257154832,10,0.471,0.571,1,arrival-window,2098250840064,0.6730839029947917,10,0,10,0
nonpaper diagnostic,20,scenario1,41,0,2098297678176,10,0.5,0.6,1,arrival-window,2098250820800,0.5059667968750001,10,0,10,0
nonpaper diagnostic,20,scenario1,64,9,2098306837264,10,0.45,0.5499999999999999,1,arrival-window,2098251487456,0.5067907714843751,10,0,10,0
nonpaper diagnostic,20,scenario1,81,9,2098306833952,10,0.45,0.5499999999999999,1,arrival-window,2098251486400,0.5623463270399307,10,0,10,0
nonpaper diagnostic,20,scenario1,97,3,2098306827184,10,0.45,0.5499999999999999,1,arrival-window,2098251485776,0.6179018825954863,10,0,10,0
nonpaper diagnostic,20,scenario1,43,1,2098306606064,10,0.45,0.5499999999999999,1,arrival-window,2098251487216,0.6734574381510416,10,0,10,0
nonpaper diagnostic,20,scenario1,24,3,2098306774080,10,0.45,0.5499999999999999,1,arrival-window,2098251487504,0.7845685492621528,10,0,10,0
nonpaper diagnostic,20,scenario1,4,7,2098306840768,10,0.5,0.6,1,arrival-window,2098251383152,0.5059667968750001,10,0,10,0
nonpaper diagnostic,20,scenario1,97,7,2098306839424,10,0.5,0.6,1,arrival-window,2098251383056,0.5615223524305557,10,0,10,0
nonpaper diagnostic,20,scenario1,70,5,2098306836736,10,0.5,0.6,1,arrival-window,2098251383104,0.6170779079861113,10,0,10,0
nonpaper diagnostic,20,scenario1,78,9,2098306835824,10,0.5,0.6,1,arrival-window,2098251383008,0.6726334635416666,10,0,10,0
nonpaper diagnostic,20,scenario1,65,9,2098306834912,10,0.5,0.6,1,arrival-window,2098251383200,0.7281890190972222,10,0,10,0
nonpaper diagnostic,20,scenario1,72,7,2098306605488,10,0.5,0.6,1,arrival-window,2098251383248,0.7837445746527778,10,0,10,0
nonpaper diagnostic,20,scenario1,61,1,2098306607024,10,0.5,0.6,1,arrival-window,2098251383296,0.8393001302083334,10,0,10,0
nonpaper diagnostic,20,scenario1,18,4,2098306608224,10,0.5,0.6,1,arrival-window,2098251383344,0.894855685763889,10,0,10,0
nonpaper diagnostic,20,scenario1,24,6,2098306609280,10,0.5,0.6,1,arrival-window,2098251383392,0.9504112413194445,10,0,10,0
nonpaper diagnostic,20,scenario1,23,9,2098306610096,10,0.5,0.6,1,arrival-window,2098251383440,1.005966796875,10,0,10,0
nonpaper diagnostic,20,scenario1,24,5,2098257642176,10,0.5,0.6,1,arrival-window,2098251147280,0.7281890190972222,10,0,10,0
nonpaper diagnostic,20,scenario1,3,5,2098257644576,10,0.5,0.6,1,arrival-window,2098251145072,0.894855685763889,10,0,10,0
nonpaper diagnostic,20,scenario1,99,5,2098297008448,10,0.3999999999999999,0.4999999999999999,1,arrival-window,2098273801504,0.5078857421875,10,0,10,0
nonpaper diagnostic,20,scenario1,6,3,2098297010560,10,0.3999999999999999,0.4999999999999999,1,arrival-window,2098273800400,0.6189968532986112,10,0,10,0
nonpaper diagnostic,20,scenario1,13,5,2098297064000,10,0.3999999999999999,0.4999999999999999,1,arrival-window,2098273801024,0.8412190755208333,10,0,10,0
nonpaper diagnostic,20,scenario1,68,5,2098297065056,20,0.582,0.6819999999999999,1,arrival-window,2098273801408,0.8911899142795137,20,0,20,0
