input_index,input_timestamp,target_timestamp,target,prediction,absolute_error,normalized_absolute_error,rolling_mape
5945,2014-11-01 20:00:00,2014-11-01 22:30:00,26567.0,19542.619542619545,7024.3804573804555,0.4662292891257633,0.19793912737386452
5946,2014-11-01 20:30:00,2014-11-01 23:00:00,25879.0,27151.76715176715,1272.7671517671515,0.08447738957071152,0.1952376574261704
5947,2014-11-01 21:00:00,2014-11-01 23:30:00,26125.0,19875.259875259875,6249.740124740125,0.41481407695063427,0.20034408578720445
5948,2014-11-01 21:30:00,2014-11-02 00:00:00,25110.0,26902.2869022869,1792.2869022869017,0.11895948026059201,0.19849443566159958
5949,2014-11-01 22:00:00,2014-11-02 00:30:00,23109.0,18170.47817047817,4938.521829521829,0.3277845691702002,0.20136754973956852
5950,2014-11-01 22:30:00,2014-11-02 01:00:00,39197.0,22577.96257796258,16619.03742203742,1.1030555719814283,0.22096946326656547
5951,2014-11-01 23:00:00,2014-11-02 01:30:00,35212.0,20706.86070686071,14505.139293139291,0.9627497858839603,0.2367520233222547
5952,2014-11-01 23:30:00,2014-11-02 02:00:00,13259.0,19501.0395010395,6242.0395010395005,0.4143029633605389,0.24045100123971896
5953,2014-11-02 00:00:00,2014-11-02 02:30:00,12250.0,18835.758835758836,6585.758835758836,0.43711665092448637,0.24446458592716322
5954,2014-11-02 00:30:00,2014-11-02 03:00:00,10013.0,16590.43659043659,6577.436590436591,0.43656427843497475,0.2483065797773194
5955,2014-11-02 01:00:00,2014-11-02 03:30:00,7898.0,14386.694386694388,6488.6943866943875,0.4306741910717953,0.2518824152928974
5956,2014-11-02 01:30:00,2014-11-02 04:00:00,6375.0,10935.550935550935,4560.550935550935,0.302697502449444,0.25285962850744637
5957,2014-11-02 02:00:00,2014-11-02 04:30:00,4532.0,7110.18711018711,2578.18711018711,0.1711220442726424,0.2513174099369784
5958,2014-11-02 02:30:00,2014-11-02 05:00:00,5116.0,4906.444906444906,209.55509355509366,0.013908802761134733,0.2469209542485368
5959,2014-11-02 03:00:00,2014-11-02 05:30:00,5232.0,3846.153846153846,1385.8461538461538,0.09198278354448906,0.2441038965993723
5960,2014-11-02 03:30:00,2014-11-02 06:00:00,4542.0,3451.1434511434513,1090.8565488565487,0.07240343492175197,0.24103781692655765
5961,2014-11-02 04:00:00,2014-11-02 06:30:00,5298.0,3908.5239085239086,1389.4760914760914,0.09222371343874022,0.23842704318115734
5962,2014-11-02 04:30:00,2014-11-02 07:00:00,5155.0,3825.3638253638255,1329.6361746361745,0.08825195791397991,0.23583781757310257
5963,2014-11-02 05:00:00,2014-11-02 07:30:00,6029.0,5072.765072765073,956.2349272349275,0.06346819240030514,0.23291629850237716
5964,2014-11-02 05:30:00,2014-11-02 08:00:00,6280.0,5530.14553014553,749.8544698544702,0.049770099804417586,0.22986386185741117
5965,2014-11-02 06:00:00,2014-11-02 08:30:00,8771.0,9147.609147609148,376.60914760914784,0.024996683513004447,0.22650538352389632
5966,2014-11-02 06:30:00,2014-11-02 09:00:00,10151.0,11018.71101871102,867.7110187110193,0.057592593948292026,0.22378098369203173
5967,2014-11-02 07:00:00,2014-11-02 09:30:00,12501.0,14074.844074844075,1573.8440748440753,0.10446077183054339,0.22188701207518272
5968,2014-11-02 07:30:00,2014-11-02 10:00:00,13990.0,15426.195426195427,1436.195426195427,0.09532461640759043,0.2199094746428766
5969,2014-11-02 08:00:00,2014-11-02 10:30:00,16534.0,18627.85862785863,2093.85862785863,0.13897570405240098,0.21866433971071542
5970,2014-11-02 08:30:00,2014-11-02 11:00:00,17133.0,18461.53846153846,1328.538461538461,0.08817909938925787,0.21668729061493577
5971,2014-11-02 09:00:00,2014-11-02 11:30:00,18775.0,20415.800415800415,1640.800415800415,0.10890486585932527,0.21507859770813562
5972,2014-11-02 09:30:00,2014-11-02 12:00:00,18985.0,20665.280665280665,1680.2806652806648,0.11152528893597465,0.2135557549320744
5973,2014-11-02 10:00:00,2014-11-02 12:30:00,19911.0,21288.98128898129,1377.9812889812893,0.09146076877361153,0.21178626237905324
5974,2014-11-02 10:30:00,2014-11-02 13:00:00,19123.0,20207.90020790021,1084.9002079002094,0.07200809463135711,0.20978943141122902
5975,2014-11-02 11:00:00,2014-11-02 13:30:00,19524.0,17172.55717255717,2351.4428274428283,0.15607234324938363,0.20903285270472416
5976,2014-11-02 11:30:00,2014-11-02 14:00:00,19640.0,17463.617463617466,2176.3825363825345,0.14445306443178563,0.20813591120093333
5977,2014-11-02 12:00:00,2014-11-02 14:30:00,18364.0,17920.99792099792,443.002079002079,0.029403382352014285,0.20568752039478375
5978,2014-11-02 12:30:00,2014-11-02 15:00:00,17940.0,17359.66735966736,580.3326403326391,0.03851842536155343,0.20342847857001034
5979,2014-11-02 13:00:00,2014-11-02 15:30:00,17949.0,16881.49688149688,1067.5031185031185,0.07085339740621738,0.2016608108211598
5980,2014-11-02 13:30:00,2014-11-02 16:00:00,17288.0,15509.35550935551,1778.6444906444904,0.11805399230751287,0.20056072110387496
5981,2014-11-02 14:00:00,2014-11-02 16:30:00,16326.0,16964.656964656966,638.656964656966,0.042389586445930695,0.19850655052390165
5982,2014-11-02 14:30:00,2014-11-02 17:00:00,17522.0,18004.158004158005,482.1580041580055,0.0320022790463595,0.19637188037675365
5983,2014-11-02 15:00:00,2014-11-02 17:30:00,19243.0,19542.619542619545,299.6195426195445,0.01988665152909308,0.1941378901381757
5984,2014-11-02 15:30:00,2014-11-02 18:00:00,20291.0,20124.740124740125,166.25987525987512,0.011035168713150365,0.19184910612036288
5985,2014-11-02 16:00:00,2014-11-02 18:30:00,21649.0,17629.93762993763,4019.062370062369,0.2667572753377123,0.19277389833292274
5986,2014-11-02 16:30:00,2014-11-02 19:00:00,22839.0,22037.42203742204,801.5779625779614,0.053203143813051475,0.19107181596072922
5987,2014-11-02 17:00:00,2014-11-02 19:30:00,21772.0,22203.742203742204,431.74220374220386,0.02865603051509313,0.18911499926861308
5988,2014-11-02 17:30:00,2014-11-02 20:00:00,20994.0,16507.276507276507,4486.723492723493,0.29779735269299884,0.19040883680937962
5989,2014-11-02 18:00:00,2014-11-02 20:30:00,19774.0,16548.856548856547,3225.1434511434527,0.2140624853221531,0.19068711502717692
5990,2014-11-02 18:30:00,2014-11-02 21:00:00,18398.0,17879.41787941788,518.5821205821194,0.034419857366680386,0.18887005389158978
5991,2014-11-02 19:00:00,2014-11-02 21:30:00,17764.0,17671.51767151767,92.48232848232874,0.006138330707828871,0.18676968925729368
5992,2014-11-02 19:30:00,2014-11-02 22:00:00,17334.0,15509.35550935551,1824.6444906444904,0.12110715086432929,0.18602352404828268
5993,2014-11-02 20:00:00,2014-11-02 22:30:00,15431.0,14178.794178794178,1252.2058212058218,0.08311267212847556,0.18486722234131858
5994,2014-11-02 20:30:00,2014-11-02 23:00:00,12958.0,12848.232848232848,109.76715176715152,0.007285576492940093,0.18289409294300327
5995,2014-11-02 21:00:00,2014-11-02 23:30:00,10224.0,13887.733887733888,3663.733887733888,0.24317305367897774,0.18355649910493704
5996,2014-11-02 21:30:00,2014-11-03 00:00:00,8771.0,12515.592515592516,3744.592515592516,0.24853988436460825,0.1842628402490639
5997,2014-11-02 22:00:00,2014-11-03 00:30:00,6045.0,9064.449064449065,3019.449064449065,0.20040992930421675,0.18443646486256018
5998,2014-11-02 22:30:00,2014-11-03 01:00:00,4413.0,5530.14553014553,1117.1455301455298,0.07414831379506587,0.1832631866597145
5999,2014-11-02 23:00:00,2014-11-03 01:30:00,3235.0,4241.1642411642415,1006.1642411642415,0.0667821513581151,0.182037070498645
6000,2014-11-02 23:30:00,2014-11-03 02:00:00,2688.0,3284.8232848232847,596.8232848232847,0.03961295910794543,0.1805534860049919
6001,2014-11-03 00:00:00,2014-11-03 02:30:00,1983.0,2785.862785862786,802.862785862786,0.05328842140448754,0.17924147502972898
6002,2014-11-03 00:30:00,2014-11-03 03:00:00,1756.0,2245.322245322245,489.3222453222452,0.03247779131187461,0.17774388642036312
6003,2014-11-03 01:00:00,2014-11-03 03:30:00,1683.0,1787.9417879417879,104.94178794178788,0.006965302561349629,0.17601885021976704
6004,2014-11-03 01:30:00,2014-11-03 04:00:00,2140.0,2286.902286902287,146.90228690228696,0.009750347266774278,0.17435616519023706
6005,2014-11-03 02:00:00,2014-11-03 04:30:00,2288.0,2286.902286902287,1.09771309771304,7.285852472200037e-05,0.1726305878965191
6006,2014-11-03 02:30:00,2014-11-03 05:00:00,2948.0,2744.2827442827443,203.71725571725574,0.013521327879658615,0.1710706931904715
6007,2014-11-03 03:00:00,2014-11-03 05:30:00,4813.0,4449.064449064449,363.93555093555096,0.024155498727577655,0.16964433207918123
6008,2014-11-03 03:30:00,2014-11-03 06:00:00,8044.0,6611.226611226612,1432.7733887733884,0.09509748547635472,0.168927535477231
6009,2014-11-03 04:00:00,2014-11-03 06:30:00,12885.0,11808.731808731809,1076.268191268191,0.07143516168695214,0.1679990366792283
6010,2014-11-03 04:30:00,2014-11-03 07:00:00,14627.0,14303.534303534303,323.46569646569696,0.021469392586974403,0.16661668154628254
6011,2014-11-03 05:00:00,2014-11-03 07:30:00,18111.0,17422.03742203742,688.9625779625785,0.045728521526798696,0.16548688565824995
6012,2014-11-03 05:30:00,2014-11-03 08:00:00,18266.0,18461.53846153846,195.53846153846098,0.012978476674627582,0.16407477076025345
6013,2014-11-03 06:00:00,2014-11-03 08:30:00,18384.0,18087.318087318086,296.6819126819137,0.019691672181683564,0.16275015517696384
6014,2014-11-03 06:30:00,2014-11-03 09:00:00,18104.0,17879.41787941788,224.5821205821194,0.014906191807897234,0.16140611914633599
6015,2014-11-03 07:00:00,2014-11-03 09:30:00,17357.0,17311.157311157313,45.842688842687494,0.003042717341467903,0.1599794218327786
6016,2014-11-03 07:30:00,2014-11-03 10:00:00,16008.0,15343.035343035343,664.9646569646575,0.04413570722591594,0.15894510295236017
6017,2014-11-03 08:00:00,2014-11-03 10:30:00,16379.0,16382.536382536382,3.536382536382007,0.00023472036089414885,0.15754058629225873
6018,2014-11-03 08:30:00,2014-11-03 11:00:00,15351.0,15176.715176715177,174.28482328482278,0.011567808685549841,0.15626012333079636
6019,2014-11-03 09:00:00,2014-11-03 11:30:00,16770.0,16424.116424116426,345.88357588357394,0.02295733476893896,0.15510096864764972
6020,2014-11-03 09:30:00,2014-11-03 12:00:00,16711.0,16632.01663201663,78.98336798336823,0.005242364039230436,0.15380908412516336
6021,2014-11-03 10:00:00,2014-11-03 12:30:00,17011.0,16133.056133056134,877.9438669438659,0.05827177890791636,0.1529925259609134
6022,2014-11-03 10:30:00,2014-11-03 13:00:00,16373.0,15509.35550935551,863.6444906444904,0.057322686231708185,0.1521817646072761
6023,2014-11-03 11:00:00,2014-11-03 13:30:00,17097.0,16507.276507276507,589.7234927234931,0.03914172452096507,0.15123184830402978
6024,2014-11-03 11:30:00,2014-11-03 14:00:00,17364.0,16798.336798336797,565.6632016632029,0.03754477053117772,0.15028445598925597
6025,2014-11-03 12:00:00,2014-11-03 14:30:00,18333.0,18087.318087318086,245.68191268191367,0.01630664856434363,0.14917720138243856
6026,2014-11-03 12:30:00,2014-11-03 15:00:00,18428.0,18128.89812889813,299.1018711018696,0.019852292111184184,0.14811716114251022
6027,2014-11-03 13:00:00,2014-11-03 15:30:00,16974.0,16257.796257796257,716.2037422037429,0.047536599650723745,0.1472994330003006
6028,2014-11-03 13:30:00,2014-11-03 16:00:00,16139.0,15696.465696465697,442.53430353430304,0.029372334685229307,0.14634840801388874
6029,2014-11-03 14:00:00,2014-11-03 16:30:00,15205.0,15114.345114345115,90.65488565488522,0.006017037822922307,0.14522575705236096
6030,2014-11-03 14:30:00,2014-11-03 17:00:00,17392.0,17588.357588357587,196.3575883575868,0.013032844588908708,0.1441766069534447
6031,2014-11-03 15:00:00,2014-11-03 17:30:00,20141.0,17796.257796257796,2344.742203742204,0.155627602671393,0.14426677227405846
6032,2014-11-03 15:30:00,2014-11-03 18:00:00,22581.0,22744.282744282744,163.2827442827438,0.010837567562767937,0.1432243566122515
6033,2014-11-03 16:00:00,2014-11-03 18:30:00,23098.0,21517.67151767152,1580.3284823284812,0.1048911614869977,0.14292720006089296
6034,2014-11-03 16:30:00,2014-11-03 19:00:00,23154.0,24573.804573804573,1419.804573804573,0.09423670616344586,0.14255265780014334
6035,2014-11-03 17:00:00,2014-11-03 19:30:00,22688.0,23659.04365904366,971.0436590436584,0.06445109253590137,0.14195646264545447
6036,2014-11-03 17:30:00,2014-11-03 20:00:00,22047.0,23783.783783783783,1736.7837837837833,0.11527557110433567,0.14175433467923387
6037,2014-11-03 18:00:00,2014-11-03 20:30:00,21283.0,21288.98128898129,5.981288981289254,0.00039699616595684776,0.14069149754755508
6038,2014-11-03 18:30:00,2014-11-03 21:00:00,21070.0,21954.261954261954,884.2619542619541,0.05869112939395841,0.14007955450163276
6039,2014-11-03 19:00:00,2014-11-03 21:30:00,19910.0,21122.661122661124,1212.661122661124,0.08048797137329143,0.13963813536734873
6040,2014-11-03 19:30:00,2014-11-03 22:00:00,20541.0,21580.04158004158,1039.0415800415794,0.06896431936939112,0.13911847495559906
6041,2014-11-03 20:00:00,2014-11-03 22:30:00,18105.0,18004.158004158005,100.8419958419945,0.006693187010683271,0.13815186701439527
6042,2014-11-03 20:30:00,2014-11-03 23:00:00,14554.0,15758.83575883576,1204.8357588357594,0.07996857840538679,0.13773024898099667
6043,2014-11-03 21:00:00,2014-11-03 23:30:00,12695.0,13804.573804573805,1109.5738045738053,0.0736457555620403,0.137269209459997
6044,2014-11-03 21:30:00,2014-11-04 00:00:00,10667.0,11226.611226611227,559.6112266112268,0.03714308271779554,0.13655402284040985
6045,2014-11-03 22:00:00,2014-11-04 00:30:00,8479.0,8981.28898128898,502.2889812889807,0.03333843263515325,0.13582199737796122
6046,2014-11-03 22:30:00,2014-11-04 01:00:00,6005.0,7110.18711018711,1105.1871101871102,0.07335459744241254,0.13538208611080946
6047,2014-11-03 23:00:00,2014-11-04 01:30:00,3899.0,4158.004158004158,259.00415800415794,0.017190886114378794,0.13455557422272252
6048,2014-11-03 23:30:00,2014-11-04 02:00:00,3111.0,3284.8232848232847,173.82328482328467,0.011537174987655385,0.13370127978359014
6049,2014-11-04 00:00:00,2014-11-04 02:30:00,2526.0,2619.5426195426194,93.54261954261938,0.006208705419208051,0.13282202065004264
6050,2014-11-04 00:30:00,2014-11-04 03:00:00,2112.0,2245.322245322245,133.32224532224518,0.008848999002599774,0.1319728903647862
6051,2014-11-04 01:00:00,2014-11-04 03:30:00,1885.0,1829.5218295218297,55.47817047817034,0.0036822532806944645,0.13110016494244542
6052,2014-11-04 01:30:00,2014-11-04 04:00:00,1921.0,2079.002079002079,158.00207900207897,0.010487073902173478,0.13028521162460577
6053,2014-11-04 02:00:00,2014-11-04 04:30:00,2267.0,2120.5821205821208,146.41787941787925,0.009718195682948075,0.1294760370209705
6054,2014-11-04 02:30:00,2014-11-04 05:00:00,2413.0,2453.222453222453,40.22245322245317,0.002669685374614798,0.1286306613433281
6055,2014-11-04 03:00:00,2014-11-04 05:30:00,4413.0,4449.064449064449,36.064449064449036,0.002393706114304178,0.12779465501730808
6056,2014-11-04 03:30:00,2014-11-04 06:00:00,7168.0,6694.386694386694,473.6133056133058,0.0314351416664211,0.12716071085052594
6057,2014-11-04 04:00:00,2014-11-04 06:30:00,12160.0,12141.372141372141,18.627858627858586,0.0012363870861915836,0.1263376760546806
6058,2014-11-04 04:30:00,2014-11-04 07:00:00,14845.0,15925.155925155925,1080.1559251559247,0.07169320229534257,0.1259828418094901
6059,2014-11-04 05:00:00,2014-11-04 07:30:00,18403.0,19168.39916839917,765.3991683991699,0.05080184826908892,0.1254978031414875
6060,2014-11-04 05:30:00,2014-11-04 08:00:00,18445.0,19958.41995841996,1513.4199584199596,0.10045024121970948,0.12533724184711714
6061,2014-11-04 06:00:00,2014-11-04 08:30:00,19018.0,19916.839916839916,898.8399168399155,0.05965871268060738,0.12491890726643874
6062,2014-11-04 06:30:00,2014-11-04 09:00:00,18105.0,19209.97920997921,1104.9792099792103,0.07334079847939703,0.12459246353993846
6063,2014-11-04 07:00:00,2014-11-04 09:30:00,17459.0,18295.218295218296,836.2182952182957,0.05550232703069937,0.12415793437950301
6064,2014-11-04 07:30:00,2014-11-04 10:00:00,16381.0,17089.39708939709,708.3970893970909,0.047018448589490607,0.12367581259331543
6065,2014-11-04 08:00:00,2014-11-04 10:30:00,16623.0,16424.116424116422,198.88357588357758,0.013200501989547628,0.12298963053987588
6066,2014-11-04 08:30:00,2014-11-04 11:00:00,16144.0,16049.89604989605,94.10395010395041,0.0062459626193500165,0.12226899061444053
6067,2014-11-04 09:00:00,2014-11-04 11:30:00,17318.0,17463.617463617466,145.61746361746555,0.00966506967533842,0.12157816901358715
6068,2014-11-04 09:30:00,2014-11-04 12:00:00,17658.0,17629.93762993763,28.062370062369155,0.0018625840278363275,0.12084819593440571
6069,2014-11-04 10:00:00,2014-11-04 12:30:00,17108.0,17588.357588357587,480.3575883575868,0.03188278002664481,0.12030901159557082
6070,2014-11-04 10:30:00,2014-11-04 13:00:00,16178.0,16424.116424116422,246.11642411642242,0.016335488397045912,0.11968266507027851
6071,2014-11-04 11:00:00,2014-11-04 13:30:00,17973.0,17255.717255717256,717.2827442827438,0.047608216268774275,0.11925108154452099
6072,2014-11-04 11:30:00,2014-11-04 14:00:00,18152.0,17796.257796257796,355.74220374220386,0.023611681595135582,0.11868179940196513
6073,2014-11-04 12:00:00,2014-11-04 14:30:00,18445.0,18419.95841995842,25.041580041579437,0.0016620850952206807,0.11798937505695481
6074,2014-11-04 12:30:00,2014-11-04 15:00:00,18556.0,18711.01871101871,155.01871101871075,0.01028905878290059,0.11735584378475447
6075,2014-11-04 13:00:00,2014-11-04 15:30:00,16865.0,16216.216216216217,648.7837837837833,0.04306173393441709,0.11692137530609754
6076,2014-11-04 13:30:00,2014-11-04 16:00:00,14505.0,14553.014553014553,48.0145530145528,0.0031868705084368933,0.1162601281851809
6077,2014-11-04 14:00:00,2014-11-04 16:30:00,13471.0,13887.733887733888,416.73388773388797,0.027659883375001946,0.11574798804176946
6078,2014-11-04 14:30:00,2014-11-04 17:00:00,15853.0,17255.717255717256,1402.7172557172562,0.09310256939319944,0.11561784195758228
6079,2014-11-04 15:00:00,2014-11-04 17:30:00,18369.0,20124.740124740125,1755.7401247401249,0.11653376055209184,0.11562307577812235
6080,2014-11-04 15:30:00,2014-11-04 18:00:00,20968.0,22952.182952182953,1984.1829521829532,0.13169619910318764,0.1157144003424693
6081,2014-11-04 16:00:00,2014-11-04 18:30:00,22239.0,24033.264033264033,1794.264033264033,0.11909070839886973,0.11573347552922862
6082,2014-11-04 16:30:00,2014-11-04 19:00:00,22626.0,24823.284823284823,2197.284823284823,0.1458404121733672,0.11590261562273503
6083,2014-11-04 17:00:00,2014-11-04 19:30:00,22924.0,24948.024948024948,2024.0249480249477,0.1343406323754839,0.11600562130291799
6084,2014-11-04 17:30:00,2014-11-04 20:00:00,22853.0,23700.623700623702,847.6237006237025,0.0562593381417315,0.11567369750757805
6085,2014-11-04 18:00:00,2014-11-04 20:30:00,22393.0,23243.243243243243,850.2432432432433,0.05643320507572708,0.11534640196928053
6086,2014-11-04 18:30:00,2014-11-04 21:00:00,23088.0,23659.04365904366,571.0436590436584,0.03790188769401954,0.11492088266007579
6087,2014-11-04 19:00:00,2014-11-04 21:30:00,22431.0,23659.04365904366,1228.0436590436584,0.08150895664681045,0.11473830382940221
6088,2014-11-04 19:30:00,2014-11-04 22:00:00,22239.0,22619.54261954262,380.5426195426189,0.025257759893258236,0.11425199652540144
6089,2014-11-04 20:00:00,2014-11-04 22:30:00,19918.0,23284.823284823284,3366.8232848232838,0.22346620263797706,0.11484234358546941
6090,2014-11-04 20:30:00,2014-11-04 23:00:00,17675.0,18877.338877338876,1202.338877338876,0.07980285285957014,0.11465395922672804
6091,2014-11-04 21:00:00,2014-11-04 23:30:00,14953.0,16216.216216216217,1263.2162162162167,0.08384346520977808,0.11448919722663739
6092,2014-11-04 21:30:00,2014-11-05 00:00:00,12025.0,13264.033264033264,1239.0332640332635,0.08223836983181143,0.11431765027240959
6093,2014-11-04 22:00:00,2014-11-05 00:30:00,8767.0,9896.049896049895,1129.0498960498953,0.07493844241733516,0.1141092946752928
6094,2014-11-04 22:30:00,2014-11-05 01:00:00,6670.0,8066.528066528067,1396.528066528067,0.09269177426422708,0.11399657088365558
6095,2014-11-04 23:00:00,2014-11-05 01:30:00,5197.0,6278.586278586278,1081.5862785862782,0.07178813916088943,0.11377558433013327
6096,2014-11-04 23:30:00,2014-11-05 02:00:00,4289.0,4656.9646569646575,367.9646569646575,0.02442292263081868,0.11331020588378267
6097,2014-11-05 00:00:00,2014-11-05 02:30:00,3186.0,3679.83367983368,493.83367983368,0.03277722880931165,0.11289293657251598
6098,2014-11-05 00:30:00,2014-11-05 03:00:00,2747.0,2827.4428274428274,80.44282744282737,0.0053392327595994426,0.11233853603739785
6099,2014-11-05 01:00:00,2014-11-05 03:30:00,2257.0,2536.3825363825363,279.3825363825363,0.01854346046916115,0.11185753564986843
6100,2014-11-05 01:30:00,2014-11-05 04:00:00,2397.0,2577.962577962578,180.96257796257805,0.01201103137760874,0.11134811470970385
6101,2014-11-05 02:00:00,2014-11-05 04:30:00,2205.0,2286.902286902287,81.90228690228696,0.00543610147996848,0.11081049027706559
6102,2014-11-05 02:30:00,2014-11-05 05:00:00,2625.0,2494.802494802495,130.19750519750505,0.008641600588476342,0.11029448578368889
6103,2014-11-05 03:00:00,2014-11-05 05:30:00,4404.0,4490.64449064449,86.64449064449036,0.0057508558263527215,0.1097691409095314
6104,2014-11-05 03:30:00,2014-11-05 06:00:00,7007.0,6985.446985446985,21.55301455301469,0.0014305384958201181,0.10922744789746286
6105,2014-11-05 04:00:00,2014-11-05 06:30:00,12065.0,11767.151767151767,297.84823284823324,0.019769084364200655,0.10878238141222274
6106,2014-11-05 04:30:00,2014-11-05 07:00:00,15803.0,15966.735966735967,163.73596673596694,0.010867649302141841,0.10829765501563818
6107,2014-11-05 05:00:00,2014-11-05 07:30:00,19844.0,20332.640332640334,488.64033264033424,0.03243253071318378,0.10792393519148816
