input_index,input_timestamp,target_timestamp,target,prediction,predicted_day,predicted_slot,absolute_error,normalized_absolute_error,rolling_mape
1512,2014-08-01 11:30:00,2014-08-01 14:00:00,17407.0,16548.856548856547,4.029711831320212,47.35691527586174,858.1434511434527,0.05734434747534782,0.2878236831394894
1513,2014-08-01 12:00:00,2014-08-01 14:30:00,17037.0,22869.02286902287,4.113166521953801,20.976972197833806,5832.022869022869,0.3897175296738543,0.2919676220558688
1514,2014-08-01 12:30:00,2014-08-01 15:00:00,16651.0,13804.573804573805,3.823782034958839,6.359749714249883,2846.4261954261947,0.19020881951141994,0.28359505294215825
1515,2014-08-01 13:00:00,2014-08-01 15:30:00,15324.0,24074.844074844073,4.037016961832256,15.949292404972518,8750.844074844073,0.5847640539140596,0.3008018117038999
1516,2014-08-01 13:30:00,2014-08-01 16:00:00,12987.0,19209.97920997921,4.029711831320212,17.178351814532935,6222.97920997921,0.41584269118807216,0.3094134338702041
1517,2014-08-01 14:00:00,2014-08-01 16:30:00,12845.0,7969.507969507969,3.8792041322323687,18.38602458874772,4875.492030492031,0.32579856985133293,0.3126105771668116
1518,2014-08-01 14:30:00,2014-08-01 17:00:00,15439.0,14407.484407484408,4.152923726629019,18.559020055414546,1031.5155925155923,0.06892972088132297,0.29984511226921506
1519,2014-08-01 15:00:00,2014-08-01 17:30:00,18280.0,13492.723492723493,2.3244760188776126,2.3183669319493982,4787.276507276507,0.3199036794233397,0.29764616835415453
1520,2014-08-01 15:30:00,2014-08-01 18:00:00,20439.0,18212.05821205821,4.029711831320212,21.983529630470887,2226.941787941789,0.1488125598639087,0.2861679119253614
1521,2014-08-01 16:00:00,2014-08-01 18:30:00,22588.0,26237.006237006237,4.2369483010216005,3.6258027346358377,3649.006237006237,0.24384021263085712,0.27831771627367635
1522,2014-08-01 16:30:00,2014-08-01 19:00:00,24047.0,26320.16632016632,3.9682789747301217,8.510888382881394,2273.1663201663214,0.1519014555890197,0.266767319669463
1523,2014-08-01 17:00:00,2014-08-01 19:30:00,23745.0,24116.424116424118,3.8154039007818206,0.44601141465190614,371.4241164241175,0.024819945388580667,0.25209380083683686
1524,2014-08-01 17:30:00,2014-08-01 20:00:00,22420.0,11081.081081081082,4.091061956588097,30.52889546675792,11338.918918918918,0.7577088721179163,0.26535646164560617
1525,2014-08-01 18:00:00,2014-08-01 20:30:00,23260.0,15743.243243243243,4.029711831320212,23.978832301940862,7516.756756756757,0.502297734455439,0.26833079548672306
1526,2014-08-01 18:30:00,2014-08-01 21:00:00,23454.0,14885.654885654887,3.9347308189645727,18.737336003782968,8568.345114345113,0.5725687923982868,0.2731149527852016
1527,2014-08-01 19:00:00,2014-08-01 21:30:00,22822.0,15343.035343035343,4.002209890614963,15.743612047016489,7478.9646569646575,0.4997723253301774,0.275615163898477
1528,2014-08-01 19:30:00,2014-08-01 22:00:00,23704.0,19209.97920997921,3.956947746519143,17.20339354491854,4494.02079002079,0.30030723814416127,0.27170899448673397
1529,2014-08-01 20:00:00,2014-08-01 22:30:00,24940.0,25197.505197505197,3.907367377696768,31.373355115402696,257.50519750519743,0.017207458150231402,0.25979088999038685
1530,2014-08-01 20:30:00,2014-08-01 23:00:00,25951.0,17837.837837837837,4.467515923504867,18.424940826027274,8113.162162162163,0.5421517690672187,0.26218443886488857
1531,2014-08-01 21:00:00,2014-08-01 23:30:00,25479.0,15218.295218295218,4.029711831320212,41.255408828326395,10260.704781704782,0.6856585802292423,0.2681678472262123
1532,2014-08-01 21:30:00,2014-08-02 00:00:00,25234.0,26320.16632016632,3.964413458898561,44.112837240495985,1086.1663201663214,0.0725816864262539,0.25905877606858946
1533,2014-08-01 22:00:00,2014-08-02 00:30:00,23378.0,24532.224532224533,4.032687971321022,30.506101669024368,1154.2245322245326,0.07712959010787807,0.25148240024178564
1534,2014-08-01 22:30:00,2014-08-02 01:00:00,22180.0,26029.10602910603,4.083310383668313,1.2183067511367263,3849.106029106031,0.25721162738980663,0.24889904881476885
1535,2014-08-01 23:00:00,2014-08-02 01:30:00,20497.0,10893.970893970894,3.9979626882033306,3.6388460271640994,9603.029106029106,0.6417102375345829,0.25542562259371865
1536,2014-08-01 23:30:00,2014-08-02 02:00:00,18933.0,9272.349272349273,3.9346506637076155,3.1329219277304756,9660.650727650727,0.64556072930022,0.2622340995591841
1537,2014-08-02 00:00:00,2014-08-02 02:30:00,17041.0,16798.336798336797,4.914201453344337,3.9682104960002245,242.66320166320293,0.016215660606759007,0.25641041398225456
1538,2014-08-02 00:30:00,2014-08-02 03:00:00,14983.0,16049.89604989605,4.963045164653545,13.519081224633874,1066.8960498960496,0.07129397506185452,0.25266384854693535
1539,2014-08-02 01:00:00,2014-08-02 03:30:00,12488.0,16278.58627858628,4.963045164653545,43.17418221270959,3790.586278586279,0.2533011192999251,0.25350741035208735
1540,2014-08-02 01:30:00,2014-08-02 04:00:00,10554.0,18807.309333625122,4.963045164653545,32.44599166807982,8253.309333625122,0.5515169260084626,0.2608111106885692
1541,2014-08-02 02:00:00,2014-08-02 04:30:00,6425.0,18494.802494802494,4.963045164653545,25.42506781125587,12069.802494802494,0.8065492398718691,0.27430784445131035
1542,2014-08-02 02:30:00,2014-08-02 05:00:00,4384.0,20665.280665280665,4.963045164653545,42.84521147405819,16281.280665280665,1.0879759259008124,0.29377673621184075
1543,2014-08-02 03:00:00,2014-08-02 05:30:00,3611.0,25696.465696465697,5.242823816998371,33.1912386935031,22085.465696465697,1.4758332273764463,0.3207967331557394
1544,2014-08-02 03:30:00,2014-08-02 06:00:00,3904.0,12474.012474012474,4.963045164653545,19.09599702827281,8570.012474012474,0.5726802115928331,0.3301540906945332
1545,2014-08-02 04:00:00,2014-08-02 06:30:00,5204.0,16923.076923076922,4.963045164653545,23.68417224843337,11719.076923076922,0.7831124484744374,0.3428582008884843
1546,2014-08-02 04:30:00,2014-08-02 07:00:00,5624.0,16091.476091476092,4.722693492789,31.58489116919866,10467.476091476092,0.6994758106930528,0.35362856684817795
1547,2014-08-02 05:00:00,2014-08-02 07:30:00,7264.0,18212.05821205821,5.044074813782736,32.57899769112467,10948.058212058211,0.731590101230817,0.364101252232029
1548,2014-08-02 05:30:00,2014-08-02 08:00:00,7501.0,3617.4636174636175,5.173360949572522,4.648611608744783,3883.5363825363825,0.2595123920791815,0.3655281927882422
1549,2014-08-02 06:00:00,2014-08-02 08:30:00,9344.0,9729.72972972973,5.151145431363566,14.889776795212915,385.72972972973,0.025775899849518304,0.3618195849656772
1550,2014-08-02 06:30:00,2014-08-02 09:00:00,10021.0,13180.87318087318,4.963045164653545,25.61147372232467,3159.873180873181,0.21115451667268342,0.36125618181967556
1551,2014-08-02 07:00:00,2014-08-02 09:30:00,12227.0,21122.66112266112,6.229522929844352,2.205117020879796,8895.66112266112,0.5944412694184247,0.3665928903247118
1552,2014-08-02 07:30:00,2014-08-02 10:00:00,12203.0,13804.573804573803,5.480663794434631,30.226449181954173,1601.5738045738035,0.10702313772192644,0.3632196944157581
1553,2014-08-02 08:00:00,2014-08-02 10:30:00,14669.0,25155.925155925157,5.051982709765473,7.682228370049923,10486.925155925157,0.7007754697516303,0.3691762864644148
1554,2014-08-02 08:30:00,2014-08-02 11:00:00,14849.0,9334.719334719335,5.118642633801899,20.477518156914254,5514.280665280665,0.36848480999895955,0.36921304558049134
1555,2014-08-02 09:00:00,2014-08-02 11:30:00,16363.0,10062.370062370062,4.954609056181494,23.59163024108994,6300.629937629938,0.4210316025550279,0.36950191288024753
1556,2014-08-02 09:30:00,2014-08-02 12:00:00,16489.0,17629.93762993763,6.300570874216002,12.540600285313939,1140.9376299376308,0.07624170971842122,0.3640828830397344
1557,2014-08-02 10:00:00,2014-08-02 12:30:00,17237.0,13388.773388773388,4.963045164653545,30.71080472292936,3848.2266112266116,0.25715286140565063,0.3614755402381523
1558,2014-08-02 10:30:00,2014-08-02 13:00:00,17955.0,16444.906444906446,4.963045164653545,35.4083118779655,1510.0935550935537,0.10091008610294949,0.3562275236876654
1559,2014-08-02 11:00:00,2014-08-02 13:30:00,17713.0,13762.993762993763,2.045692284041244,8.071654098973076,3950.006237006237,0.2639541557799662,0.3537863337914397
1560,2014-08-02 11:30:00,2014-08-02 14:00:00,17418.0,18295.218295218296,2.7025780656068314,42.197126201980744,877.2182952182957,0.058618999732156826,0.3484159065612921
1561,2014-08-02 12:00:00,2014-08-02 14:30:00,17679.0,9334.719334719335,4.963045164653545,17.14869406390571,8344.280665280665,0.5575959698394205,0.3505966650259256
1562,2014-08-02 12:30:00,2014-08-02 15:00:00,18014.0,16923.076923076922,6.136196912996834,15.126417976851474,1090.923076923078,0.07289955066206634,0.34547334061579693
1563,2014-08-02 13:00:00,2014-08-02 15:30:00,18031.0,12266.112266112266,4.812448864362818,41.18165729797981,5764.887733887734,0.38523130943659234,0.3450259212863393
1564,2014-08-02 13:30:00,2014-08-02 16:00:00,17643.0,16486.486486486487,5.385003723079262,21.617888613935783,1156.5135135135133,0.07728254837869511,0.3403542607915992
1565,2014-08-02 14:00:00,2014-08-02 16:30:00,17167.0,14656.964656964657,5.0341893848997925,9.712004494268923,2510.0353430353425,0.16772992754839683,0.33724711580167804
1566,2014-08-02 14:30:00,2014-08-02 17:00:00,18409.0,9334.719334719335,4.963045164653545,17.516296381164175,9074.280665280665,0.6063772937558646,0.33987386941014375
1567,2014-08-02 15:00:00,2014-08-02 17:30:00,20034.0,22577.96257796258,6.17263135421586,1.9263309143504006,2543.9625779625785,0.16999707198206093,0.3360351846380847
1568,2014-08-02 15:30:00,2014-08-02 18:00:00,21113.0,12266.112266112266,5.18781553733351,20.236313106755016,8846.887733887734,0.5911820495879354,0.3375827856840442
1569,2014-08-02 16:00:00,2014-08-02 18:30:00,21487.0,18212.05821205821,4.94736225366,21.199966094123464,3274.941787941789,0.21884383036313243,0.3341340708559198
1570,2014-08-02 16:30:00,2014-08-02 19:00:00,22872.0,20582.120582120584,0.7658514429317661,45.334703968466364,2289.879417879416,0.15301828714133428,0.3295848004047889
1571,2014-08-02 17:00:00,2014-08-02 19:30:00,22995.0,20665.280665280665,3.2348679976002304,25.341104480638037,2329.719334719335,0.15568053904294016,0.32520889795644914
1572,2014-08-02 17:30:00,2014-08-02 20:00:00,20896.0,9334.719334719335,4.963045164653545,20.11161263343459,11561.280665280665,0.7725679137287361,0.3291138170335867
1573,2014-08-02 18:00:00,2014-08-02 20:30:00,21411.0,16486.486486486487,6.182154778104842,15.928177208429823,4924.513513513513,0.3290743682652171,0.32740496135617586
1574,2014-08-02 18:30:00,2014-08-02 21:00:00,21273.0,15301.455301455302,2.991682177527226,42.08819029376541,5971.544698544698,0.3990408989331957,0.32661854463794243
1575,2014-08-02 19:00:00,2014-08-02 21:30:00,21628.0,15467.775467775467,3.1344142220942994,43.62595797320925,6160.224532224533,0.41164918945817763,0.32591499869697416
1576,2014-08-02 19:30:00,2014-08-02 22:00:00,21872.0,17172.55717255717,5.79982184138467,2.4703103403901685,4699.442827442828,0.31403430519492886,0.32405603094265073
1577,2014-08-02 20:00:00,2014-08-02 22:30:00,23457.0,17463.617463617466,4.2012035532059215,41.80138777227441,5993.382536382534,0.40050018474306187,0.3228470812693685
1578,2014-08-02 20:30:00,2014-08-02 23:00:00,24958.0,5363.825363825364,4.963045164653545,45.93046203929823,19594.174636174637,1.3093558627432964,0.33136090684610786
1579,2014-08-02 21:00:00,2014-08-02 23:30:00,24984.0,18045.738045738046,4.963045164653545,13.139118780730124,6938.261954261954,0.4636405531616331,0.33038957527140744
1580,2014-08-02 21:30:00,2014-08-03 00:00:00,24613.0,13555.093555093556,4.644014319774026,2.6871353571768903,11057.906444906444,0.7389305700365959,0.3324726985231784
1581,2014-08-02 22:00:00,2014-08-03 00:30:00,23468.0,16756.756756756757,5.151145431363566,46.56503680443724,6711.243243243243,0.4484703157954724,0.3317085897399193
1582,2014-08-02 22:30:00,2014-08-03 01:00:00,22125.0,14469.85446985447,4.8329276990501295,2.44215283272973,7655.14553014553,0.5115453886760926,0.33192655062755194
1583,2014-08-02 23:00:00,2014-08-03 01:30:00,22220.0,20291.06029106029,4.368031012018037,2.6831675720545656,1928.9397089397098,0.12889894898230028,0.32822763002322203
1584,2014-08-02 23:30:00,2014-08-03 02:00:00,20171.0,2536.3825363825363,6.293316105772355,37.320515856493884,17634.617463617462,1.1784109405963064,0.33560656459287375
1585,2014-08-03 00:00:00,2014-08-03 02:30:00,17690.0,16632.01663201663,6.021374517386134,3.9374122214122336,1057.9833679833682,0.0706983963997357,0.3323761681907702
1586,2014-08-03 00:30:00,2014-08-03 03:00:00,14908.0,17422.03742203742,5.954217742099987,5.923782109414119,2514.0374220374215,0.1679973614006429,0.3307757228158822
1587,2014-08-03 01:00:00,2014-08-03 03:30:00,13465.0,14802.494802494803,6.003621502013122,14.702352356238313,1337.4948024948026,0.08937639342062913,0.32875035285300425
1588,2014-08-03 01:30:00,2014-08-03 04:00:00,11663.0,10665.280665280665,6.003621502013122,30.791414745952345,997.7193347193352,0.06667132882827795,0.32692076264527287
1589,2014-08-03 02:00:00,2014-08-03 04:30:00,6997.0,11871.101871101871,6.003621502013122,20.073291496142893,4874.101871101871,0.3257056742136523,0.328581693445876
1590,2014-08-03 02:30:00,2014-08-03 05:00:00,4810.0,11101.871101871102,6.003621502013122,17.322127638547943,6291.871101871102,0.42044630446696946,0.3315976567813238
1591,2014-08-03 03:00:00,2014-08-03 05:30:00,3650.0,15051.975051975052,6.003621502013122,11.19260003159539,11401.975051975052,0.7619225182159021,0.3381065535669476
1592,2014-08-03 03:30:00,2014-08-03 06:00:00,3561.0,10977.130977130977,6.003621502013122,18.91469419867449,7416.130977130977,0.49557354438657614,0.3420649325652284
1593,2014-08-03 04:00:00,2014-08-03 06:30:00,4060.0,3908.5239085239086,6.003621502013122,31.505797054507003,151.47609147609137,0.010122197649167282,0.3412785531016393
1594,2014-08-03 04:30:00,2014-08-03 07:00:00,4382.0,11060.29106029106,6.167457425956552,17.367380923485527,6678.29106029106,0.44626832797308286,0.34456337501600753
1595,2014-08-03 05:00:00,2014-08-03 07:30:00,5741.0,18212.05821205821,6.324359311038313,39.48822507937667,12471.058212058211,0.8333626441414256,0.3511895923005646
1596,2014-08-03 05:30:00,2014-08-03 08:00:00,6722.0,16507.276507276507,0.5206584368217863,15.928177208429823,9785.276507276507,0.6538886889225002,0.3558583525773432
1597,2014-08-03 06:00:00,2014-08-03 08:30:00,7857.0,22245.322245322244,0.14684493464886805,25.26609970096304,14388.322245322244,0.9614813809085497,0.36311206750522557
1598,2014-08-03 06:30:00,2014-08-03 09:00:00,8424.0,15259.87525987526,6.172425280895904,19.031412829388557,6835.87525987526,0.4567986921977821,0.365463081513022
1599,2014-08-03 07:00:00,2014-08-03 09:30:00,10636.0,5072.765072765073,6.197744376548081,24.59104489402989,5563.234927234927,0.3717561164503038,0.36649955513370386
1600,2014-08-03 07:30:00,2014-08-03 10:00:00,11811.0,12224.532224532224,6.8595244628227015,21.98555005601347,413.53222453222406,0.027633766294238457,0.3640961152104923
1601,2014-08-03 08:00:00,2014-08-03 10:30:00,13776.0,7110.18711018711,6.960157185229945,26.07867800014961,6665.81288981289,0.4454344900607812,0.36510053019119143
1602,2014-08-03 08:30:00,2014-08-03 11:00:00,14821.0,8191.268191268191,4.617418974697347,17.344669799910086,6629.731808731809,0.44302341759027203,0.36583567859660104
1603,2014-08-03 09:00:00,2014-08-03 11:30:00,16169.0,5779.62577962578,5.909008398164211,30.113398945858076,10389.37422037422,0.6942567522372983,0.36850880484343057
1604,2014-08-03 09:30:00,2014-08-03 12:00:00,16715.0,5488.5654885654885,6.4944370494479635,39.5603578301201,11226.434511434512,0.7501922442863462,0.3715060711998948
1605,2014-08-03 10:00:00,2014-08-03 12:30:00,17652.0,8440.74844074844,6.37312534254209,18.864623268480887,9211.25155925156,0.615530199983151,0.37305948220716123
1606,2014-08-03 10:30:00,2014-08-03 13:00:00,17360.0,10644.490644490645,6.2705644678157615,19.250848564560048,6715.509355509355,0.44875539333563286,0.3731981076892089
1607,2014-08-03 11:00:00,2014-08-03 13:30:00,17167.0,7858.627858627859,2.2883130819443753,16.937114805749438,9308.372141372141,0.6220201596754492,0.37486319834776205
1608,2014-08-03 11:30:00,2014-08-03 14:00:00,18546.0,8191.268191268191,5.953394746499984,17.6170938372836,10354.731808731809,0.6919418170269213,0.37679512832068635
1609,2014-08-03 12:00:00,2014-08-03 14:30:00,17882.0,6819.126819126819,2.3244760188776126,5.244975021900256,11062.87318087318,0.739262465866734,0.37922616738137294
1610,2014-08-03 12:30:00,2014-08-03 15:00:00,17268.0,7858.627858627859,6.003621502013122,19.27951129766433,9409.372141372141,0.6287693565460806,0.38081878101335076
1611,2014-08-03 13:00:00,2014-08-03 15:30:00,17322.0,8440.74844074844,6.0143387009708,20.43166178131608,8881.25155925156,0.5934783686236627,0.382078493968677
1612,2014-08-03 13:30:00,2014-08-03 16:00:00,16500.0,16153.846153846154,6.003621502013122,13.736355921115726,346.15384615384573,0.023131291635826952,0.3788229885881343
1613,2014-08-03 14:00:00,2014-08-03 16:30:00,16446.0,14303.534303534303,5.778051065795526,18.274779482346133,2142.465696465697,0.14316755221803146,0.3766093998834443
1614,2014-08-03 14:30:00,2014-08-03 17:00:00,17317.0,8440.74844074844,6.003621502013122,19.510996354073132,8876.25155925156,0.5931442499667007,0.3778725898847533
1615,2014-08-03 15:00:00,2014-08-03 17:30:00,18472.0,8440.74844074844,6.2604460760723315,24.84741503358227,10031.25155925156,0.67032565972491,0.3794934858106123
1616,2014-08-03 15:30:00,2014-08-03 18:00:00,19503.0,10644.490644490645,6.157890796602796,20.730559774238486,8858.509355509355,0.5919586497095226,0.38025968734977134
1617,2014-08-03 16:00:00,2014-08-03 18:30:00,19622.0,9426.789426789428,6.080205116213904,18.740792711728588,10195.210573210572,0.681282012833068,0.3816823813994386
1618,2014-08-03 16:30:00,2014-08-03 19:00:00,18900.0,4365.904365904366,6.051462396280534,16.633471175186454,14534.095634095633,0.9712225026841009,0.3854548872541321
1619,2014-08-03 17:00:00,2014-08-03 19:30:00,17188.0,5779.62577962578,6.291535310260674,20.649612689936912,11408.37422037422,0.7623501345261428,0.3878982474218509
1620,2014-08-03 17:30:00,2014-08-03 20:00:00,16880.0,6756.756756756757,6.174199185660684,20.92125874147284,10123.243243243243,0.6764728873063038,0.38970909432236683
1621,2014-08-03 18:00:00,2014-08-03 20:30:00,17035.0,7858.627858627859,6.960157185229945,16.693093691678403,9176.372141372141,0.6131994271316539,0.39098332508965394
1622,2014-08-03 18:30:00,2014-08-03 21:00:00,16790.0,8440.74844074844,4.461954977445568,17.954652901765417,8349.25155925156,0.5579281435229116,0.3918719460816518
1623,2014-08-03 19:00:00,2014-08-03 21:30:00,17007.0,18960.49896049896,6.003621502013122,28.31469410398337,1953.4989604989605,0.13054008981169377,0.389545876788137
1624,2014-08-03 19:30:00,2014-08-03 22:00:00,15893.0,5592.515592515592,6.003621502013122,21.83681130972594,10300.484407484408,0.6883168032572298,0.3915590932445578
1625,2014-08-03 20:00:00,2014-08-03 22:30:00,14672.0,23118.503118503122,5.002526795957325,45.316168100658125,8446.503118503122,0.5644268555958291,0.3928731403365691
1626,2014-08-03 20:30:00,2014-08-03 23:00:00,12667.0,19667.35966735967,6.2705644678157615,12.440116729568546,7000.359667359669,0.4677901540617565,0.3938515164670462
1627,2014-08-03 21:00:00,2014-08-03 23:30:00,10905.0,3451.1434511434513,6.157890796602796,15.793640898212375,7453.856548856549,0.4980945078581901,0.39537060750596104
1628,2014-08-03 21:30:00,2014-08-04 00:00:00,8882.0,3908.5239085239086,6.003621502013122,22.3315741803981,4973.476091476092,0.33234623042326733,0.3960705822495069
1629,2014-08-03 22:00:00,2014-08-04 00:30:00,6896.0,23409.56340956341,5.045843451725341,4.972934495434465,16513.56340956341,1.1034979256118496,0.402648445154761
1630,2014-08-03 22:30:00,2014-08-04 01:00:00,5417.0,5779.62577962578,5.865391478385443,22.80713455715468,362.6257796257796,0.02423200769366876,0.40178275739298563
1631,2014-08-03 23:00:00,2014-08-04 01:30:00,4245.0,6839.91683991684,6.17776398565979,8.111785779990964,2594.91683991684,0.17340202589618994,0.40220526886011354
1632,2014-08-03 23:30:00,2014-08-04 02:00:00,3478.0,7858.627858627859,6.003621502013122,18.120718445670732,4380.627858627859,0.29272989935496446,0.40361950405747626
1633,2014-08-04 00:00:00,2014-08-04 02:30:00,2525.0,7234.927234927235,4.0911505602660725,47.047696652192386,4709.927234927235,0.3147349124244752,0.405367935299669
1634,2014-08-04 00:30:00,2014-08-04 03:00:00,2288.0,4012.4740124740124,0.0630451646535441,4.63920294597274,1724.4740124740124,0.11523578820271876,0.40574508437321166
1635,2014-08-04 01:00:00,2014-08-04 03:30:00,2114.0,18918.91891891892,0.1131893794722628,0.8998668390965243,16804.91891891892,1.122967387908715,0.41328399289116075
1636,2014-08-04 01:30:00,2014-08-04 04:00:00,2212.0,11767.151767151767,0.1131893794722628,39.744905504965985,9555.151767151767,0.6385108951016613,0.417364679226773
1637,2014-08-04 02:00:00,2014-08-04 04:30:00,2303.0,10582.120582120582,0.0630451646535441,7.517067678996692,8279.120582120582,0.5532417299448255,0.42081680806433663
1638,2014-08-04 02:30:00,2014-08-04 05:00:00,2482.0,11767.151767151767,0.0630451646535441,43.66514471572113,9285.151767151767,0.6204684876257162,0.4246996870032755
1639,2014-08-04 03:00:00,2014-08-04 05:30:00,4420.0,21871.10187110187,0.0630451646535441,1.8810721484394055,17451.10187110187,1.1661477439357293,0.43202262281823084
1640,2014-08-04 03:30:00,2014-08-04 06:00:00,6426.0,14303.534303534303,0.08327778530998561,16.766709506987464,7877.534303534303,0.5264062363337068,0.43441407930567705
1641,2014-08-04 04:00:00,2014-08-04 06:30:00,10775.0,2723.4927234927236,0.06673079137864289,17.91530781772023,8051.507276507276,0.5380317595491881,0.4359862804891037
1642,2014-08-04 04:30:00,2014-08-04 07:00:00,12795.0,18461.53846153846,0.5282354703479802,40.716769637720574,5666.538461538461,0.3786592440784876,0.4360271266049951
1643,2014-08-04 05:00:00,2014-08-04 07:30:00,15762.0,20478.170478170476,0.0630451646535441,35.8450505651333,4716.170478170476,0.3151521092339789,0.435034492301158
1644,2014-08-04 05:30:00,2014-08-04 08:00:00,17271.0,6465.6964656964665,0.12600479529437836,42.56960738635773,10805.303534303534,0.7220507009895314,0.43653777111308834
1645,2014-08-04 06:00:00,2014-08-04 08:30:00,18418.0,14303.534303534303,0.06673079137864289,14.868220109453665,4114.465696465697,0.27494395052382264,0.43475997810169653
1646,2014-08-04 06:30:00,2014-08-04 09:00:00,18214.0,11767.151767151767,0.05232796569586615,43.35642904554273,6446.848232848233,0.43080245463934835,0.4340988776817816
1647,2014-08-04 07:00:00,2014-08-04 09:30:00,17223.0,4449.064449064449,0.09992199074346937,21.526325438503203,12773.935550935552,0.8536020380794065,0.4364599983991867
1648,2014-08-04 07:30:00,2014-08-04 10:00:00,15029.0,15301.455301455302,0.16251343622137593,22.057546213187873,272.4553014553021,0.018206479880881494,0.43367642717355587
1649,2014-08-04 08:00:00,2014-08-04 10:30:00,15614.0,4948.024948024948,2.0678253116603207,4.183513874450439,10665.975051975052,0.7127402519111037,0.43538887487878186
1650,2014-08-04 08:30:00,2014-08-04 11:00:00,15026.0,19064.449064449065,2.7759433309393162,41.712275859498675,4038.449064449065,0.26986423552458916,0.4342952132875785
1651,2014-08-04 09:00:00,2014-08-04 11:30:00,16170.0,15243.243243243243,5.798590799525857,23.795592194702362,926.7567567567567,0.06192934457959514,0.43165113903844804
1652,2014-08-04 09:30:00,2014-08-04 12:00:00,16111.0,16673.596673596672,6.928839230574637,36.03138417264217,562.5966735966722,0.0375948089986756,0.4288979405188913
1653,2014-08-04 10:00:00,2014-08-04 12:30:00,16049.0,10602.910602910602,0.1464998552871338,15.264300705196744,5446.089397089398,0.3639280150100399,0.4282830860473706
1654,2014-08-04 10:30:00,2014-08-04 13:00:00,16084.0,11767.151767151767,0.05232796569586615,42.34101015659724,4316.848232848233,0.28846790677355966,0.4271904842191267
1655,2014-08-04 11:00:00,2014-08-04 13:30:00,16640.0,4449.064449064449,0.0630451646535441,46.8720622345599,12190.935550935552,0.8146438026776437,0.4293346854280373
1656,2014-08-04 11:30:00,2014-08-04 14:00:00,16634.0,14303.534303534303,0.09074098495462068,14.492846768209702,2330.465696465697,0.1557304137198006,0.42731912620496065
1657,2014-08-04 12:00:00,2014-08-04 14:30:00,17210.0,11226.611226611227,0.0630451646535441,18.44192929475283,5983.388773388773,0.39983236420916757,0.4267489646080951
1658,2014-08-04 12:30:00,2014-08-04 15:00:00,16546.0,12806.652806652806,0.20127518828122254,28.960020666624107,3739.3471933471938,0.24987713243111676,0.4253767995277027
1659,2014-08-04 13:00:00,2014-08-04 15:30:00,16798.0,2411.642411642412,0.1576582685024559,24.849786248150888,14386.357588357589,0.9613500951992654,0.4283473820645561
1660,2014-08-04 13:30:00,2014-08-04 16:00:00,15124.0,6444.906444906445,0.18971444130355153,30.95345203845855,8679.093555093554,0.5799694164549866,0.42924468333222443
1661,2014-08-04 14:00:00,2014-08-04 16:30:00,14870.0,10582.120582120582,0.1861382970286036,16.24899799646745,4287.879417879418,0.2865321024633277,0.42839565786324346
1662,2014-08-04 14:30:00,2014-08-04 17:00:00,16956.0,11767.151767151767,0.29358243632591136,43.10743776900864,5188.848232848233,0.3467382005477229,0.4275604608754332
1663,2014-08-04 15:00:00,2014-08-04 17:30:00,18613.0,20291.06029106029,0.0630451646535441,22.21818743283946,1678.0602910602902,0.11213425015004702,0.4250515139105749
1664,2014-08-04 15:30:00,2014-08-04 18:00:00,21126.0,14303.534303534303,0.06673079137864289,12.73252872062007,6822.465696465697,0.4559026151344122,0.42419692312602303
