diagnostic_label,sentence_index,cue_transition,current_word,expected_next_word,previous_active_cell_count,previous_winner_count,burst_column_count,burst_cell_count,raw_event_count,raw_predicted_column_count,prediction_active_cell_count,number_of_ranked_candidates,expected_word_rank,timed_overlap_of_expected_word,column_overlap_of_expected_word,expected_word_present,selected_word,selected_word_correct,accepted_segment_count,mean_contributors,median_contributors,two_contributor_fraction,three_contributor_fraction,four_plus_contributor_fraction,average_threshold_margin
nonpaper diagnostic,2,5->6,Pegasus,was,55,10,9,82,85,85,85,60,,0,0,False,reason,False,85.0,3.2588235294117647,3.0,0.4823529411764706,0.21176470588235294,0.3058823529411765,1.0751105866200763
nonpaper diagnostic,2,6->7,was,over,91,10,0,0,98,98,98,71,,0,0,False,that,False,98.0,5.653061224489796,4.0,0.17346938775510204,0.19387755102040816,0.6326530612244898,1.4325790357260197
nonpaper diagnostic,3,1->2,A,moment,100,10,7,63,96,96,96,65,,0,0,False,amiss,False,96.0,3.8854166666666665,3.0,0.4791666666666667,0.15625,0.3645833333333333,1.064584010263882
nonpaper diagnostic,3,2->3,moment,before,73,10,6,55,71,71,71,74,1,4,4,True,before,True,71.0,3.295774647887324,3.0,0.36619718309859156,0.3380281690140845,0.29577464788732394,0.41954412217275205
nonpaper diagnostic,3,3->4,before,she,64,10,6,54,93,93,93,73,1,3,4,True,she,True,93.0,3.139784946236559,2.0,0.5591397849462365,0.21505376344086022,0.22580645161290322,0.4935820895033325
nonpaper diagnostic,3,4->5,she,had,64,10,8,72,91,91,91,67,51,1,1,True,Gilbert,False,91.0,4.527472527472527,4.0,0.2857142857142857,0.15384615384615385,0.5604395604395604,1.0725125527231698
nonpaper diagnostic,3,5->6,had,been,82,10,9,81,94,94,94,74,,0,0,False,pity,False,94.0,5.659574468085107,5.0,0.2127659574468085,0.18085106382978725,0.6063829787234043,1.4439036262244376
nonpaper diagnostic,3,6->7,been,a,91,10,0,0,89,89,89,62,,0,0,False,only,False,89.0,3.269662921348315,3.0,0.48314606741573035,0.23595505617977527,0.2808988764044944,0.9533687479238871
nonpaper diagnostic,4,1->2,When,the,100,10,9,81,97,97,97,68,22,1,2,True,reluctantly,False,97.0,2.6907216494845363,2.0,0.5154639175257731,0.36082474226804123,0.12371134020618557,0.5990669560764739
nonpaper diagnostic,4,2->3,the,plum,91,10,9,81,100,100,100,53,,0,0,False,',False,100.0,8.45,9.0,0.14,0.07,0.79,1.7618361752133531
nonpaper diagnostic,4,3->4,plum,pudding,91,10,5,46,88,88,88,75,1,5,5,True,pudding,True,88.0,3.0113636363636362,2.0,0.6136363636363636,0.17045454545454544,0.2159090909090909,0.5132181743555564
nonpaper diagnostic,4,4->5,pudding,came,55,10,3,28,89,89,89,82,1,4,4,True,came,True,89.0,3.741573033707865,3.0,0.4606741573033708,0.15730337078651685,0.38202247191011235,1.1590372862975298
nonpaper diagnostic,4,5->6,came,on,37,10,5,45,61,61,61,80,18,1,3,True,to,False,61.0,3.6721311475409837,3.0,0.26229508196721313,0.4426229508196721,0.29508196721311475,0.6588924278059578
nonpaper diagnostic,4,6->7,on,",",55,10,0,0,94,94,94,80,,0,0,False,Rogers,False,94.0,3.978723404255319,4.0,0.2978723404255319,0.14893617021276595,0.5531914893617021,0.9006568236074415
nonpaper diagnostic,5,1->2,Everybody,laughed,100,10,5,45,94,94,94,68,55,1,1,True,saw,False,94.0,3.3617021276595747,3.0,0.32978723404255317,0.43617021276595747,0.23404255319148937,0.6454912219792771
nonpaper diagnostic,5,2->3,laughed,",",55,10,7,64,46,46,46,79,1,3,3,True,",",True,46.0,2.9782608695652173,2.0,0.6304347826086957,0.15217391304347827,0.21739130434782608,0.350420210331383
nonpaper diagnostic,5,3->4,",",and,73,10,8,72,100,100,100,69,,0,0,False,rare,False,100.0,8.62,7.0,0.16,0.04,0.8,2.2521115726041434
nonpaper diagnostic,5,4->5,and,poor,82,10,9,81,99,99,99,89,,0,0,False,told,False,99.0,6.818181818181818,8.0,0.2222222222222222,0.08080808080808081,0.696969696969697,1.3949651174153186
nonpaper diagnostic,5,5->6,poor,Rogers,91,10,7,63,97,97,97,61,36,1,1,True,frozen,False,97.0,3.536082474226804,3.0,0.44329896907216493,0.09278350515463918,0.4639175257731959,0.9024827799329813
nonpaper diagnostic,5,6->7,Rogers,had,73,10,0,0,56,56,56,78,2,2,4,True,kind,False,56.0,3.0357142857142856,2.0,0.6071428571428571,0.19642857142857142,0.17857142857142858,0.48981472257680175
nonpaper diagnostic,6,1->2,The,easel,100,10,7,63,99,99,99,60,55,1,1,True,old,False,99.0,6.292929292929293,5.0,0.23232323232323232,0.20202020202020202,0.5656565656565656,1.6022607931920714
nonpaper diagnostic,6,2->3,easel,stood,73,10,6,55,85,85,85,67,,0,0,False,am,False,85.0,3.3058823529411763,3.0,0.47058823529411764,0.16470588235294117,0.36470588235294116,0.8181242006796359
nonpaper diagnostic,6,3->4,stood,beneath,64,10,6,54,86,86,86,72,,0,0,False,heard,False,86.0,3.988372093023256,4.0,0.3023255813953488,0.1744186046511628,0.5232558139534884,1.1762973519627404
nonpaper diagnostic,6,4->5,beneath,these,64,10,4,36,76,76,76,88,1,4,4,True,these,True,76.0,3.210526315789474,2.0,0.5657894736842105,0.19736842105263158,0.23684210526315788,0.5655337989284361
nonpaper diagnostic,6,5->6,these,three,46,10,3,27,69,69,69,63,1,5,5,True,three,True,69.0,4.028985507246377,3.0,0.37681159420289856,0.21739130434782608,0.4057971014492754,1.0838853890355646
nonpaper diagnostic,6,6->7,three,old,37,10,0,0,76,76,76,76,22,1,2,True,terrify,False,76.0,3.4473684210526314,3.0,0.39473684210526316,0.2236842105263158,0.3815789473684211,0.7084552963950524
nonpaper diagnostic,7,1->2,`,That,100,10,6,54,100,100,100,51,,0,0,False,Yes,False,100.0,5.32,3.0,0.34,0.26,0.4,1.2993754965165651
nonpaper diagnostic,7,2->3,That,would,64,10,6,56,82,82,82,72,14,1,2,True,blades,False,82.0,3.573170731707317,2.5,0.5,0.2073170731707317,0.2926829268292683,0.8513461744751569
nonpaper diagnostic,7,3->4,would,n't,64,10,4,36,70,70,70,79,4,2,2,True,want,False,70.0,4.114285714285714,3.0,0.44285714285714284,0.12857142857142856,0.42857142857142855,0.8638897196781716
nonpaper diagnostic,7,4->5,n't,be,46,10,6,54,91,91,91,70,51,1,1,True,remember,False,91.0,4.285714285714286,4.0,0.14285714285714285,0.10989010989010989,0.7472527472527473,0.993667717224466
nonpaper diagnostic,7,5->6,be,very,64,10,7,63,92,92,92,74,64,1,1,True,1715,False,92.0,4.413043478260869,4.0,0.33695652173913043,0.08695652173913043,0.5760869565217391,0.9247790159327466
nonpaper diagnostic,7,6->7,very,nice,73,10,0,0,90,90,90,77,1,4,4,True,nice,True,90.0,3.5,2.0,0.5222222222222223,0.18888888888888888,0.28888888888888886,0.7566092002924591
nonpaper diagnostic,8,1->2,``,I,100,10,8,72,99,99,99,55,54,1,1,True,Nay,False,99.0,5.666666666666667,3.0,0.3939393939393939,0.15151515151515152,0.45454545454545453,1.2160941400937935
nonpaper diagnostic,8,2->3,I,have,82,10,8,72,99,99,99,61,,0,0,False,am,False,99.0,5.97979797979798,6.0,0.20202020202020202,0.10101010101010101,0.696969696969697,1.4667941065403025
nonpaper diagnostic,8,3->4,have,tasted,82,10,4,36,87,87,87,71,23,1,2,True,unpractical,False,87.0,4.252873563218391,3.0,0.4367816091954023,0.11494252873563218,0.4482758620689655,0.8463525319615505
nonpaper diagnostic,8,4->5,tasted,eggs,46,10,3,28,79,79,79,67,5,2,2,True,Every,False,79.0,4.025316455696203,3.0,0.3291139240506329,0.21518987341772153,0.45569620253164556,1.0744106886440485
nonpaper diagnostic,8,5->6,eggs,",",37,10,9,81,81,81,81,68,,0,0,False,axe,False,81.0,4.234567901234568,4.0,0.2222222222222222,0.20987654320987653,0.5555555555555556,1.254986944718175
nonpaper diagnostic,8,6->7,",",certainly,91,10,0,0,100,100,100,57,,0,0,False,fact,False,100.0,8.91,9.0,0.21,0.08,0.71,2.2895561284692802
nonpaper diagnostic,9,1->2,``,Oh,100,10,8,72,99,99,99,55,,0,0,False,Nay,False,99.0,5.666666666666667,3.0,0.3939393939393939,0.15151515151515152,0.45454545454545453,1.2160941400937935
nonpaper diagnostic,9,2->3,Oh,",",82,10,9,81,84,84,84,68,5,1,4,True,;,False,84.0,2.6666666666666665,2.0,0.6071428571428571,0.23809523809523808,0.14285714285714285,0.40146143230339637
nonpaper diagnostic,9,3->4,",",Nan,91,10,10,90,100,100,100,67,,0,0,False,he,False,100.0,9.04,9.0,0.23,0.09,0.68,2.2897882137423133
nonpaper diagnostic,9,4->5,Nan,",",100,10,9,81,95,95,95,80,74,1,1,True,only,False,95.0,2.6842105263157894,2.0,0.6,0.2,0.2,0.4532998601563862
nonpaper diagnostic,9,5->6,",",do,91,10,8,72,100,100,100,67,,0,0,False,flashes,False,100.0,9.52,9.0,0.21,0.07,0.72,2.3976230254450592
nonpaper diagnostic,9,6->7,do,you,82,10,0,0,95,95,95,55,3,2,2,True,herring,False,95.0,3.431578947368421,3.0,0.47368421052631576,0.18947368421052632,0.3368421052631579,0.831313327147089
nonpaper diagnostic,10,1->2,You,are,100,10,6,54,91,91,91,78,1,3,3,True,are,True,91.0,5.615384615384615,3.0,0.26373626373626374,0.25274725274725274,0.4835164835164835,1.4163315898869617
nonpaper diagnostic,10,2->3,are,a,64,10,8,72,88,88,88,58,,0,0,False,somehow,False,88.0,4.329545454545454,3.0,0.36363636363636365,0.2159090909090909,0.42045454545454547,1.2045562522027047
nonpaper diagnostic,10,3->4,a,minister,82,10,7,63,97,97,97,88,66,1,1,True,spear,False,97.0,6.628865979381444,8.0,0.1958762886597938,0.07216494845360824,0.7319587628865979,1.8242008694681424
nonpaper diagnostic,10,4->5,minister,and,73,10,8,72,94,94,94,75,1,2,3,True,and,True,94.0,3.095744680851064,3.0,0.39361702127659576,0.2765957446808511,0.32978723404255317,0.46366960207901253
nonpaper diagnostic,10,5->6,and,it,82,10,8,72,98,98,98,74,,0,0,False,told,False,98.0,6.622448979591836,8.0,0.15306122448979592,0.10204081632653061,0.7448979591836735,1.3437007276074124
nonpaper diagnostic,10,6->7,it,would,82,10,0,0,94,94,94,41,6,1,2,True,was,False,94.0,5.414893617021277,4.0,0.2765957446808511,0.14893617021276595,0.574468085106383,1.485951910619334
nonpaper diagnostic,11,1->2,There,was,100,10,8,73,93,93,93,77,22,1,2,True,he,False,93.0,3.2580645161290325,2.0,0.5483870967741935,0.17204301075268819,0.27956989247311825,0.6898565607126204
nonpaper diagnostic,11,2->3,was,n't,82,10,7,63,97,97,97,78,59,1,1,True,tunnels,False,97.0,5.690721649484536,5.0,0.12371134020618557,0.14432989690721648,0.7319587628865979,1.401989673050796
nonpaper diagnostic,11,3->4,n't,one,73,10,7,63,95,95,95,74,,0,0,False,run,False,95.0,5.7894736842105265,7.0,0.2,0.12631578947368421,0.6736842105263158,1.2446867777696378
nonpaper diagnostic,11,4->5,one,of,73,10,5,45,92,92,92,65,,0,0,False,n't,False,92.0,4.260869565217392,3.0,0.41304347826086957,0.14130434782608695,0.44565217391304346,1.22608958629587
nonpaper diagnostic,11,5->6,of,you,55,10,6,54,90,90,90,74,,0,0,False,my,False,90.0,4.666666666666667,4.5,0.18888888888888888,0.2111111111111111,0.6,0.9759108826812629
nonpaper diagnostic,11,6->7,you,dared,64,10,0,0,96,96,96,61,50,1,1,True,III,False,96.0,5.239583333333333,6.0,0.2708333333333333,0.0625,0.6666666666666666,1.1543256220185
nonpaper diagnostic,12,1->2,In,1715,100,10,5,45,92,92,92,70,55,1,1,True,three,False,92.0,4.586956521739131,3.5,0.358695652173913,0.14130434782608695,0.5,1.270101334315571
nonpaper diagnostic,12,2->3,1715,",",55,10,6,54,58,58,58,75,38,1,2,True,had,False,58.0,2.896551724137931,2.0,0.5344827586206896,0.27586206896551724,0.1896551724137931,0.48359066593784683
nonpaper diagnostic,12,3->4,",",what,64,10,8,72,100,100,100,69,,0,0,False,flashes,False,100.0,7.28,6.0,0.16,0.08,0.76,1.6520304720422525
nonpaper diagnostic,12,4->5,what,must,82,10,5,45,92,92,92,77,54,1,1,True,you,False,92.0,3.6956521739130435,3.0,0.4891304347826087,0.16304347826086957,0.34782608695652173,1.0591037918779522
nonpaper diagnostic,12,5->6,must,he,55,10,5,46,79,79,79,77,,0,0,False,Prince,False,79.0,4.0886075949367084,3.0,0.379746835443038,0.12658227848101267,0.4936708860759494,1.1131512351708206
nonpaper diagnostic,12,6->7,he,do,55,10,0,0,97,97,97,65,,0,0,False,Her,False,97.0,5.22680412371134,5.0,0.13402061855670103,0.15463917525773196,0.711340206185567,1.3567887799649505
nonpaper diagnostic,13,1->2,`,Her,100,10,8,72,100,100,100,51,,0,0,False,Yes,False,100.0,5.32,3.0,0.34,0.26,0.4,1.2993754965165651
nonpaper diagnostic,13,2->3,Her,petals,82,10,7,63,76,76,76,85,,0,0,False,whither,False,76.0,4.078947368421052,3.0,0.2894736842105263,0.23684210526315788,0.47368421052631576,1.6324507011857687
nonpaper diagnostic,13,3->4,petals,are,73,10,4,37,77,77,77,78,1,6,6,True,are,True,77.0,3.2857142857142856,2.0,0.5064935064935064,0.2077922077922078,0.2857142857142857,0.7121365560849089
nonpaper diagnostic,13,4->5,are,done,46,10,5,46,82,82,82,78,2,2,3,True,Lapsing,False,82.0,3.6463414634146343,3.0,0.35365853658536583,0.2073170731707317,0.43902439024390244,0.6501224986770031
nonpaper diagnostic,13,5->6,done,up,55,10,6,54,83,83,83,69,43,1,2,True,should,False,83.0,3.8795180722891565,3.0,0.3132530120481928,0.25301204819277107,0.43373493975903615,0.8216266880390343
nonpaper diagnostic,13,6->7,up,close,64,10,0,0,77,77,77,64,1,4,4,True,close,True,77.0,4.077922077922078,3.0,0.44155844155844154,0.19480519480519481,0.36363636363636365,0.8099139386179025
nonpaper diagnostic,14,1->2,So,all,100,10,7,64,87,87,87,64,60,1,1,True,remember,False,87.0,3.3908045977011496,3.0,0.4942528735632184,0.20689655172413793,0.2988505747126437,0.7378931401015668
nonpaper diagnostic,14,2->3,all,the,73,10,7,63,86,86,86,71,25,1,2,True,you,False,86.0,3.488372093023256,3.0,0.4883720930232558,0.22093023255813954,0.29069767441860467,0.8143551619275614
nonpaper diagnostic,14,3->4,the,little,73,10,8,72,100,100,100,73,,0,0,False,cup,False,100.0,7.79,7.0,0.07,0.05,0.88,1.695755903007319
nonpaper diagnostic,14,4->5,little,demons,82,10,8,72,98,98,98,75,18,1,2,True,Hans,False,98.0,4.581632653061225,4.0,0.21428571428571427,0.15306122448979592,0.6326530612244898,1.168842209474041
nonpaper diagnostic,14,5->6,demons,came,82,10,4,36,98,98,98,67,1,5,6,True,came,True,98.0,3.5306122448979593,3.0,0.40816326530612246,0.1836734693877551,0.40816326530612246,0.9075609612298422
nonpaper diagnostic,14,6->7,came,dragging,46,10,0,0,74,74,74,82,10,2,2,True,to,False,74.0,3.864864864864865,3.0,0.33783783783783783,0.1891891891891892,0.47297297297297297,0.892626944577673
nonpaper diagnostic,15,1->2,Cecily,'s,100,10,3,28,84,84,84,71,1,6,6,True,'s,True,84.0,3.261904761904762,2.0,0.5119047619047619,0.21428571428571427,0.27380952380952384,0.6323165761434184
nonpaper diagnostic,15,2->3,'s,heart,37,10,3,27,80,80,80,73,1,3,4,True,heart,True,80.0,4.225,4.0,0.125,0.325,0.55,0.7048899566782177
nonpaper diagnostic,15,3->4,heart,was,37,10,8,72,71,71,71,71,,0,0,False,harm,False,71.0,3.915492957746479,3.0,0.323943661971831,0.23943661971830985,0.43661971830985913,1.3394460824843921
nonpaper diagnostic,15,4->5,was,on,82,10,8,72,97,97,97,76,,0,0,False,tunnels,False,97.0,5.711340206185567,5.0,0.1134020618556701,0.14432989690721648,0.7422680412371134,1.37714465965664
nonpaper diagnostic,15,5->6,on,fire,82,10,7,63,98,98,98,60,,0,0,False,that,False,98.0,4.642857142857143,4.0,0.2653061224489796,0.19387755102040816,0.5408163265306123,1.0909433829776791
nonpaper diagnostic,15,6->7,fire,with,73,10,0,0,76,76,76,77,51,1,1,True,And,False,76.0,3.3552631578947367,3.0,0.4868421052631579,0.21052631578947367,0.3026315789473684,0.6072746965320712
nonpaper diagnostic,16,1->2,``,And,100,10,9,81,99,99,99,55,,0,0,False,Nay,False,99.0,5.666666666666667,3.0,0.3939393939393939,0.15151515151515152,0.45454545454545453,1.2160941400937935
nonpaper diagnostic,16,2->3,And,I,91,10,9,81,99,99,99,57,,0,0,False,Arts,False,99.0,4.292929292929293,4.0,0.21212121212121213,0.13131313131313133,0.6565656565656566,1.5683370425460195
nonpaper diagnostic,16,3->4,I,to,91,10,10,90,99,99,99,66,,0,0,False,on,False,99.0,6.02020202020202,5.0,0.24242424242424243,0.10101010101010101,0.6565656565656566,1.5092832015415167
nonpaper diagnostic,16,4->5,to,see,100,10,6,54,100,100,100,63,3,2,2,True,save,False,100.0,6.9,7.0,0.18,0.14,0.68,1.7589622444607103
nonpaper diagnostic,16,5->6,see,Miss,64,10,7,64,92,92,92,66,33,1,2,True,hall,False,92.0,4.717391304347826,4.0,0.32608695652173914,0.14130434782608695,0.532608695652174,1.3479656626959229
nonpaper diagnostic,16,6->7,Miss,Marsch,73,10,0,0,85,85,85,66,1,2,3,True,Marsch,True,85.0,3.764705882352941,3.0,0.3764705882352941,0.21176470588235294,0.4117647058823529,0.9044353138377238
nonpaper diagnostic,17,1->2,For,he,100,10,7,63,85,85,85,89,,0,0,False,though,False,85.0,3.6705882352941175,2.0,0.5176470588235295,0.15294117647058825,0.32941176470588235,0.7817143046272182
nonpaper diagnostic,17,2->3,he,wished,73,10,8,72,98,98,98,55,,0,0,False,himself,False,98.0,6.142857142857143,7.0,0.14285714285714285,0.11224489795918367,0.7448979591836735,1.6022579143488844
nonpaper diagnostic,17,3->4,wished,to,82,10,7,63,82,82,82,61,1,3,3,True,to,True,82.0,3.073170731707317,2.0,0.5121951219512195,0.14634146341463414,0.34146341463414637,0.5170800063181995
nonpaper diagnostic,17,4->5,to,challenge,73,10,10,90,100,100,100,59,,0,0,False,motives,False,100.0,6.29,7.0,0.16,0.06,0.78,1.8188473096538131
nonpaper diagnostic,17,5->6,challenge,the,100,10,6,54,90,90,90,77,1,3,3,True,the,True,90.0,2.9555555555555557,3.0,0.45555555555555555,0.3333333333333333,0.2111111111111111,0.4858959510378144
nonpaper diagnostic,17,6->7,the,Spirit,64,10,0,0,100,100,100,65,,0,0,False,price,False,100.0,7.24,6.0,0.07,0.02,0.91,1.5549133967523179
nonpaper diagnostic,18,1->2,`,Shall,100,10,7,63,100,100,100,51,,0,0,False,Yes,False,100.0,5.32,3.0,0.34,0.26,0.4,1.2993754965165651
nonpaper diagnostic,18,2->3,Shall,I,73,10,8,72,82,82,82,83,49,1,2,True,distant,False,82.0,2.9878048780487805,2.0,0.5121951219512195,0.23170731707317074,0.25609756097560976,0.3636762145708948
nonpaper diagnostic,18,3->4,I,never,82,10,9,81,99,99,99,48,,0,0,False,'ve,False,99.0,5.686868686868687,5.0,0.2222222222222222,0.04040404040404041,0.7373737373737373,1.390041215532845
nonpaper diagnostic,18,4->5,never,be,91,10,6,54,99,99,99,63,2,2,3,True,almost,False,99.0,3.1414141414141414,3.0,0.46464646464646464,0.1919191919191919,0.3434343434343434,0.7469104901245829
nonpaper diagnostic,18,5->6,be,able,64,10,5,45,86,86,86,63,53,1,1,True,the,False,86.0,4.604651162790698,4.0,0.3372093023255814,0.13953488372093023,0.5232558139534884,0.8460795288955083
nonpaper diagnostic,18,6->7,able,to,55,10,0,0,80,80,80,64,21,1,2,True,minister,False,80.0,3.4125,3.0,0.45,0.2125,0.3375,0.6489701653133844
nonpaper diagnostic,19,1->2,``,Then,100,10,8,72,99,99,99,55,,0,0,False,Nay,False,99.0,5.666666666666667,3.0,0.3939393939393939,0.15151515151515152,0.45454545454545453,1.2160941400937935
nonpaper diagnostic,19,2->3,Then,--,82,10,5,46,81,81,81,76,36,1,2,True,he,False,81.0,4.567901234567901,3.0,0.41975308641975306,0.18518518518518517,0.3950617283950617,1.0086928350842432
nonpaper diagnostic,19,3->4,--,you,55,10,4,37,78,78,78,75,71,1,1,True,'',False,78.0,4.82051282051282,5.0,0.32051282051282054,0.038461538461538464,0.6410256410256411,1.1442848898600748
nonpaper diagnostic,19,4->5,you,may,46,10,6,54,98,98,98,77,,0,0,False,Lady,False,98.0,4.163265306122449,4.0,0.21428571428571427,0.08163265306122448,0.7040816326530612,0.7151978753738826
nonpaper diagnostic,19,5->6,may,have,64,10,4,36,78,78,78,80,1,4,5,True,have,True,78.0,3.2435897435897436,2.0,0.5128205128205128,0.21794871794871795,0.2692307692307692,0.7622029395022133
nonpaper diagnostic,19,6->7,have,it,46,10,0,0,89,89,89,73,,0,0,False,excluded,False,89.0,3.3258426966292136,3.0,0.38202247191011235,0.1797752808988764,0.43820224719101125,0.5401703811245062
nonpaper diagnostic,20,1->2,He,did,100,10,7,63,96,96,96,69,10,1,3,True,felt,False,96.0,4.6875,3.0,0.2604166666666667,0.3541666666666667,0.3854166666666667,1.1536612336492094
nonpaper diagnostic,20,2->3,did,n't,73,10,7,63,79,79,79,68,1,3,3,True,n't,True,79.0,3.329113924050633,2.0,0.5569620253164557,0.13924050632911392,0.3037974683544304,0.5065637439069746
nonpaper diagnostic,20,3->4,n't,wish,73,10,7,63,97,97,97,80,28,1,2,True,wore,False,97.0,5.742268041237113,7.0,0.16494845360824742,0.17525773195876287,0.6597938144329897,1.3289098892062912
nonpaper diagnostic,20,4->5,wish,Reddy,73,10,6,54,83,83,83,73,53,1,1,True,hearth,False,83.0,2.819277108433735,2.0,0.6385542168674698,0.1566265060240964,0.20481927710843373,0.3741408618294021
nonpaper diagnostic,20,5->6,Reddy,any,64,10,5,45,86,86,86,69,6,2,2,True,shook,False,86.0,3.627906976744186,3.0,0.38372093023255816,0.2558139534883721,0.36046511627906974,0.7890885963429893
nonpaper diagnostic,20,6->7,any,harm,55,10,0,0,83,83,83,82,2,2,3,True,these,False,83.0,3.891566265060241,3.0,0.27710843373493976,0.2891566265060241,0.43373493975903615,1.2292158772048483
